2004 Federal Election House of Representatives Distribution of Preferences By Division [12246 8/11/2005 11:09:59 PM]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
NSW,103,Banks,3,4,15410,BRISCOE-HOUGH,Greg,FFP,Family First,,Transfer Percent,0
NSW,103,Banks,3,5,15556,CLYBURN,Mark,DEM,Australian Democrats,,Preference Count,0
NSW,103,Banks,3,5,15556,CLYBURN,Mark,DEM,Australian Democrats,,Preference Percent,0
NSW,103,Banks,3,5,15556,CLYBURN,Mark,DEM,Australian Democrats,,Transfer Count,0
NSW,103,Banks,3,5,15556,CLYBURN,Mark,DEM,Australian Democrats,,Transfer Percent,0
NSW,103,Banks,3,6,14330,MELHAM,Daryl,ALP,Australian Labor Party,#,Preference Count,33554
NSW,103,Banks,3,6,14330,MELHAM,Daryl,ALP,Australian Labor Party,#,Preference Percent,45.73
NSW,103,Banks,3,6,14330,MELHAM,Daryl,ALP,Australian Labor Party,#,Transfer Count,454
NSW,103,Banks,3,6,14330,MELHAM,Daryl,ALP,Australian Labor Party,#,Transfer Percent,18.69
NSW,103,Banks,3,7,15129,PETERSON,Janne,CDP,Christian Democratic Party (Fred Nile Group),,Preference Count,3077
NSW,103,Banks,3,7,15129,PETERSON,Janne,CDP,Christian Democratic Party (Fred Nile Group),,Preference Percent,4.19
NSW,103,Banks,3,7,15129,PETERSON,Janne,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Count,253
NSW,103,Banks,3,7,15129,PETERSON,Janne,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Percent,10.42
NSW,103,Banks,4,1,15349,STAVRINOS,Harry,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,0
NSW,103,Banks,4,1,15349,STAVRINOS,Harry,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,0
NSW,103,Banks,4,1,15349,STAVRINOS,Harry,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,0
NSW,103,Banks,4,1,15349,STAVRINOS,Harry,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,0
NSW,103,Banks,4,2,14170,MAKIN,Stephen,GRN,The Greens,,Preference Count,4955
NSW,103,Banks,4,2,14170,MAKIN,Stephen,GRN,The Greens,,Preference Percent,6.75
NSW,103,Banks,4,2,14170,MAKIN,Stephen,GRN,The Greens,,Transfer Count,343
NSW,103,Banks,4,2,14170,MAKIN,Stephen,GRN,The Greens,,Transfer Percent,11.15
NSW,103,Banks,4,3,14709,GRAY,Roger,LP,Liberal,,Preference Count,34188
NSW,103,Banks,4,3,14709,GRAY,Roger,LP,Liberal,,Preference Percent,46.59
NSW,103,Banks,4,3,14709,GRAY,Roger,LP,Liberal,,Transfer Count,2049
NSW,103,Banks,4,3,14709,GRAY,Roger,LP,Liberal,,Transfer Percent,66.59
NSW,103,Banks,4,4,15410,BRISCOE-HOUGH,Greg,FFP,Family First,,Preference Count,0
NSW,103,Banks,4,4,15410,BRISCOE-HOUGH,Greg,FFP,Family First,,Preference Percent,0
NSW,103,Banks,4,4,15410,BRISCOE-HOUGH,Greg,FFP,Family First,,Transfer Count,0
NSW,103,Banks,4,4,15410,BRISCOE-HOUGH,Greg,FFP,Family First,,Transfer Percent,0
NSW,103,Banks,4,5,15556,CLYBURN,Mark,DEM,Australian Democrats,,Preference Count,0
NSW,103,Banks,4,5,15556,CLYBURN,Mark,DEM,Australian Democrats,,Preference Percent,0
NSW,103,Banks,4,5,15556,CLYBURN,Mark,DEM,Australian Democrats,,Transfer Count,0
NSW,103,Banks,4,5,15556,CLYBURN,Mark,DEM,Australian Democrats,,Transfer Percent,0
NSW,103,Banks,4,6,14330,MELHAM,Daryl,ALP,Australian Labor Party,#,Preference Count,34239
NSW,103,Banks,4,6,14330,MELHAM,Daryl,ALP,Australian Labor Party,#,Preference Percent,46.66
NSW,103,Banks,4,6,14330,MELHAM,Daryl,ALP,Australian Labor Party,#,Transfer Count,685
NSW,103,Banks,4,6,14330,MELHAM,Daryl,ALP,Australian Labor Party,#,Transfer Percent,22.26
NSW,103,Banks,4,7,15129,PETERSON,Janne,CDP,Christian Democratic Party (Fred Nile Group),,Preference Count,0
NSW,103,Banks,4,7,15129,PETERSON,Janne,CDP,Christian Democratic Party (Fred Nile Group),,Preference Percent,0
NSW,103,Banks,4,7,15129,PETERSON,Janne,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Count,-3077
NSW,103,Banks,4,7,15129,PETERSON,Janne,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Percent,-100
NSW,103,Banks,5,1,15349,STAVRINOS,Harry,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,0
NSW,103,Banks,5,1,15349,STAVRINOS,Harry,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,0
NSW,103,Banks,5,1,15349,STAVRINOS,Harry,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,0
NSW,103,Banks,5,1,15349,STAVRINOS,Harry,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,0
NSW,103,Banks,5,2,14170,MAKIN,Stephen,GRN,The Greens,,Preference Count,0
NSW,103,Banks,5,2,14170,MAKIN,Stephen,GRN,The Greens,,Preference Percent,0
NSW,103,Banks,5,2,14170,MAKIN,Stephen,GRN,The Greens,,Transfer Count,-4955
NSW,103,Banks,5,2,14170,MAKIN,Stephen,GRN,The Greens,,Transfer Percent,-100
NSW,103,Banks,5,3,14709,GRAY,Roger,LP,Liberal,,Preference Count,35914
NSW,103,Banks,5,3,14709,GRAY,Roger,LP,Liberal,,Preference Percent,48.94
NSW,103,Banks,5,3,14709,GRAY,Roger,LP,Liberal,,Transfer Count,1726
NSW,103,Banks,5,3,14709,GRAY,Roger,LP,Liberal,,Transfer Percent,34.83
NSW,103,Banks,5,4,15410,BRISCOE-HOUGH,Greg,FFP,Family First,,Preference Count,0
NSW,103,Banks,5,4,15410,BRISCOE-HOUGH,Greg,FFP,Family First,,Preference Percent,0
NSW,103,Banks,5,4,15410,BRISCOE-HOUGH,Greg,FFP,Family First,,Transfer Count,0
NSW,103,Banks,5,4,15410,BRISCOE-HOUGH,Greg,FFP,Family First,,Transfer Percent,0
NSW,103,Banks,5,5,15556,CLYBURN,Mark,DEM,Australian Democrats,,Preference Count,0
NSW,103,Banks,5,5,15556,CLYBURN,Mark,DEM,Australian Democrats,,Preference Percent,0
NSW,103,Banks,5,5,15556,CLYBURN,Mark,DEM,Australian Democrats,,Transfer Count,0
NSW,103,Banks,5,5,15556,CLYBURN,Mark,DEM,Australian Democrats,,Transfer Percent,0
NSW,103,Banks,5,6,14330,MELHAM,Daryl,ALP,Australian Labor Party,#,Preference Count,37468
NSW,103,Banks,5,6,14330,MELHAM,Daryl,ALP,Australian Labor Party,#,Preference Percent,51.06
NSW,103,Banks,5,6,14330,MELHAM,Daryl,ALP,Australian Labor Party,#,Transfer Count,3229
NSW,103,Banks,5,6,14330,MELHAM,Daryl,ALP,Australian Labor Party,#,Transfer Percent,65.17
NSW,103,Banks,5,7,15129,PETERSON,Janne,CDP,Christian Democratic Party (Fred Nile Group),,Preference Count,0
NSW,103,Banks,5,7,15129,PETERSON,Janne,CDP,Christian Democratic Party (Fred Nile Group),,Preference Percent,0
NSW,103,Banks,5,7,15129,PETERSON,Janne,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Count,0
NSW,103,Banks,5,7,15129,PETERSON,Janne,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Percent,0
NSW,104,Barton,0,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Preference Count,1648
NSW,104,Barton,0,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Preference Percent,2.22
NSW,104,Barton,0,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Transfer Count,0
NSW,104,Barton,0,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Transfer Percent,0
NSW,104,Barton,0,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Preference Count,36909
NSW,104,Barton,0,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Preference Percent,49.66
NSW,104,Barton,0,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Transfer Count,0
NSW,104,Barton,0,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Transfer Percent,0
NSW,104,Barton,0,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,1284
NSW,104,Barton,0,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,1.73
NSW,104,Barton,0,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,0
NSW,104,Barton,0,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,0
NSW,104,Barton,0,4,14891,MORROW,Bruce,LP,Liberal,,Preference Count,29319
NSW,104,Barton,0,4,14891,MORROW,Bruce,LP,Liberal,,Preference Percent,39.44
NSW,104,Barton,0,4,14891,MORROW,Bruce,LP,Liberal,,Transfer Count,0
NSW,104,Barton,0,4,14891,MORROW,Bruce,LP,Liberal,,Transfer Percent,0
NSW,104,Barton,0,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Preference Count,5169
NSW,104,Barton,0,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Preference Percent,6.95
NSW,104,Barton,0,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Transfer Count,0
NSW,104,Barton,0,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Transfer Percent,0
NSW,104,Barton,1,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Preference Count,1839
NSW,104,Barton,1,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Preference Percent,2.47
NSW,104,Barton,1,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Transfer Count,191
NSW,104,Barton,1,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Transfer Percent,14.88
NSW,104,Barton,1,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Preference Count,37247
NSW,104,Barton,1,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Preference Percent,50.11
NSW,104,Barton,1,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Transfer Count,338
NSW,104,Barton,1,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Transfer Percent,26.32
NSW,104,Barton,1,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,0
NSW,104,Barton,1,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,0
NSW,104,Barton,1,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,-1284
NSW,104,Barton,1,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,-100
NSW,104,Barton,1,4,14891,MORROW,Bruce,LP,Liberal,,Preference Count,29892
NSW,104,Barton,1,4,14891,MORROW,Bruce,LP,Liberal,,Preference Percent,40.22
NSW,104,Barton,1,4,14891,MORROW,Bruce,LP,Liberal,,Transfer Count,573
NSW,104,Barton,1,4,14891,MORROW,Bruce,LP,Liberal,,Transfer Percent,44.63
NSW,104,Barton,1,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Preference Count,5351
NSW,104,Barton,1,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Preference Percent,7.2
NSW,104,Barton,1,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Transfer Count,182
NSW,104,Barton,1,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Transfer Percent,14.17
NSW,104,Barton,2,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Preference Count,0
NSW,104,Barton,2,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Preference Percent,0
NSW,104,Barton,2,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Transfer Count,-1839
NSW,104,Barton,2,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Transfer Percent,-100
NSW,104,Barton,2,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Preference Count,38246
NSW,104,Barton,2,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Preference Percent,51.46
NSW,104,Barton,2,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Transfer Count,999
NSW,104,Barton,2,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Transfer Percent,54.32
NSW,104,Barton,2,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,0
NSW,104,Barton,2,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,0
NSW,104,Barton,2,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,0
NSW,104,Barton,2,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,0
NSW,104,Barton,2,4,14891,MORROW,Bruce,LP,Liberal,,Preference Count,30266
NSW,104,Barton,2,4,14891,MORROW,Bruce,LP,Liberal,,Preference Percent,40.72
NSW,104,Barton,2,4,14891,MORROW,Bruce,LP,Liberal,,Transfer Count,374
NSW,104,Barton,2,4,14891,MORROW,Bruce,LP,Liberal,,Transfer Percent,20.34
NSW,104,Barton,2,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Preference Count,5817
NSW,104,Barton,2,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Preference Percent,7.83
NSW,104,Barton,2,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Transfer Count,466
NSW,104,Barton,2,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Transfer Percent,25.34
NSW,104,Barton,3,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Preference Count,0
NSW,104,Barton,3,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Preference Percent,0
NSW,104,Barton,3,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Transfer Count,0
NSW,104,Barton,3,1,15569,COGHLAN,Eoin,DEM,Australian Democrats,,Transfer Percent,0
NSW,104,Barton,3,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Preference Count,42772
NSW,104,Barton,3,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Preference Percent,57.54
NSW,104,Barton,3,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Transfer Count,4526
NSW,104,Barton,3,2,14360,McCLELLAND,Robert,ALP,Australian Labor Party,#,Transfer Percent,77.81
NSW,104,Barton,3,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,0
NSW,104,Barton,3,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,0
NSW,104,Barton,3,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,0
NSW,104,Barton,3,3,15382,BAIRD,Neil,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,0
NSW,104,Barton,3,4,14891,MORROW,Bruce,LP,Liberal,,Preference Count,31557
NSW,104,Barton,3,4,14891,MORROW,Bruce,LP,Liberal,,Preference Percent,42.46
NSW,104,Barton,3,4,14891,MORROW,Bruce,LP,Liberal,,Transfer Count,1291
NSW,104,Barton,3,4,14891,MORROW,Bruce,LP,Liberal,,Transfer Percent,22.19
NSW,104,Barton,3,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Preference Count,0
NSW,104,Barton,3,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Preference Percent,0
NSW,104,Barton,3,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Transfer Count,-5817
NSW,104,Barton,3,5,14205,MOURIKIS,Angelo,GRN,The Greens,,Transfer Percent,-100
NSW,105,Bennelong,0,1,15436,HANNAH,Gary,IND,Independent,,Preference Count,854
NSW,105,Bennelong,0,1,15436,HANNAH,Gary,IND,Independent,,Preference Percent,1.11
NSW,105,Bennelong,0,1,15436,HANNAH,Gary,IND,Independent,,Transfer Count,0
NSW,105,Bennelong,0,1,15436,HANNAH,Gary,IND,Independent,,Transfer Percent,0
NSW,105,Bennelong,0,2,15309,ROLLO,Troy,IND,Independent,,Preference Count,451
NSW,105,Bennelong,0,2,15309,ROLLO,Troy,IND,Independent,,Preference Percent,0.59
NSW,105,Bennelong,0,2,15309,ROLLO,Troy,IND,Independent,,Transfer Count,0
NSW,105,Bennelong,0,2,15309,ROLLO,Troy,IND,Independent,,Transfer Percent,0
NSW,105,Bennelong,0,3,14198,WILKIE,Andrew,GRN,The Greens,,Preference Count,12573
NSW,105,Bennelong,0,3,14198,WILKIE,Andrew,GRN,The Greens,,Preference Percent,16.37
NSW,105,Bennelong,0,3,14198,WILKIE,Andrew,GRN,The Greens,,Transfer Count,0
NSW,105,Bennelong,0,3,14198,WILKIE,Andrew,GRN,The Greens,,Transfer Percent,0
NSW,105,Bennelong,0,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Preference Count,1824
NSW,105,Bennelong,0,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Preference Percent,2.37
NSW,105,Bennelong,0,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Count,0
NSW,105,Bennelong,0,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Percent,0
NSW,105,Bennelong,0,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Preference Count,21819
NSW,105,Bennelong,0,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Preference Percent,28.4
NSW,105,Bennelong,0,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Transfer Count,0
NSW,105,Bennelong,0,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Transfer Percent,0
NSW,105,Bennelong,0,6,14818,HOWARD,John Winston,LP,Liberal,#,Preference Count,38326
NSW,105,Bennelong,0,6,14818,HOWARD,John Winston,LP,Liberal,#,Preference Percent,49.89
NSW,105,Bennelong,0,6,14818,HOWARD,John Winston,LP,Liberal,#,Transfer Count,0
NSW,105,Bennelong,0,6,14818,HOWARD,John Winston,LP,Liberal,#,Transfer Percent,0
NSW,105,Bennelong,0,7,15558,GOLDFINCH,Peter,DEM,Australian Democrats,,Preference Count,967
NSW,105,Bennelong,0,7,15558,GOLDFINCH,Peter,DEM,Australian Democrats,,Preference Percent,1.26
NSW,105,Bennelong,0,7,15558,GOLDFINCH,Peter,DEM,Australian Democrats,,Transfer Count,0
NSW,105,Bennelong,0,7,15558,GOLDFINCH,Peter,DEM,Australian Democrats,,Transfer Percent,0
NSW,105,Bennelong,1,1,15436,HANNAH,Gary,IND,Independent,,Preference Count,1052
NSW,105,Bennelong,1,1,15436,HANNAH,Gary,IND,Independent,,Preference Percent,1.37
NSW,105,Bennelong,1,1,15436,HANNAH,Gary,IND,Independent,,Transfer Count,198
NSW,105,Bennelong,1,1,15436,HANNAH,Gary,IND,Independent,,Transfer Percent,43.9
NSW,105,Bennelong,1,2,15309,ROLLO,Troy,IND,Independent,,Preference Count,0
NSW,105,Bennelong,1,2,15309,ROLLO,Troy,IND,Independent,,Preference Percent,0
NSW,105,Bennelong,1,2,15309,ROLLO,Troy,IND,Independent,,Transfer Count,-451
NSW,105,Bennelong,1,2,15309,ROLLO,Troy,IND,Independent,,Transfer Percent,-100
NSW,105,Bennelong,1,3,14198,WILKIE,Andrew,GRN,The Greens,,Preference Count,12663
NSW,105,Bennelong,1,3,14198,WILKIE,Andrew,GRN,The Greens,,Preference Percent,16.49
NSW,105,Bennelong,1,3,14198,WILKIE,Andrew,GRN,The Greens,,Transfer Count,90
NSW,105,Bennelong,1,3,14198,WILKIE,Andrew,GRN,The Greens,,Transfer Percent,19.96
NSW,105,Bennelong,1,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Preference Count,1844
NSW,105,Bennelong,1,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Preference Percent,2.4
NSW,105,Bennelong,1,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Count,20
NSW,105,Bennelong,1,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Percent,4.43
NSW,105,Bennelong,1,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Preference Count,21855
NSW,105,Bennelong,1,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Preference Percent,28.45
NSW,105,Bennelong,1,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Transfer Count,36
NSW,105,Bennelong,1,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Transfer Percent,7.98
NSW,105,Bennelong,1,6,14818,HOWARD,John Winston,LP,Liberal,#,Preference Count,38394
NSW,105,Bennelong,1,6,14818,HOWARD,John Winston,LP,Liberal,#,Preference Percent,49.98
NSW,105,Bennelong,1,6,14818,HOWARD,John Winston,LP,Liberal,#,Transfer Count,68
NSW,105,Bennelong,1,6,14818,HOWARD,John Winston,LP,Liberal,#,Transfer Percent,15.08
NSW,105,Bennelong,1,7,15558,GOLDFINCH,Peter,DEM,Australian Democrats,,Preference Count,1006
NSW,105,Bennelong,1,7,15558,GOLDFINCH,Peter,DEM,Australian Democrats,,Preference Percent,1.31
NSW,105,Bennelong,1,7,15558,GOLDFINCH,Peter,DEM,Australian Democrats,,Transfer Count,39
NSW,105,Bennelong,1,7,15558,GOLDFINCH,Peter,DEM,Australian Democrats,,Transfer Percent,8.65
NSW,105,Bennelong,2,1,15436,HANNAH,Gary,IND,Independent,,Preference Count,1201
NSW,105,Bennelong,2,1,15436,HANNAH,Gary,IND,Independent,,Preference Percent,1.56
NSW,105,Bennelong,2,1,15436,HANNAH,Gary,IND,Independent,,Transfer Count,149
NSW,105,Bennelong,2,1,15436,HANNAH,Gary,IND,Independent,,Transfer Percent,14.81
NSW,105,Bennelong,2,2,15309,ROLLO,Troy,IND,Independent,,Preference Count,0
NSW,105,Bennelong,2,2,15309,ROLLO,Troy,IND,Independent,,Preference Percent,0
NSW,105,Bennelong,2,2,15309,ROLLO,Troy,IND,Independent,,Transfer Count,0
NSW,105,Bennelong,2,2,15309,ROLLO,Troy,IND,Independent,,Transfer Percent,0
NSW,105,Bennelong,2,3,14198,WILKIE,Andrew,GRN,The Greens,,Preference Count,13028
NSW,105,Bennelong,2,3,14198,WILKIE,Andrew,GRN,The Greens,,Preference Percent,16.96
NSW,105,Bennelong,2,3,14198,WILKIE,Andrew,GRN,The Greens,,Transfer Count,365
NSW,105,Bennelong,2,3,14198,WILKIE,Andrew,GRN,The Greens,,Transfer Percent,36.28
NSW,105,Bennelong,2,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Preference Count,1888
NSW,105,Bennelong,2,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Preference Percent,2.46
NSW,105,Bennelong,2,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Count,44
NSW,105,Bennelong,2,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Percent,4.37
NSW,105,Bennelong,2,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Preference Count,22072
NSW,105,Bennelong,2,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Preference Percent,28.73
NSW,105,Bennelong,2,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Transfer Count,217
NSW,105,Bennelong,2,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Transfer Percent,21.57
NSW,105,Bennelong,2,6,14818,HOWARD,John Winston,LP,Liberal,#,Preference Count,38625
NSW,105,Bennelong,2,6,14818,HOWARD,John Winston,LP,Liberal,#,Preference Percent,50.28
NSW,105,Bennelong,2,6,14818,HOWARD,John Winston,LP,Liberal,#,Transfer Count,231
NSW,105,Bennelong,2,6,14818,HOWARD,John Winston,LP,Liberal,#,Transfer Percent,22.96
NSW,105,Bennelong,2,7,15558,GOLDFINCH,Peter,DEM,Australian Democrats,,Preference Count,0
NSW,105,Bennelong,2,7,15558,GOLDFINCH,Peter,DEM,Australian Democrats,,Preference Percent,0
NSW,105,Bennelong,2,7,15558,GOLDFINCH,Peter,DEM,Australian Democrats,,Transfer Count,-1006
NSW,105,Bennelong,2,7,15558,GOLDFINCH,Peter,DEM,Australian Democrats,,Transfer Percent,-100
NSW,105,Bennelong,3,1,15436,HANNAH,Gary,IND,Independent,,Preference Count,0
NSW,105,Bennelong,3,1,15436,HANNAH,Gary,IND,Independent,,Preference Percent,0
NSW,105,Bennelong,3,1,15436,HANNAH,Gary,IND,Independent,,Transfer Count,-1201
NSW,105,Bennelong,3,1,15436,HANNAH,Gary,IND,Independent,,Transfer Percent,-100
NSW,105,Bennelong,3,2,15309,ROLLO,Troy,IND,Independent,,Preference Count,0
NSW,105,Bennelong,3,2,15309,ROLLO,Troy,IND,Independent,,Preference Percent,0
NSW,105,Bennelong,3,2,15309,ROLLO,Troy,IND,Independent,,Transfer Count,0
NSW,105,Bennelong,3,2,15309,ROLLO,Troy,IND,Independent,,Transfer Percent,0
NSW,105,Bennelong,3,3,14198,WILKIE,Andrew,GRN,The Greens,,Preference Count,13726
NSW,105,Bennelong,3,3,14198,WILKIE,Andrew,GRN,The Greens,,Preference Percent,17.87
NSW,105,Bennelong,3,3,14198,WILKIE,Andrew,GRN,The Greens,,Transfer Count,698
NSW,105,Bennelong,3,3,14198,WILKIE,Andrew,GRN,The Greens,,Transfer Percent,58.12
NSW,105,Bennelong,3,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Preference Count,2049
NSW,105,Bennelong,3,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Preference Percent,2.67
NSW,105,Bennelong,3,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Count,161
NSW,105,Bennelong,3,4,15234,LEVICK,Ray,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Percent,13.41
NSW,105,Bennelong,3,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Preference Count,22231
NSW,105,Bennelong,3,5,14355,CAMPBELL,Nicole,ALP,Australian Labor Party,,Preference Percent,28.94
