CED_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
CED321,21,4,2410,41,93,0,0,99,0,136,0,7,0,0,7,0,9,0,0,0,0,0,0,0,45,98,6,0,104,0,145,0,0,0,0,0,0,3,2428,119,6,0,122,8,2557,232,0,0,0,0,0,230,3,18,0,0,19,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,22,0,28,0,0,0,0,0,0,0,237,19,0,0,26,0,264,71,0,0,0,0,0,71,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,70,0,0,0,0,0,73,19317,169,0,0,169,31,19509,346,811,25,7,841,11,1193,6,41,19,0,57,3,64,5,0,0,4,9,0,10,356,850,47,10,906,9,1274,35,6,0,0,9,44,85,19708,1022,47,10,1077,83,20871
CED322,60,3,3012,137,270,19,0,287,0,426,7,23,25,0,46,0,58,0,0,0,0,0,0,0,146,290,45,0,335,0,479,3,0,0,0,0,0,3,3096,351,41,0,394,3,3493,1047,25,0,0,25,0,1069,44,131,10,0,145,0,193,0,25,15,0,39,0,40,0,0,0,0,0,0,0,47,155,23,0,186,0,232,0,0,0,0,0,0,0,1097,175,23,0,207,0,1304,403,6,0,0,6,0,416,19,70,4,0,75,0,95,0,8,7,0,13,0,13,0,0,0,0,0,0,0,18,81,9,0,90,0,107,0,0,0,0,0,0,0,423,88,9,0,96,0,518,21897,593,16,0,604,15,22514,1266,2494,131,3,2629,0,3892,34,200,119,0,322,0,357,0,3,3,0,3,0,3,1298,2696,254,3,2951,3,4252,41,3,0,0,3,26,67,23236,3288,267,5,3559,44,26837
CED323,57,0,2358,155,336,24,0,358,0,512,0,34,36,0,69,0,72,0,0,0,0,0,0,3,160,365,59,0,429,0,584,0,0,0,0,0,0,0,2453,427,62,4,488,0,2940,889,22,0,0,24,0,910,61,162,13,0,177,0,237,0,19,16,0,36,0,37,0,0,0,0,0,0,0,58,178,36,0,216,0,277,0,0,0,0,0,0,0,946,201,34,0,233,0,1185,337,6,0,0,6,0,341,32,79,9,0,89,0,119,0,11,9,0,20,0,20,0,0,0,0,0,0,0,32,95,16,0,109,0,136,0,0,0,0,0,0,0,369,94,16,0,116,0,482,15990,539,6,4,551,9,16555,1343,3403,210,5,3614,9,4961,38,324,190,0,512,0,553,4,0,0,0,0,0,4,1389,3725,399,3,4129,9,5520,17,0,0,0,0,16,39,17400,4266,403,6,4676,32,22107
CED324,76,0,2235,150,774,88,0,864,0,1011,5,149,175,0,332,0,334,0,0,0,0,0,0,3,155,929,265,0,1200,0,1347,4,0,0,0,0,0,7,2313,1005,271,0,1273,0,3586,1124,36,0,0,36,0,1162,83,523,58,0,580,0,661,4,94,126,0,220,0,224,0,0,0,0,0,0,0,85,620,178,0,797,0,887,5,0,0,0,0,0,5,1212,659,178,0,841,0,2048,407,11,0,0,16,0,424,31,313,32,0,347,0,375,0,61,104,0,159,0,164,0,0,0,0,0,0,0,30,371,137,0,505,0,537,0,0,0,0,0,0,0,437,381,137,0,522,0,961,15346,731,14,0,742,4,16091,1659,9541,685,0,10232,3,11892,49,1322,991,0,2314,0,2365,0,4,6,0,12,0,12,1709,10869,1684,4,12555,6,14271,19,21,9,4,27,14,62,17073,11622,1696,9,13328,28,30431
CED325,103,0,2493,137,1203,111,0,1315,0,1449,11,222,218,0,444,0,459,3,0,0,4,0,0,9,146,1429,327,3,1764,5,1909,0,0,0,0,0,0,4,2535,1531,330,3,1865,8,4407,828,26,0,0,30,0,860,58,702,56,0,760,0,819,7,158,154,0,305,0,309,0,4,0,0,4,0,4,63,863,207,0,1074,0,1135,0,0,0,0,0,0,0,893,888,207,0,1099,0,1994,362,17,0,0,17,0,386,29,337,28,0,364,0,393,0,93,71,0,168,0,168,0,0,0,0,0,0,0,29,434,95,0,530,0,564,0,0,0,0,0,0,0,392,454,95,0,549,0,943,18886,972,21,9,996,24,19903,1681,11456,747,15,12217,7,13900,85,1840,1416,7,3264,9,3355,3,7,0,16,26,4,33,1774,13310,2159,40,15504,11,17297,28,42,7,4,53,40,119,20690,14320,2187,52,16555,78,37318
CED326,62,0,3094,107,648,20,0,670,0,779,6,22,25,0,44,0,52,0,0,0,0,0,0,3,118,670,48,0,720,0,836,0,0,0,0,0,0,0,3149,732,45,0,782,3,3933,943,14,0,0,14,0,959,51,346,8,0,353,0,400,4,22,10,0,31,0,30,0,0,0,0,0,0,0,54,367,17,0,381,0,436,0,0,0,0,0,0,0,997,380,17,0,397,0,1392,341,5,0,0,5,0,346,12,151,4,0,159,0,171,0,4,13,0,12,0,12,0,0,0,0,0,0,0,12,154,17,0,171,0,188,0,0,0,0,0,0,0,353,160,17,0,178,0,535,22320,753,6,0,760,27,23110,1357,6806,194,4,7000,7,8364,39,281,142,0,424,0,465,5,5,3,0,10,0,10,1399,7087,336,4,7432,7,8834,27,7,7,0,12,28,71,23747,7854,350,4,8206,66,32018
CED327,105,3,2440,152,1214,112,0,1321,0,1478,6,186,280,0,464,0,472,0,0,0,0,0,0,0,160,1399,390,3,1795,0,1953,0,7,0,0,7,0,7,2493,1508,390,3,1898,8,4399,678,23,0,0,23,0,698,64,584,53,0,646,3,709,3,88,159,0,254,0,255,0,0,0,0,0,0,0,64,679,219,0,901,3,964,0,0,0,0,0,0,0,746,701,219,0,918,3,1664,275,5,0,0,5,0,279,23,312,34,0,347,0,364,3,77,87,0,167,0,167,0,0,0,0,0,0,0,21,384,128,0,508,0,531,0,0,0,0,0,0,0,293,389,128,0,514,0,809,16804,965,11,0,974,33,17816,1583,12082,916,6,13005,13,14600,65,1826,1941,0,3766,0,3832,0,0,0,6,11,0,13,1646,13911,2855,15,16779,8,18439,18,40,6,0,50,46,117,18478,14913,2874,19,17805,94,36371
CED328,84,0,3885,159,494,17,0,512,0,673,3,40,20,0,63,0,60,0,0,0,0,0,0,0,164,539,42,0,578,0,740,0,0,0,0,0,0,0,3965,620,42,0,659,0,4622,1942,28,0,0,32,0,1975,76,316,15,0,333,0,406,0,24,11,0,30,0,32,0,0,0,0,0,0,0,78,338,21,0,359,0,441,0,0,0,0,0,0,0,2025,372,26,0,395,0,2419,735,3,0,0,3,0,743,35,135,0,0,134,0,172,0,12,10,0,15,0,15,0,0,0,0,0,0,0,35,144,8,0,154,0,192,0,0,0,0,0,0,0,774,147,8,0,155,0,935,24583,761,9,4,773,16,25369,1524,5702,132,7,5845,3,7371,24,315,129,0,446,0,468,0,0,0,0,0,0,0,1551,6015,264,7,6286,3,7842,14,10,0,0,10,16,38,26142,6782,276,15,7070,30,33244
CED329,20,0,2802,62,78,3,0,84,0,144,0,3,0,0,3,0,3,0,0,0,0,0,0,0,64,82,3,0,83,0,149,0,0,0,0,0,0,4,2840,101,3,0,109,3,2947,464,5,0,0,5,0,470,13,7,0,0,7,0,18,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,10,0,0,10,0,22,0,0,0,0,0,3,6,480,18,0,0,18,3,495,124,0,0,0,0,0,126,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,10,0,0,0,0,0,0,0,131,3,0,0,3,0,132,17558,209,4,0,220,24,17801,573,653,20,0,671,4,1244,17,31,4,0,32,0,46,3,0,0,0,5,0,9,593,683,26,0,707,3,1302,34,0,0,0,0,36,70,18190,898,28,0,926,63,19171
CED330,65,0,4283,123,235,7,0,241,0,368,3,19,28,0,44,0,51,0,0,0,0,0,0,4,133,256,36,0,290,0,423,5,0,0,0,0,0,5,4350,315,41,0,353,0,4707,1043,24,0,0,24,0,1075,37,95,12,0,104,0,143,0,13,7,0,20,0,20,0,0,0,0,0,0,0,37,112,15,0,125,0,163,0,0,0,0,0,0,0,1087,136,15,0,147,0,1237,339,5,0,0,5,0,344,14,54,3,0,58,0,71,0,4,4,0,11,0,11,0,0,0,0,0,0,0,14,61,10,0,70,0,86,0,0,0,0,0,0,0,355,71,10,0,76,0,434,30055,562,20,0,589,35,30668,982,2023,103,3,2125,4,3111,22,212,148,0,360,0,380,4,3,0,3,5,0,11,1008,2234,247,7,2486,4,3503,52,3,8,0,9,30,90,31120,2807,272,7,3081,68,34264
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,85,0,2005,108,974,67,0,1048,0,1153,5,173,158,0,326,0,330,4,0,0,0,3,0,4,116,1154,222,0,1374,0,1493,0,0,0,0,0,0,0,2027,1236,223,0,1465,0,3500,1045,43,0,0,43,0,1089,61,582,39,0,619,0,684,0,109,124,0,235,0,235,0,0,0,0,0,0,0,61,700,160,0,856,0,919,0,0,0,0,0,0,0,1102,738,160,0,903,0,2006,545,13,0,0,13,0,563,32,302,39,0,337,0,371,0,69,109,0,174,0,174,0,0,0,0,0,0,0,32,369,146,0,514,0,549,0,0,0,0,0,0,0,584,381,142,0,529,0,1112,14401,721,12,0,736,3,15142,1274,10226,482,6,10724,0,12002,30,1282,885,0,2164,3,2202,0,11,0,3,16,0,20,1307,11523,1366,12,12905,4,14220,3,8,0,0,10,20,36,15714,12253,1378,10,13651,30,29395
CED402,27,0,3124,47,157,7,0,166,0,213,0,23,51,0,78,0,78,0,0,0,0,0,0,0,47,189,55,0,245,0,291,0,0,0,0,0,0,6,3145,211,57,0,272,3,3415,573,4,0,0,4,0,578,7,47,0,0,44,0,52,0,9,12,0,18,0,18,0,0,0,0,0,0,0,7,51,11,0,62,0,72,0,0,0,0,0,0,0,582,52,11,0,71,0,650,160,0,0,0,0,0,159,3,18,0,0,22,0,19,0,0,8,0,12,0,12,0,0,0,0,0,0,0,3,19,9,0,26,0,30,0,0,0,0,0,0,0,164,23,9,0,27,0,191,22209,218,10,0,233,17,22462,459,1286,75,4,1359,3,1826,4,196,283,0,479,0,481,0,5,0,0,5,0,5,467,1484,356,4,1841,3,2307,22,0,0,0,0,32,55,22701,1702,363,5,2072,58,24826
CED403,48,0,2940,121,481,19,0,501,0,623,0,31,29,0,69,0,69,0,0,0,0,0,0,0,123,516,49,0,569,0,693,3,0,0,0,0,0,6,3019,569,52,0,618,0,3637,1499,25,0,0,23,0,1524,49,310,23,0,327,0,374,4,26,23,0,48,0,56,0,0,0,0,0,0,0,47,333,42,0,380,0,430,0,0,0,0,0,0,3,1552,358,51,0,408,0,1955,862,15,0,0,16,0,883,39,214,10,0,226,0,258,4,13,20,0,29,0,30,0,0,0,0,0,0,0,35,224,29,0,253,0,292,0,0,0,0,0,0,0,900,242,33,0,272,0,1172,20605,543,16,5,555,9,21168,1178,5269,234,0,5506,3,6684,22,324,192,0,522,0,544,0,6,0,0,3,0,10,1204,5602,429,0,6029,3,7236,20,6,0,0,13,19,43,21827,6148,445,5,6593,27,28455
CED404,23,0,2621,41,106,3,0,110,0,147,0,0,5,0,6,0,13,0,0,0,0,0,0,0,42,107,9,0,115,0,157,0,0,0,0,0,8,4,2635,127,9,0,143,4,2786,389,8,0,0,8,0,393,8,14,0,0,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,0,0,17,0,30,0,0,0,0,0,0,0,397,20,0,0,20,0,420,95,0,0,0,0,0,95,4,10,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,13,0,17,0,0,0,0,0,0,0,103,13,0,0,13,0,112,20592,245,12,3,261,27,20883,408,1329,40,3,1367,3,1780,6,32,22,0,62,0,70,3,0,0,25,27,0,32,417,1367,62,26,1454,3,1875,17,6,0,0,6,67,92,21029,1615,73,27,1722,95,22850
CED405,74,0,2261,110,657,29,0,686,0,795,4,60,56,0,117,0,120,0,0,0,0,0,0,0,109,716,92,0,807,0,921,0,0,0,0,0,0,0,2296,789,92,0,881,0,3175,1060,41,0,0,41,0,1103,62,392,34,0,420,0,487,5,56,58,0,112,0,110,0,0,0,0,0,0,0,67,447,86,0,535,0,598,0,0,0,0,0,0,0,1123,495,86,0,577,0,1705,586,22,0,0,22,0,609,27,233,17,0,252,0,278,0,40,39,0,82,0,82,0,0,0,0,0,0,0,27,271,60,0,331,0,359,0,0,0,0,0,0,0,612,295,60,0,353,0,966,16944,741,9,0,747,3,17698,1088,5908,283,8,6197,3,7287,31,509,318,0,831,0,860,0,9,0,7,10,0,10,1118,6427,601,12,7039,3,8159,3,18,0,0,18,26,48,18067,7184,605,17,7804,32,25905
CED406,53,0,2873,109,274,15,0,291,0,396,0,18,9,0,27,0,27,0,0,0,0,0,0,0,109,289,25,0,315,0,427,0,0,0,0,0,3,4,2934,346,27,0,366,4,3305,1040,17,0,0,17,0,1059,29,201,5,0,208,0,239,9,19,3,0,23,0,24,0,0,0,0,0,0,0,37,215,9,0,229,0,263,0,0,0,0,0,0,0,1078,234,9,0,245,0,1325,554,9,0,0,9,0,566,24,120,9,0,125,0,146,0,10,7,0,17,0,17,0,0,0,0,0,0,0,24,135,11,0,140,0,162,0,0,0,0,0,0,0,579,140,11,0,154,3,732,21772,450,6,0,458,22,22247,852,2569,91,0,2664,0,3515,19,140,47,0,184,0,202,0,10,0,4,12,0,12,874,2715,136,4,2855,0,3732,8,0,0,0,5,14,27,22655,3166,146,4,3316,31,26005
CED407,69,0,2615,96,727,59,0,785,0,885,7,136,176,0,310,5,318,0,0,0,0,4,0,4,102,867,232,3,1101,3,1206,0,3,0,0,3,0,8,2653,935,241,3,1175,3,3826,1073,24,0,0,24,0,1094,46,445,32,0,479,0,521,4,105,136,0,246,3,254,0,0,0,0,0,0,5,46,552,175,0,727,3,778,0,0,0,0,0,0,0,1120,574,175,0,745,3,1875,560,12,0,0,15,0,571,18,237,16,0,254,0,274,0,76,114,0,195,0,195,0,0,0,0,0,0,0,18,315,132,0,449,0,465,0,0,0,0,0,0,0,575,323,136,0,458,0,1036,18319,546,24,3,571,8,18898,931,7897,453,3,8347,9,9288,36,1172,969,9,2157,12,2204,4,12,0,4,22,5,29,969,9078,1429,17,10524,28,11521,16,16,0,0,18,10,44,19302,9639,1452,19,11114,49,30464
CED408,33,4,3840,79,137,3,0,137,0,216,0,4,5,0,7,0,12,0,0,0,0,0,0,0,79,139,5,3,150,0,229,4,0,0,0,0,0,4,3886,167,9,3,180,3,4074,1364,9,0,0,9,0,1371,34,76,0,0,76,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,82,0,0,83,0,113,3,0,0,0,0,0,5,1396,89,0,0,91,0,1491,615,7,0,0,7,0,623,16,26,4,0,29,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,3,0,30,0,47,0,0,0,0,0,0,0,630,34,3,0,40,0,665,26347,389,8,0,395,16,26762,770,1086,25,5,1118,3,1890,14,34,17,0,47,0,66,6,0,0,4,4,0,5,788,1120,41,5,1166,3,1956,35,0,0,0,0,58,93,27170,1510,46,5,1561,76,28808
CED409,57,0,2347,80,438,53,0,488,0,572,3,244,376,0,617,0,625,0,0,0,5,4,0,4,84,678,428,5,1113,0,1202,0,0,0,0,0,4,3,2378,735,434,5,1172,5,3551,681,13,0,0,13,0,694,33,282,21,0,311,0,343,4,151,233,0,382,0,388,0,0,0,0,0,0,0,32,433,255,0,690,0,728,0,0,0,0,0,0,0,714,448,255,0,703,0,1424,348,9,0,0,9,0,355,12,148,15,0,159,0,173,0,87,143,0,235,0,235,0,0,0,0,0,0,0,12,236,158,0,392,0,407,0,0,0,0,0,0,0,361,239,158,0,402,0,764,19567,471,6,0,483,6,20058,737,5446,538,8,5993,4,6736,36,2041,2363,8,4414,0,4452,0,19,0,13,38,0,40,779,7511,2900,35,10445,4,11227,13,16,20,0,30,24,70,20352,7996,2926,35,10960,35,31354
CED410,110,0,2910,165,1096,52,0,1146,0,1309,0,65,58,0,125,0,123,0,0,0,0,0,0,0,166,1157,107,0,1273,0,1437,0,0,0,0,0,0,5,2968,1268,111,0,1384,0,4356,1711,44,0,0,44,0,1759,104,685,36,0,724,0,828,4,48,32,0,76,0,80,0,0,0,0,0,0,0,106,734,71,0,802,0,908,0,0,0,0,0,0,0,1816,778,71,0,851,0,2667,939,35,0,0,30,0,967,61,368,22,0,384,0,449,0,34,31,0,57,0,57,0,0,0,0,0,0,0,61,393,50,0,445,0,502,0,0,0,0,0,0,0,999,426,52,0,479,0,1474,18595,856,4,0,864,8,19471,1515,10837,488,10,11336,0,12854,14,564,314,0,877,0,888,4,0,0,0,0,0,5,1533,11404,807,9,12216,0,13750,8,11,0,0,14,17,33,20140,12272,814,9,13095,20,33252
CED494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,56,6,3043,136,493,7,0,504,0,644,0,34,19,0,53,0,53,0,0,0,0,0,0,0,143,529,21,0,557,0,700,0,0,0,0,0,5,5,3129,583,26,0,609,9,3742,723,9,0,0,9,0,732,38,266,6,0,276,0,313,4,17,11,0,29,0,33,3,0,0,0,0,0,0,41,285,20,0,301,0,349,0,0,0,0,0,0,0,764,297,20,0,313,0,1078,334,6,0,0,6,0,340,22,128,3,0,131,0,150,0,9,13,0,16,0,16,0,0,0,0,0,0,0,20,133,14,0,148,0,167,0,0,0,0,0,0,0,355,143,14,0,154,0,513,23739,659,4,4,671,27,24432,1339,4731,98,6,4827,3,6175,49,273,105,0,375,0,424,4,9,3,0,10,0,16,1393,5013,205,6,5222,3,6614,21,13,0,4,13,29,62,25155,5684,211,11,5898,59,31113
