CED_CODE_2021,M_0_4_yrs_Need_for_assistance,M_0_4_No_need_for_assistance,M_0_4_Need_for_assistance_ns,M_0_4_yrs_Tot,M_5_14_Need_for_assistance,M_5_14_No_need_for_assistance,M_5_14_Need_for_assistance_ns,M_5_14_yrs_Tot,M_15_19_Need_for_assistance,M_15_19_No_need_for_assistnce,M_15_19_Need_for_assistnce_ns,M_15_19_yrs_Tot,M_20_24_Need_for_assistance,M_20_24_No_need_for_assistnce,M_20_24_Need_for_assistnce_ns,M_20_24_yrs_Tot,M_25_34_Need_for_assistance,M_25_34_No_need_for_assistnce,M_25_34_Need_for_assistnce_ns,M_25_34_yrs_Tot,M_35_44_Need_for_assistance,M_35_44_No_need_for_assistnce,M_35_44_Need_for_assistnce_ns,M_35_44_yrs_Tot,M_45_54_Need_for_assistance,M_45_54_No_need_for_assistnce,M_45_54_Need_for_assistnce_ns,M_45_54_yrs_Tot,M_55_64_Need_for_assistance,M_55_64_No_need_for_assistnce,M_55_64_Need_for_assistnce_ns,M_55_64_yrs_Tot,M_65_74_Need_for_assistance,M_65_74_No_need_for_assistnce,M_65_74_Need_for_assistnce_ns,M_65_74_yrs_Tot,M_75_84_Need_for_assistance,M_75_84_No_need_for_assistnce,M_75_84_Need_for_assistnce_ns,M_75_84_yrs_Tot,M_85_over_Need_for_assistance,M_85_ov_No_need_for_assistnce,M_85_ov_Need_for_assistnce_ns,M_85_yrs_over_Tot,M_Tot_Need_for_assistance,M_Tot_No_need_for_assistance,M_Tot_Need_for_assistance_ns,M_Tot_Tot,F_0_4_yrs_Need_for_assistance,F_0_4_No_need_for_assistance,F_0_4_Need_for_assistance_ns,F_0_4_yrs_Tot,F_5_14_Need_for_assistance,F_5_14_No_need_for_assistance,F_5_14_Need_for_assistance_ns,F_5_14_yrs_Tot,F_15_19_Need_for_assistance,F_15_19_No_need_for_assistnce,F_15_19_Need_for_assistnce_ns,F_15_19_yrs_Tot,F_20_24_Need_for_assistance,F_20_24_No_need_for_assistnce,F_20_24_Need_for_assistnce_ns,F_20_24_yrs_Tot,F_25_34_Need_for_assistance,F_25_34_No_need_for_assistnce,F_25_34_Need_for_assistnce_ns,F_25_34_yrs_Tot,F_35_44_Need_for_assistance,F_35_44_No_need_for_assistnce,F_35_44_Need_for_assistnce_ns,F_35_44_yrs_Tot,F_45_54_Need_for_assistance,F_45_54_No_need_for_assistnce,F_45_54_Need_for_assistnce_ns,F_45_54_yrs_Tot,F_55_64_Need_for_assistance,F_55_64_No_need_for_assistnce,F_55_64_Need_for_assistnce_ns,F_55_64_yrs_Tot,F_65_74_Need_for_assistance,F_65_74_No_need_for_assistnce,F_65_74_Need_for_assistnce_ns,F_65_74_yrs_Tot,F_75_84_Need_for_assistance,F_75_84_No_need_for_assistnce,F_75_84_Need_for_assistnce_ns,F_75_84_yrs_Tot,F_85_over_Need_for_assistance,F_85_ov_No_need_for_assistnce,F_85_ov_Need_for_assistnce_ns,F_85_yrs_over_Tot,F_Tot_Need_for_assistance,F_Tot_No_need_for_assistance,F_Tot_Need_for_assistance_ns,F_Tot_Tot,P_0_4_yrs_Need_for_assistance,P_0_4_No_need_for_assistance,P_0_4_Need_for_assistance_ns,P_0_4_yrs_Tot,P_5_14_Need_for_assistance,P_5_14_No_need_for_assistance,P_5_14_Need_for_assistance_ns,P_5_14_yrs_Tot,P_15_19_Need_for_assistance,P_15_19_No_need_for_assistnce,P_15_19_Need_for_assistnce_ns,P_15_19_yrs_Tot,P_20_24_Need_for_assistance,P_20_24_No_need_for_assistnce,P_20_24_Need_for_assistnce_ns,P_20_24_yrs_Tot,P_25_34_Need_for_assistance,P_25_34_No_need_for_assistnce,P_25_34_Need_for_assistnce_ns,P_25_34_yrs_Tot,P_35_44_Need_for_assistance,P_35_44_No_need_for_assistnce,P_35_44_Need_for_assistnce_ns,P_35_44_yrs_Tot,P_45_54_Need_for_assistance,P_45_54_No_need_for_assistnce,P_45_54_Need_for_assistnce_ns,P_45_54_yrs_Tot,P_55_64_Need_for_assistance,P_55_64_No_need_for_assistnce,P_55_64_Need_for_assistnce_ns,P_55_64_yrs_Tot,P_65_74_Need_for_assistance,P_65_74_No_need_for_assistnce,P_65_74_Need_for_assistnce_ns,P_65_74_yrs_Tot,P_75_84_Need_for_assistance,P_75_84_No_need_for_assistnce,P_75_84_Need_for_assistnce_ns,P_75_84_yrs_Tot,P_85_over_Need_for_assistance,P_85_ov_No_need_for_assistnce,P_85_ov_Need_for_assistnce_ns,P_85_yrs_over_Tot,P_Tot_Need_for_assistance,P_Tot_No_need_for_assistance,P_Tot_Need_for_assistance_ns,P_Tot_Tot
CED327,122,6140,537,6800,921,12990,1153,15062,326,5893,474,6685,224,5586,440,6252,358,11731,993,13077,345,12306,908,13563,460,9882,681,11020,630,8023,479,9132,876,5671,337,6882,806,2225,178,3210,393,289,84,768,5464,80726,6263,92452,80,5979,503,6560,485,12718,1037,14245,192,5590,397,6180,165,5238,405,5807,305,12226,990,13514,391,13111,901,14398,607,10377,599,11583,776,8707,414,9901,1046,6208,321,7575,1014,2124,208,3343,815,312,169,1297,5877,82577,5949,94401,209,12116,1042,13363,1404,25706,2189,29305,514,11476,874,12869,387,10829,841,12056,659,23950,1981,26595,735,25413,1811,27962,1070,20256,1280,22607,1409,16738,889,19038,1919,11878,655,14458,1821,4350,385,6551,1209,602,254,2062,11344,163302,12215,186856
CED328,72,3959,103,4132,540,10755,235,11531,177,6136,172,6490,103,7037,375,7518,164,9542,442,10141,173,10507,361,11040,169,10476,345,10989,213,7249,258,7721,334,5531,198,6059,595,2901,147,3630,484,597,99,1179,3012,74691,2733,80434,27,3747,87,3864,275,10292,259,10826,121,5953,153,6228,109,6656,231,6997,179,9638,430,10248,170,11592,320,12080,215,11146,262,11618,259,7911,218,8381,433,6339,204,6971,766,3237,178,4178,1098,709,169,1975,3641,77221,2507,83367,94,7704,192,7994,807,21052,500,22354,305,12090,329,12718,214,13696,603,14515,338,19184,868,20394,334,22102,675,23113,384,21619,605,22608,472,15159,481,16107,768,11867,396,13032,1360,6132,325,7811,1579,1305,266,3151,6651,151914,5236,163797
CED329,72,2889,250,3208,712,7760,656,9133,284,3884,335,4505,183,2740,322,3240,289,5396,801,6488,334,6219,825,7381,537,8381,872,9795,955,9806,818,11583,1316,10094,687,12092,1171,4764,403,6338,656,790,159,1602,6503,62736,6128,75366,34,2774,218,3031,432,7466,575,8472,214,3539,252,4005,105,2587,186,2885,228,5739,497,6459,300,7369,568,8242,585,9300,685,10567,950,11112,670,12733,1158,10172,600,11936,1282,4543,414,6247,1131,883,285,2300,6424,65491,4963,76871,105,5664,467,6234,1143,15228,1236,17612,502,7423,589,8516,289,5324,509,6125,518,11139,1296,12946,632,13590,1395,15624,1123,17679,1554,20360,1906,20920,1484,24313,2476,20271,1283,24024,2453,9310,817,12582,1787,1675,448,3906,12927,128217,11090,152236
CED330,120,5388,320,5823,1030,12185,830,14042,351,5453,372,6179,235,4340,308,4882,274,8911,714,9901,313,10277,840,11427,469,11191,842,12495,692,9994,681,11370,1005,7407,454,8867,832,3226,260,4314,399,479,93,974,5711,78857,5708,90275,82,5005,330,5413,514,11755,763,13029,222,5395,361,5979,138,4325,329,4793,261,9909,815,10984,325,11225,821,12375,520,11727,723,12971,723,10279,562,11562,924,7431,428,8783,955,2927,228,4110,792,481,121,1401,5459,80447,5477,91387,204,10391,648,11239,1541,23938,1592,27073,577,10847,733,12153,366,8669,640,9673,528,18821,1532,20890,641,21505,1656,23802,989,22916,1563,25465,1420,20263,1238,22927,1930,14838,881,17649,1783,6153,487,8416,1185,968,217,2372,11170,159306,11189,181665
CED394,4,236,36,277,42,372,67,478,21,187,67,272,21,273,147,444,37,872,390,1301,45,698,453,1194,45,611,391,1042,92,897,306,1297,98,956,204,1253,23,220,38,283,5,9,5,23,421,5326,2113,7861,6,190,33,229,20,376,63,457,18,218,55,291,11,348,125,493,31,949,364,1345,34,589,260,885,60,610,218,887,85,890,193,1170,62,702,107,870,23,118,17,160,9,7,3,25,371,4993,1442,6807,8,420,77,504,62,745,129,932,37,403,123,566,33,623,273,934,69,1821,753,2649,80,1284,715,2077,106,1221,608,1929,178,1791,503,2468,161,1654,310,2124,45,340,62,444,19,16,11,44,793,10318,3558,14670
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,14,24,37,0,11,42,55,0,16,29,42,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,43,110,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,13,13,0,0,5,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,16,0,13,37,49,0,11,50,64,0,16,32,45,0,0,8,5,0,0,0,3,0,0,0,0,0,0,0,0,3,44,130,183
CED401,103,4776,181,5059,554,9062,398,10012,173,4536,196,4911,149,8241,431,8821,267,17790,979,19041,287,13470,766,14528,454,10682,608,11750,643,9240,478,10366,796,6856,314,7967,868,2997,209,4070,872,766,83,1727,5171,88424,4643,98241,60,4489,169,4715,262,8800,349,9411,105,4804,226,5143,101,8206,375,8690,234,17161,722,18114,311,13032,512,13855,441,10549,451,11439,689,9707,388,10790,921,7623,354,8901,1432,3475,232,5142,2010,985,181,3182,6576,88835,3969,99379,161,9263,348,9775,817,17859,743,19424,278,9347,426,10053,256,16443,808,17512,502,34951,1702,37156,596,26499,1281,28378,889,21235,1061,23185,1338,18948,864,21154,1720,14478,667,16862,2300,6470,443,9215,2881,1757,261,4903,11746,177259,8615,197621
CED402,105,3982,242,4328,774,9204,667,10653,243,4563,348,5148,173,3908,365,4447,261,8233,1009,9502,276,8225,1077,9581,456,9712,980,11143,711,10863,847,12425,1030,9806,742,11584,993,4549,391,5935,692,1000,167,1850,5717,74050,6830,86597,39,3923,271,4238,364,9069,639,10067,145,4140,287,4571,117,3489,230,3836,225,8298,533,9061,266,8736,572,9571,491,9963,647,11096,770,10961,656,12397,876,9492,624,10996,1205,4799,434,6438,1420,1119,279,2816,5925,73992,5171,85087,150,7908,512,8563,1142,18274,1305,20717,387,8705,634,9726,289,7398,592,8277,487,16537,1548,18566,546,16959,1647,19153,946,19674,1626,22241,1486,21820,1505,24820,1909,19301,1368,22579,2195,9348,826,12374,2113,2115,447,4669,11638,148044,12009,171687
CED403,64,4128,113,4305,473,8841,272,9594,185,4526,140,4849,131,5164,197,5490,227,10696,433,11363,265,10378,355,10996,377,9916,367,10660,524,9354,350,10235,714,8236,313,9258,885,4277,229,5390,969,1143,111,2220,4813,76661,2884,84355,42,3994,106,4137,259,8581,234,9067,124,4463,114,4703,120,5407,185,5724,224,11099,367,11686,274,11257,332,11856,412,10554,303,11261,620,10496,335,11454,832,9576,326,10741,1298,5091,237,6624,2236,1601,177,4008,6442,82113,2716,91268,111,8120,218,8442,737,17420,508,18662,312,8985,255,9555,250,10576,391,11214,455,21791,801,23054,532,21640,689,22857,784,20468,666,21919,1151,19854,690,21689,1546,17816,636,19999,2180,9367,468,12010,3200,2739,284,6231,11254,158772,5601,175626
CED404,93,4214,341,4645,631,9157,851,10636,258,4114,380,4750,150,3694,439,4286,287,8389,1081,9754,256,7974,996,9229,479,9333,1062,10870,846,11447,982,13271,1116,9667,734,11519,1044,4637,451,6135,671,924,166,1757,5836,73544,7475,86860,52,4116,314,4485,336,8921,802,10057,150,3809,334,4291,113,3508,281,3905,215,8595,729,9536,250,8247,686,9182,471,9661,750,10880,836,10909,788,12531,1059,9189,641,10889,1275,4601,439,6321,1307,1025,218,2549,6063,72583,5982,84624,148,8326,652,9134,964,18074,1652,20696,407,7921,710,9035,262,7203,722,8187,503,16982,1813,19299,502,16222,1682,18412,945,18999,1808,21755,1685,22350,1767,25800,2181,18852,1369,22406,2322,9241,893,12455,1976,1949,381,4309,11900,146126,13461,171485
CED405,84,4315,152,4556,599,8043,341,8982,184,4111,161,4461,141,5036,218,5392,213,11165,527,11911,272,10221,426,10921,408,10139,440,10987,641,10175,448,11270,786,7530,264,8592,968,3733,190,4886,1005,1020,83,2106,5302,75503,3268,84066,59,4103,179,4345,271,7988,298,8555,105,3967,122,4195,101,4834,201,5132,201,11409,481,12090,261,10741,398,11405,445,10632,370,11451,711,10757,377,11834,1006,8484,304,9799,1594,4430,235,6264,2051,1194,143,3391,6814,78541,3107,88465,140,8427,336,8905,866,16031,642,17538,295,8079,288,8656,239,9870,413,10527,418,22573,1009,23994,530,20967,824,22327,856,20776,812,22440,1353,20931,823,23109,1798,16020,571,18386,2561,8164,424,11151,3057,2211,233,5499,12116,154047,6372,172532
CED406,129,4376,155,4660,993,9064,425,10474,349,4436,172,4958,212,4445,198,4856,273,9674,450,10401,296,9903,461,10665,373,9681,438,10490,554,9084,416,10056,883,7759,316,8958,809,3430,187,4422,586,742,102,1430,5455,72599,3318,81370,73,4172,166,4414,489,8910,389,9783,227,4230,164,4621,132,4372,178,4682,281,10008,377,10664,327,10498,413,11248,494,10024,349,10880,719,10064,363,11147,900,8798,314,10005,1119,3767,238,5128,1156,837,189,2181,5914,75691,3140,84740,198,8551,321,9071,1481,17967,813,20258,577,8667,329,9580,351,8817,372,9535,558,19682,821,21061,626,20406,878,21906,866,19708,787,21365,1268,19150,780,21206,1779,16557,629,18961,1923,7193,425,9544,1737,1584,290,3616,11369,148287,6454,166105
CED407,139,4748,159,5051,953,9717,394,11065,246,4810,193,5255,185,5567,243,5998,280,10966,639,11880,294,11044,609,11944,365,10055,452,10870,511,8934,338,9783,793,7087,254,8142,874,3718,199,4791,650,784,112,1544,5289,77434,3590,86318,78,4397,170,4638,428,9561,352,10338,181,4534,148,4864,112,4895,140,5149,239,10789,441,11468,301,11158,472,11924,502,10142,336,10976,672,9639,311,10624,943,8153,277,9376,1304,4240,254,5792,1200,887,197,2285,5957,78391,3099,87443,218,9143,325,9689,1382,19276,749,21401,430,9344,343,10115,297,10461,388,11144,517,21752,1083,23349,589,22204,1076,23868,864,20200,783,21846,1185,18575,646,20409,1740,15242,537,17514,2176,7956,452,10581,1853,1665,306,3825,11250,155821,6688,173757
CED408,84,4129,193,4401,755,9648,452,10859,245,4559,200,5005,167,3796,240,4195,201,7146,386,7732,210,8565,487,9258,296,10430,550,11272,533,10818,639,11993,797,10609,508,11912,867,5443,322,6630,669,1017,112,1800,4819,76156,4080,85054,45,3906,177,4126,384,9609,432,10429,160,4567,205,4937,112,3582,137,3840,204,7567,359,8131,227,9717,406,10348,357,11105,491,11950,572,11718,548,12847,815,11493,525,12833,1118,5315,295,6726,1284,1063,160,2514,5288,79645,3742,88675,127,8032,372,8530,1147,19256,888,21291,411,9127,408,9947,282,7377,377,8035,404,14714,746,15864,437,18277,893,19611,648,21536,1039,23224,1110,22539,1190,24833,1608,22103,1032,24745,1981,10757,612,13357,1955,2079,275,4304,10103,155799,7825,173735
CED409,214,6009,380,6602,1636,11470,793,13892,470,5268,320,6054,329,5861,344,6530,497,12343,808,13646,503,10950,769,12219,654,9818,632,11103,959,9217,525,10700,1097,5919,356,7378,886,2659,194,3732,586,634,121,1339,7824,80135,5241,93202,132,5845,374,6357,761,11868,713,13336,257,5056,302,5617,180,5768,342,6295,425,13032,813,14264,540,11081,611,12230,842,9830,542,11216,1136,9501,432,11068,1194,6306,359,7854,1307,3104,280,4693,1147,737,204,2085,7924,82131,4961,95019,347,11853,756,12955,2392,23335,1505,27230,725,10322,622,11667,507,11628,688,12826,922,25375,1619,27916,1038,22034,1380,24452,1496,19648,1175,22320,2092,18717,953,21765,2294,12222,716,15230,2194,5761,477,8425,1733,1372,324,3428,15748,162265,10210,188227
CED410,72,4440,157,4668,527,10077,335,10938,180,5305,158,5649,132,5694,191,6017,194,11456,464,12107,206,11601,441,12246,311,10861,407,11582,426,9588,338,10358,651,7825,265,8740,990,4719,198,5897,1075,1225,136,2433,4767,82792,3080,90636,56,4160,146,4361,252,9948,295,10487,116,4746,130,4991,96,5407,178,5678,175,11691,428,12291,217,12349,349,12913,321,11598,357,12273,481,10734,280,11498,800,9479,284,10559,1690,5606,281,7584,2340,1520,217,4085,6538,87236,2944,96716,127,8597,297,9030,780,20026,623,21427,296,10046,289,10635,228,11095,371,11698,364,23149,891,24400,424,23951,789,25164,630,22459,765,23853,904,20326,618,21851,1455,17301,547,19301,2678,10327,478,13477,3412,2747,355,6518,11301,170028,6025,187354
CED494,8,59,16,77,10,85,28,128,0,58,14,74,3,85,19,108,13,225,87,320,9,195,84,289,19,188,94,299,20,193,103,311,13,158,45,214,4,29,7,40,4,3,0,7,105,1278,488,1873,0,49,8,56,4,106,28,139,7,88,19,112,6,72,16,95,15,213,71,305,10,154,78,245,12,123,46,178,15,161,28,197,11,113,19,141,3,16,6,26,3,7,0,10,101,1098,314,1506,5,103,24,140,22,188,54,262,11,143,30,186,11,161,34,206,32,440,156,627,20,348,161,534,35,308,137,478,29,353,131,513,26,266,66,359,11,47,4,64,3,6,0,11,205,2372,801,3377
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,12
CED501,119,6298,333,6748,887,12189,710,13790,264,5320,338,5919,160,4991,600,5752,258,11146,1531,12933,207,11263,1403,12883,335,10379,984,11702,529,8588,672,9784,694,5412,346,6453,687,2665,220,3570,397,515,126,1033,4544,78768,7260,90571,63,5828,313,6204,418,11982,687,13096,180,5038,271,5488,117,4954,304,5382,236,12283,720,13245,289,12318,610,13219,431,10918,510,11859,578,8940,384,9901,722,6148,298,7174,843,2851,257,3951,669,595,204,1466,4548,81868,4559,90975,186,12128,647,12956,1311,24170,1398,26888,442,10358,604,11407,279,9946,903,11132,497,23428,2251,26178,504,23583,2016,26097,768,21303,1492,23560,1105,17529,1057,19691,1418,11561,642,13616,1529,5510,477,7519,1065,1105,329,2499,9091,160632,11820,181547
CED502,107,6603,374,7081,782,12408,753,13939,245,4871,298,5412,188,5244,336,5773,240,11926,890,13049,273,13659,918,14844,350,9998,762,11100,465,7701,531,8697,680,5630,310,6621,646,2427,182,3248,331,476,134,940,4301,80937,5473,90718,81,6331,388,6798,356,11970,773,13099,142,4798,300,5243,121,5152,310,5587,271,12995,765,14034,329,13563,708,14600,435,9711,524,10672,626,8115,394,9131,753,6215,323,7289,870,2620,240,3728,647,589,206,1437,4642,82049,4924,91615,191,12933,764,13880,1137,24373,1521,27036,387,9673,595,10650,315,10395,649,11357,508,24916,1656,27081,601,27221,1628,29443,779,19712,1281,21774,1093,15816,922,17836,1438,11845,635,13916,1511,5043,418,6976,983,1059,339,2379,8941,162991,10397,182330
CED503,77,4450,247,4776,611,9516,522,10644,229,4162,237,4627,136,3592,268,3996,203,7468,705,8367,212,8149,864,9227,283,8675,877,9837,485,8805,680,9973,764,8252,524,9539,896,4398,337,5629,548,871,147,1571,4444,68343,5406,78193,47,4409,173,4638,296,9496,544,10336,123,4238,233,4599,95,3691,222,4013,176,8648,481,9309,229,9130,497,9854,377,9431,507,10309,563,9695,483,10745,807,8867,397,10067,998,4406,375,5780,943,902,268,2108,4663,72910,4179,81752,127,8859,421,9410,908,19009,1063,20979,351,8406,463,9221,232,7287,487,8011,373,16113,1188,17675,444,17276,1362,19084,660,18103,1384,20147,1051,18500,1164,20723,1566,17118,922,19607,1898,8797,716,11411,1490,1773,416,3679,9109,141246,9589,159946
CED504,107,5264,306,5669,515,10081,655,11252,184,4695,222,5106,156,5471,362,5990,263,12302,815,13385,254,11640,801,12690,372,9984,619,10984,555,9271,503,10324,743,7040,332,8118,870,3332,222,4419,563,642,99,1300,4588,79721,4939,89247,48,5111,323,5483,263,9504,600,10361,126,4519,232,4881,95,5238,277,5609,197,12506,734,13440,261,11758,657,12680,435,10383,466,11288,716,9901,394,11010,902,7938,340,9184,1197,3590,274,5066,1088,698,149,1937,5332,81150,4443,90932,149,10373,632,11148,777,19591,1250,21615,311,9221,455,9985,244,10715,638,11595,467,24810,1550,26823,516,23402,1454,25369,812,20371,1092,22277,1270,19173,893,21335,1654,14973,674,17297,2071,6925,496,9489,1651,1336,247,3231,9922,160876,9382,180177
CED505,42,4238,142,4423,279,10309,322,10912,101,5404,164,5673,78,4906,207,5193,136,10357,786,11275,132,10594,628,11353,172,10392,470,11040,232,8689,415,9334,379,6947,396,7722,612,3932,293,4842,697,982,174,1852,2870,76755,3993,83620,39,4011,135,4184,152,9827,273,10259,85,5177,188,5442,69,5205,229,5501,129,11480,605,12214,124,11641,465,12230,169,11362,356,11890,280,9411,349,10041,409,7843,405,8655,895,4595,324,5817,1546,1304,324,3173,3903,81865,3648,89421,78,8253,275,8608,434,20138,594,21166,185,10580,348,11116,149,10111,440,10697,261,21837,1388,23487,260,22238,1086,23589,347,21756,834,22932,510,18100,767,19378,786,14791,798,16374,1514,8533,615,10662,2240,2286,495,5030,6774,158620,7645,173040
CED506,69,5934,791,6791,546,11928,1845,14322,176,4805,748,5721,114,4441,989,5547,179,11810,2991,14976,181,12126,2833,15144,262,11807,2547,14618,469,11147,2079,13697,664,7477,1012,9150,631,2899,459,3985,349,500,123,968,3631,84872,16420,104921,42,5558,741,6343,290,11527,1793,13617,88,4469,597,5151,71,4278,724,5073,147,12308,2045,14497,214,11857,1829,13907,351,10995,1569,12916,508,10124,1313,11950,701,6613,784,8100,717,2586,412,3715,589,499,179,1268,3728,80814,11985,96523,114,11493,1526,13132,835,23458,3640,27935,258,9269,1338,10871,186,8718,1714,10620,322,24118,5036,29474,401,23983,4661,29047,614,22806,4117,27532,975,21277,3394,25648,1363,14089,1793,17253,1352,5483,868,7701,935,998,299,2233,7360,165688,28398,201445
CED507,57,4187,242,4483,589,10102,581,11274,219,4277,235,4735,132,3123,253,3503,188,7343,857,8385,195,8789,951,9924,260,9289,966,10511,431,8934,707,10077,651,7933,540,9124,687,3530,277,4499,471,716,126,1301,3873,68220,5728,77818,50,3990,226,4271,277,9620,589,10479,114,4188,221,4525,90,2930,197,3212,187,8064,539,8785,206,10012,548,10762,294,10108,562,10969,449,9888,525,10861,628,8286,484,9404,836,3747,308,4893,995,847,166,2010,4131,71682,4366,80181,106,8179,465,8751,865,19728,1169,21753,337,8462,457,9255,219,6051,448,6720,375,15404,1394,17173,402,18800,1494,20693,559,19395,1530,21483,882,18823,1232,20938,1282,16218,1029,18530,1527,7286,584,9389,1464,1557,286,3312,8007,139900,10095,157999
CED508,76,5200,195,5470,475,9227,422,10124,173,4126,186,4485,113,4546,274,4935,180,10913,787,11888,177,11513,771,12463,265,10157,662,11080,357,8514,494,9362,490,6150,326,6971,636,2736,223,3603,508,578,117,1208,3462,73654,4460,81582,50,4794,191,5033,266,9165,384,9821,138,4132,156,4422,102,4832,234,5169,202,11980,597,12774,204,12124,514,12844,308,10676,454,11433,417,9227,376,10021,543,6805,339,7688,922,2890,259,4071,1081,637,217,1930,4232,77265,3707,85202,125,9992,387,10501,744,18396,806,19944,309,8259,336,8904,216,9380,504,10100,381,22893,1386,24662,383,23631,1292,25311,571,20830,1118,22514,773,17737,868,19380,1037,12957,664,14658,1558,5627,480,7668,1586,1217,331,3136,7692,150922,8168,166782
CED509,122,5770,243,6132,699,11336,523,12564,247,5151,234,5632,138,4637,412,5180,229,10139,1346,11712,202,11223,1316,12749,271,10272,1042,11588,400,8653,684,9746,476,6295,325,7103,587,3002,227,3821,427,573,128,1127,3794,77056,6488,87342,63,5385,214,5667,318,11001,478,11803,151,4800,197,5156,94,4462,233,4793,188,11419,648,12260,234,11817,573,12627,294,10949,495,11737,430,9156,383,9961,545,6725,313,7583,881,3071,221,4168,795,663,198,1651,3996,79454,3951,87397,186,11153,455,11794,1024,22344,1001,24357,398,9947,430,10784,230,9104,642,9971,418,21558,1989,23971,430,23043,1895,25366,565,21219,1540,23326,831,17808,1068,19710,1021,13023,640,14690,1467,6075,447,7991,1218,1235,325,2780,7790,156510,10436,174739
CED510,53,4328,90,4476,483,10638,249,11377,157,5183,142,5484,122,4594,179,4894,140,7477,398,8010,114,9928,511,10551,161,10821,524,11510,234,10091,442,10774,431,8355,295,9078,514,3223,154,3892,449,598,84,1131,2860,75235,3068,81170,34,4011,99,4146,227,10262,280,10762,112,4815,113,5034,76,4109,118,4302,111,7711,305,8136,131,10790,291,11210,180,11456,298,11932,327,11081,306,11711,512,8762,291,9564,778,3332,172,4287,987,765,121,1868,3465,77095,2380,82942,85,8340,194,8616,706,20901,529,22143,266,9997,259,10523,198,8701,300,9197,255,15186,705,16143,245,20718,795,21760,341,22282,820,23435,565,21174,748,22482,937,17115,584,18638,1292,6555,326,8175,1433,1368,205,2995,6326,152331,5457,164113
CED511,75,4652,486,5210,542,9791,1176,11507,186,4385,480,5053,133,3829,619,4579,213,8796,1580,10591,194,9044,1507,10745,338,10072,1526,11935,520,11181,1354,13055,730,9095,953,10776,868,3968,473,5315,534,843,156,1533,4328,75655,10300,90288,36,4438,395,4873,280,9533,1070,10883,109,4058,429,4600,90,3396,410,3894,171,8742,967,9885,221,9226,1053,10498,417,10031,1048,11496,649,10737,1000,12389,741,8377,768,9886,979,3898,445,5319,968,894,208,2071,4647,73330,7805,85785,108,9089,876,10080,824,19325,2240,22391,292,8442,912,9645,217,7225,1029,8470,387,17544,2545,20478,410,18267,2558,21238,753,20106,2576,23437,1168,21916,2357,25441,1469,17473,1723,20659,1849,7867,923,10637,1507,1744,365,3606,8974,148989,18108,176071
CED512,111,6140,275,6521,780,12704,561,14042,255,5624,228,6111,174,5237,279,5688,206,10814,741,11763,138,11937,759,12835,233,11072,753,12053,297,7971,511,8778,459,4897,216,5571,432,2299,127,2861,321,454,61,834,3403,79160,4498,87063,66,5998,208,6276,357,12349,519,13223,157,5415,232,5801,100,5197,223,5519,186,12381,526,13089,223,13114,502,13837,340,11807,446,12601,425,8361,338,9127,526,5493,231,6246,769,2521,168,3456,699,480,96,1277,3850,83117,3479,90442,178,12146,476,12799,1136,25053,1081,27267,410,11038,458,11906,272,10431,498,11204,388,23201,1265,24855,359,25053,1261,26669,575,22884,1198,24649,731,16335,846,17907,983,10391,444,11817,1204,4827,294,6323,1023,938,159,2110,7252,162280,7976,177513
CED513,70,4740,202,5011,326,7409,369,8105,108,3283,160,3548,86,5385,429,5903,214,16844,1448,18503,213,14166,1057,15428,282,10451,782,11513,367,8838,639,9842,499,6171,376,7045,694,2777,252,3719,697,705,131,1526,3552,80762,5841,90157,33,4440,190,4658,148,7319,338,7804,83,3301,154,3535,109,5917,380,6410,213,17476,1115,18806,228,13600,732,14561,302,10375,507,11189,461,8905,423,9785,624,6745,359,7724,1115,3178,249,4545,1602,956,196,2749,4923,82207,4643,91775,101,9176,391,9668,479,14720,708,15910,192,6587,314,7085,197,11307,814,12315,429,34320,2559,37315,441,27766,1791,29992,589,20826,1291,22700,826,17739,1054,19622,1118,12919,734,14772,1809,5956,507,8269,2298,1655,320,4281,8475,162970,10484,181928
