CED_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
CED313,5058,228,0,0,235,6,5302,472,1426,44,0,1467,0,1943,0,57,19,0,76,0,76,0,0,0,0,0,0,3,474,1488,61,0,1546,0,2021,10,5,0,0,5,3,18,5536,1718,67,0,1787,12,7335,4968,175,0,0,176,3,5145,373,1228,43,0,1268,0,1644,0,59,26,0,88,0,88,0,4,0,0,3,0,3,373,1294,68,0,1359,0,1731,7,3,0,0,3,3,14,5346,1468,67,0,1544,4,6892,3183,79,0,0,76,0,3265,187,661,26,0,691,0,878,3,34,26,0,58,0,60,0,0,0,0,0,0,0,190,699,47,0,745,0,942,0,0,0,0,0,0,4,3378,774,50,0,830,0,4204,2011,58,5,0,54,0,2068,102,357,22,0,380,0,480,0,21,20,0,34,0,37,0,0,0,0,0,0,0,102,379,40,0,419,0,523,0,0,0,0,0,0,0,2111,433,39,0,474,0,2590,2796,52,0,0
CED314,5638,96,0,0,96,7,5745,137,862,29,0,885,4,1028,6,99,159,0,253,0,258,0,4,0,5,8,0,8,140,961,185,5,1144,5,1295,8,4,4,0,11,10,28,5793,1062,185,5,1253,19,7060,5815,78,0,0,80,5,5903,131,818,33,0,855,0,981,7,105,284,0,387,0,401,0,0,0,0,6,0,6,138,925,315,0,1242,7,1389,6,3,0,0,3,3,13,5961,1008,318,0,1332,8,7302,3777,47,0,0,54,4,3831,59,398,24,0,420,0,482,4,60,171,0,236,0,238,0,0,0,0,0,0,0,61,464,197,0,660,0,724,5,5,0,0,3,11,15,3840,518,200,0,718,10,4571,2470,30,3,0,33,0,2500,34,216,11,0,226,0,265,0,34,102,0,136,0,134,4,0,0,0,0,0,8,41,249,112,0,361,0,401,0,0,0,0,0,4,4,2513,278,118,0,393,4,2910,3056,40,0,0
CED315,5609,143,3,0,147,7,5763,242,604,20,0,627,4,868,0,46,48,0,95,0,98,0,0,0,0,0,0,0,245,655,66,5,719,4,966,0,0,0,0,0,0,4,5852,790,73,3,870,10,6726,5786,111,7,0,114,12,5902,198,628,16,0,643,0,842,0,52,53,0,102,0,107,4,7,0,0,7,0,6,204,685,70,0,753,0,960,4,0,0,0,0,0,6,5990,795,73,0,871,9,6870,3394,49,0,0,49,3,3445,117,293,3,0,299,0,415,0,34,42,0,73,0,78,3,0,0,0,0,0,3,121,329,44,0,377,0,494,0,0,0,0,0,0,6,3520,378,44,0,426,8,3950,2129,32,4,0,34,4,2169,74,195,3,0,198,0,271,5,24,26,0,47,0,55,0,0,0,0,0,0,0,78,219,31,0,250,0,325,3,0,0,0,0,0,3,2212,254,31,0,284,0,2498,2543,31,0,0
CED316,3913,49,0,0,49,9,3967,149,345,4,0,350,0,501,11,16,8,0,25,0,26,0,0,0,0,0,0,0,155,360,13,0,376,0,527,4,0,0,0,0,4,8,4074,411,13,0,421,7,4509,4573,71,0,0,71,5,4653,152,350,3,0,355,0,509,9,10,4,0,17,0,18,0,0,0,0,0,0,0,156,358,11,0,372,0,524,0,0,0,0,0,8,7,4729,434,11,0,444,15,5191,3014,40,0,0,45,0,3055,93,174,0,0,174,0,267,4,6,0,0,5,0,13,0,0,0,0,0,0,0,100,178,6,0,179,0,280,0,0,0,0,0,0,4,3114,223,4,0,224,0,3344,2207,26,0,0,26,4,2242,60,109,0,0,109,0,170,0,5,0,0,4,0,6,0,0,0,0,0,0,0,60,110,7,0,118,0,178,0,0,0,0,0,3,3,2271,134,5,0,138,6,2420,2485,36,0,0
CED317,5261,139,0,0,139,13,5415,268,717,22,0,739,0,1009,8,57,33,0,96,0,98,0,0,0,10,8,0,9,275,773,54,10,836,0,1115,4,8,0,0,8,17,25,5542,924,60,10,986,28,6552,5725,136,4,0,145,13,5879,225,625,23,0,649,0,874,4,54,40,0,93,0,99,0,0,0,4,3,0,6,238,681,58,0,742,0,980,3,0,0,0,0,7,13,5966,822,60,4,890,19,6872,3532,78,0,0,82,4,3623,121,364,7,0,368,0,492,5,28,24,0,53,0,58,3,0,0,9,9,0,10,127,389,33,9,428,0,555,4,0,0,0,0,7,14,3665,470,29,9,507,14,4192,2347,35,0,0,36,6,2383,83,199,8,0,202,0,285,4,12,19,0,32,0,31,0,0,0,4,4,0,4,86,212,23,5,235,0,323,4,0,0,0,0,5,16,2435,250,23,0,274,8,2718,2634,33,0,0
CED318,4081,227,0,0,225,8,4319,452,1432,52,7,1491,0,1938,13,98,75,0,178,0,195,6,8,0,4,14,0,17,466,1544,132,12,1685,0,2154,4,3,0,0,3,22,24,4554,1775,130,12,1919,24,6501,4599,198,3,0,202,5,4808,466,1485,75,3,1558,0,2026,17,138,116,0,255,0,268,0,3,0,10,19,0,15,482,1622,190,16,1832,0,2316,15,4,0,0,4,15,32,5091,1830,193,15,2033,21,7155,2972,105,4,0,113,0,3083,249,750,48,0,806,0,1059,6,48,43,3,94,0,101,0,4,0,9,16,0,16,262,802,97,15,919,0,1177,3,4,0,0,4,8,13,3233,917,100,15,1026,13,4273,2043,74,0,0,75,4,2120,157,439,25,0,466,0,617,8,41,39,0,83,0,89,0,0,0,10,12,0,12,164,479,70,10,557,0,718,3,0,0,0,0,4,5,2206,554,68,10,633,3,2845,2332,63,0,0
CED319,5670,218,0,0,218,4,5893,439,1517,38,0,1563,3,1998,11,69,34,0,103,0,114,0,0,0,0,0,0,0,443,1596,74,0,1666,3,2120,4,6,0,0,6,7,16,6115,1818,74,0,1893,16,8022,5325,158,0,0,158,0,5480,376,1263,38,0,1307,0,1685,6,80,48,0,127,0,130,0,0,0,0,0,0,0,381,1343,86,0,1433,0,1816,7,0,0,0,0,8,14,5709,1507,86,0,1598,11,7313,3122,89,0,0,88,0,3207,186,631,28,0,659,0,847,8,24,33,0,59,0,63,0,0,0,0,0,0,0,194,659,63,0,721,0,909,5,0,0,0,0,0,0,3317,743,62,0,805,0,4125,2027,44,0,0,40,0,2064,92,318,18,0,334,0,431,3,13,16,0,33,0,35,0,0,0,0,0,0,0,95,334,31,0,371,0,464,0,0,0,0,0,0,0,2118,374,35,0,413,0,2530,2672,44,0,0
CED320,6554,147,0,0,150,15,6721,241,500,9,0,507,0,755,0,33,12,0,47,0,50,3,0,0,0,0,0,3,244,529,23,0,560,0,802,11,3,0,0,5,10,27,6809,684,30,0,716,24,7550,6845,132,6,0,135,13,6994,236,556,15,0,579,0,814,3,37,20,0,64,0,71,0,0,0,0,0,0,0,240,603,42,4,647,0,889,8,5,0,0,5,6,21,7093,733,46,4,780,27,7907,4380,76,4,0,82,9,4478,145,293,18,0,309,0,461,4,19,17,0,29,0,38,0,0,0,0,0,0,0,152,306,30,0,343,0,496,5,4,0,0,4,5,13,4538,393,35,0,429,13,4977,2882,44,0,0,44,4,2930,78,179,9,0,194,0,272,3,8,8,0,16,0,23,0,0,0,0,0,0,4,83,193,20,0,209,0,293,6,0,0,0,0,5,5,2965,238,20,0,255,14,3235,3362,46,0,0
CED321,5247,56,0,0,56,9,5308,128,248,6,0,251,0,375,0,9,0,0,14,0,12,0,0,0,0,0,0,6,130,256,8,0,266,0,397,9,5,0,0,5,16,30,5384,312,8,0,326,23,5734,5615,45,0,0,45,7,5671,90,259,8,3,272,7,367,4,12,5,0,21,0,22,0,0,0,0,0,0,0,94,271,18,3,290,7,391,12,4,0,0,4,12,29,5715,321,22,3,341,26,6088,3599,28,0,0,28,6,3632,50,128,4,0,130,0,182,0,7,0,0,11,0,12,0,0,0,3,0,0,5,51,133,9,0,143,0,198,7,0,0,0,0,3,10,3660,164,9,0,177,11,3837,2176,14,0,0,14,0,2191,32,65,0,0,68,0,102,0,0,5,0,6,0,5,0,0,0,0,0,0,0,32,64,5,0,71,3,104,3,0,0,0,0,4,9,2209,85,5,0,89,9,2309,2382,21,0,0
CED322,5484,202,3,0,204,4,5699,376,675,27,0,701,0,1075,4,42,18,0,53,0,60,0,0,0,0,0,0,0,376,715,42,0,758,0,1138,20,0,0,0,0,6,27,5879,918,49,0,966,10,6855,6033,154,5,0,154,6,6195,379,734,33,0,766,0,1138,12,62,32,0,95,0,107,0,0,0,0,0,0,0,387,791,68,0,860,3,1248,11,0,0,0,3,9,18,6430,948,73,0,1021,17,7468,3685,93,0,0,96,3,3781,211,369,17,0,391,0,603,4,30,15,0,49,0,53,0,0,0,0,0,0,0,215,399,40,0,441,0,659,7,0,0,0,0,8,12,3905,497,40,3,537,10,4452,2298,50,0,0,54,0,2350,108,242,19,0,256,0,360,0,20,8,0,30,0,33,0,0,0,0,0,0,0,103,260,27,0,289,0,393,0,0,0,0,0,0,3,2402,311,34,0,338,4,2751,2946,62,0,0
CED323,4159,194,3,0,195,3,4354,428,1057,41,0,1100,0,1530,6,97,35,0,130,0,138,0,0,0,0,0,0,0,437,1153,76,0,1234,0,1676,4,0,0,0,0,8,11,4600,1348,81,4,1428,9,6042,3998,147,0,0,147,6,4151,370,1001,60,3,1067,0,1432,15,94,45,0,142,0,159,0,0,0,0,0,0,0,382,1094,109,3,1207,0,1589,10,0,0,0,0,6,12,4388,1242,110,3,1355,7,5748,2577,81,0,0,81,0,2658,191,486,32,0,520,0,710,7,49,28,0,73,0,80,0,0,0,0,0,0,0,198,529,64,0,597,0,789,3,0,0,0,0,3,5,2774,613,64,0,676,5,3456,1746,37,0,0,40,0,1786,118,283,25,0,301,0,421,4,23,22,0,41,0,48,0,0,0,0,0,0,0,117,302,43,0,350,0,469,0,0,0,0,0,0,0,1864,341,43,0,390,0,2254,2299,58,0,0
CED324,3659,235,0,0,235,0,3897,553,2989,176,5,3162,0,3720,15,331,150,0,472,0,492,0,5,0,0,5,0,4,573,3318,324,3,3642,3,4213,12,5,0,0,6,5,21,4242,3556,324,6,3881,16,8138,3933,203,5,0,212,0,4145,486,2963,205,0,3160,0,3652,16,382,242,0,623,0,636,0,3,0,0,4,0,7,504,3343,446,0,3789,0,4298,0,11,0,5,17,6,20,4435,3563,450,3,4014,4,8458,2408,109,5,0,113,0,2521,228,1286,78,0,1368,0,1593,5,199,118,0,311,0,317,0,0,0,0,0,0,0,229,1481,194,0,1674,0,1903,0,4,4,0,6,4,6,2635,1596,200,0,1796,0,4433,1657,53,0,0,60,0,1714,132,697,52,0,750,0,887,3,110,87,0,198,0,199,0,0,0,0,0,0,0,136,807,138,0,944,0,1085,0,0,6,0,5,0,11,1789,863,144,0,1009,4,2805,2158,76,0,0
CED325,5062,315,0,4,321,13,5395,568,3428,193,4,3623,0,4200,24,478,260,3,740,0,761,0,0,0,7,7,0,5,593,3899,454,17,4367,3,4970,16,16,0,0,16,16,47,5673,4236,454,22,4715,27,10404,5224,281,4,0,286,6,5520,466,3226,184,10,3413,4,3878,22,470,326,0,803,3,825,0,0,0,3,4,0,9,491,3698,514,13,4219,6,4719,4,15,0,0,20,18,45,5721,3990,523,13,4529,35,10279,3092,143,3,0,151,0,3242,275,1633,95,0,1731,0,2006,20,259,225,0,483,0,507,3,0,0,3,3,0,4,295,1889,321,0,2218,0,2518,0,7,0,0,9,3,17,3388,2043,325,3,2372,7,5774,1922,83,3,6,90,0,2011,148,922,86,0,1010,0,1157,12,162,158,0,321,0,329,0,0,0,0,0,0,0,156,1089,243,0,1335,0,1488,4,0,0,0,0,3,9,2083,1173,245,6,1428,6,3516,2386,101,6,3
CED326,5980,267,0,0,267,10,6256,460,2042,45,4,2086,0,2548,9,80,21,0,102,0,109,0,4,0,0,4,0,4,466,2126,64,4,2188,0,2662,21,0,0,0,0,10,28,6468,2396,62,4,2459,18,8951,6009,209,0,0,213,8,6229,398,2095,61,3,2161,4,2561,13,97,40,0,134,0,142,0,0,0,0,0,0,0,410,2189,98,3,2294,4,2705,4,6,0,0,6,10,20,6420,2405,98,3,2511,21,8954,3625,132,0,0,133,6,3768,208,963,21,0,990,0,1203,3,42,29,0,61,0,68,0,0,0,0,0,0,0,220,1006,46,0,1053,0,1275,3,3,3,0,7,5,9,3851,1140,55,0,1194,14,5053,2393,69,0,0,68,5,2464,114,559,30,0,586,0,699,4,14,18,0,36,0,41,0,0,0,0,0,0,0,116,575,47,0,619,0,735,0,0,0,0,0,0,10,2514,643,48,0,688,5,3205,3031,62,0,0
CED327,4154,309,0,0,314,6,4477,493,3514,250,0,3772,0,4264,19,540,402,0,944,0,963,0,0,0,0,6,0,9,516,4060,658,7,4719,0,5230,9,14,3,0,16,14,38,4680,4380,659,7,5046,25,9745,4512,274,3,0,282,14,4801,500,3664,253,3,3920,0,4417,15,525,517,0,1038,0,1054,0,0,0,5,5,0,5,512,4189,769,6,4960,0,5478,7,16,0,0,18,23,45,5033,4477,775,9,5260,32,10324,2973,144,4,0,144,3,3122,230,1799,126,0,1926,3,2160,9,263,284,0,546,0,561,0,0,0,0,0,0,0,243,2059,407,3,2470,3,2721,3,11,0,0,13,6,21,3221,2211,407,3,2626,18,5864,1886,99,0,0,102,4,1991,123,998,77,0,1078,0,1199,3,147,208,0,353,0,359,0,0,0,0,0,0,0,125,1141,285,5,1428,0,1561,3,0,0,0,3,3,12,2011,1241,289,5,1538,13,3556,2333,105,0,0
CED328,4845,206,4,0,216,6,5060,416,1435,30,0,1468,0,1883,4,60,16,0,76,0,76,0,0,0,0,0,0,0,420,1502,42,0,1542,0,1962,6,0,0,0,0,9,8,5263,1709,45,0,1759,11,7038,6212,222,3,0,225,0,6444,464,1882,45,5,1926,0,2401,14,100,39,0,138,0,150,0,0,0,0,0,0,0,482,1980,86,5,2068,0,2550,4,4,0,0,4,5,15,6698,2207,87,5,2297,8,9008,4190,137,0,0,137,4,4329,236,932,20,3,957,0,1191,0,52,25,0,76,0,77,0,0,0,0,0,0,0,238,984,44,3,1032,0,1270,0,4,0,0,4,0,11,4431,1120,47,3,1169,5,5603,2851,70,0,0,79,0,2929,134,500,7,0,511,0,649,3,30,8,0,45,0,46,0,0,0,0,0,0,0,137,536,23,0,554,0,689,3,0,0,0,0,0,3,2982,612,19,3,639,5,3621,3804,84,0,0
CED329,3797,64,0,0,64,12,3878,159,187,5,0,189,0,346,3,7,0,0,6,0,13,0,0,0,0,0,0,6,167,197,3,0,202,0,369,11,0,0,0,0,8,16,3976,259,3,0,267,21,4266,4827,55,0,0,56,11,4890,180,234,4,0,234,0,420,0,9,0,0,10,0,11,0,0,0,0,0,0,0,185,239,3,0,246,0,427,13,0,0,0,0,6,24,5025,298,9,0,303,16,5340,3224,46,0,0,44,3,3267,112,102,8,0,104,0,221,3,0,3,0,4,0,3,0,0,0,0,0,0,0,118,102,7,0,108,0,231,9,0,0,0,0,4,12,3344,149,7,0,153,10,3509,2344,20,0,0,20,7,2372,47,46,0,0,46,0,90,0,5,0,0,5,0,4,0,0,0,0,0,0,0,50,49,0,0,49,0,100,4,0,0,0,0,9,11,2399,75,0,0,75,11,2484,2778,23,0,0
CED330,7372,177,3,0,181,11,7569,260,557,24,0,591,0,846,3,48,34,0,83,0,88,3,0,0,0,0,0,7,268,609,59,5,673,0,941,16,0,8,0,4,12,31,7654,790,71,5,867,24,8541,8254,132,7,0,138,8,8407,280,563,29,0,597,5,881,6,64,36,0,97,0,107,0,0,0,0,0,0,0,289,626,67,0,693,5,988,22,5,0,0,5,3,31,8571,764,66,0,836,21,9427,5292,89,6,0,92,4,5392,163,317,16,0,338,0,500,0,41,21,0,60,0,60,0,0,0,0,3,0,3,162,362,40,0,401,0,563,11,0,0,0,0,4,14,5464,445,44,0,493,8,5969,3521,74,4,0,76,8,3603,103,190,9,0,199,0,304,3,23,21,0,40,0,47,0,0,0,0,0,0,0,112,214,27,0,236,0,344,10,0,0,0,0,5,12,3643,282,26,0,310,10,3959,4217,64,4,0
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,3778,237,3,0,235,4,4019,410,3110,141,5,3256,0,3670,9,312,143,0,454,0,467,0,4,0,0,9,0,9,421,3429,285,5,3721,3,4144,4,4,0,0,4,9,12,4206,3667,291,5,3963,16,8178,3492,189,0,0,194,0,3683,357,3055,95,0,3149,0,3507,6,317,155,0,465,5,474,0,6,0,0,6,0,6,366,3371,247,4,3624,5,3988,0,3,0,0,3,9,18,3861,3561,252,4,3815,15,7692,2196,94,0,0,92,0,2286,185,1396,60,4,1458,0,1642,3,182,118,0,311,0,314,0,4,0,0,4,0,4,191,1581,180,4,1769,0,1956,0,0,0,0,0,0,0,2386,1679,180,4,1859,0,4245,1425,62,0,0,64,0,1491,118,803,46,0,854,0,970,0,114,78,0,192,0,201,0,0,0,6,4,0,5,120,923,126,7,1055,0,1171,0,0,0,0,0,0,0,1548,985,127,7,1120,0,2663,1914,86,3,0
CED402,5613,61,3,0,70,5,5692,154,399,22,4,427,0,579,0,56,63,0,119,0,125,0,0,0,0,0,0,0,153,461,88,4,546,0,704,4,0,0,0,0,7,11,5775,524,90,4,616,15,6409,6175,72,5,0,78,8,6263,121,377,20,0,398,0,517,0,53,66,0,117,0,117,0,0,0,0,0,0,0,121,431,89,0,513,0,636,9,0,0,0,0,6,17,6309,502,93,0,593,21,6922,3925,33,0,0,33,0,3959,71,186,14,0,193,0,268,0,23,57,0,83,0,85,0,0,0,0,0,0,0,79,208,68,0,282,0,359,3,0,0,0,0,4,7,4002,242,68,0,315,12,4324,2664,20,0,0,19,0,2688,52,108,3,0,115,0,167,3,24,27,0,53,0,57,0,0,0,0,0,0,0,54,132,35,0,165,0,219,0,0,0,0,0,7,9,2722,145,35,0,185,12,2913,3098,27,3,0
CED403,4885,169,5,0,175,3,5061,368,1644,60,0,1704,3,2075,4,106,30,0,136,0,139,0,0,0,0,0,0,0,369,1753,92,0,1845,3,2217,3,3,0,0,3,8,7,5261,1926,93,0,2023,8,7287,5078,157,6,0,157,0,5243,357,1547,66,0,1615,0,1969,5,88,42,0,127,0,132,0,0,0,0,0,0,0,357,1636,108,0,1742,0,2106,6,0,0,0,0,6,11,5447,1790,109,0,1900,7,7359,3150,82,3,0,85,0,3236,172,689,33,0,724,0,893,0,34,31,0,67,0,73,0,0,0,0,0,0,0,172,724,68,0,795,0,964,5,0,0,0,0,3,13,3328,805,71,0,879,10,4213,2233,41,0,0,47,0,2281,88,384,22,0,409,0,489,4,21,20,0,46,0,48,0,0,0,0,0,0,0,89,412,38,0,449,0,538,0,0,0,0,0,0,6,2322,458,43,0,501,0,2821,2889,50,0,0
