CED_CODE_2021,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
CED321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,16,6,0,212,0,0,3,215,11,0,229,16,6,5,0,24,0,0,0,21,11,0,34,0,0,0,0,0,0,0,0,0,0,0,0,206,14,7,0,231,3,0,5,239,25,0,264,33,6,0,0,39,0,0,0,41,0,0,41,15,0,0,0,13,0,0,0,13,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,53,0,0,0,59,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,53,0,0,0,59,7,0,66,8,0,0,0,10,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,55,10,0,5
CED322,13,6,0,23,16,5,0,0,16,3,0,3,20,8,0,28,822,161,39,8,1028,18,0,25,1053,63,0,1115,102,29,20,0,149,4,0,4,151,37,0,187,0,0,0,0,0,0,0,0,0,0,0,5,919,192,57,6,1180,27,0,29,1204,99,0,1304,160,28,4,0,195,0,0,0,195,13,0,205,127,34,0,0,168,3,0,3,173,19,0,192,14,3,9,0,22,0,0,0,30,3,0,32,0,0,0,0,6,0,0,0,6,0,0,6,299,69,17,0,396,4,0,4,397,34,0,437,4,0,0,0,4,6,0,6,3,0,0,3,8,0,0,0,8,0,0,0,8,0,0,7,8,0,0,0,9,6,0,6,12,0,0,11,309,70,17,0,401,6,0,6,410,35,0,442,36,12,0,0,52,0,3,3,53,16,0,74,0,0,0,0,0,0,0,0,0,0,0,0,348,84,22,3
CED323,8,5,0,13,13,4,0,0,18,4,0,4,24,5,0,28,668,201,35,9,916,12,0,17,933,67,0,993,92,28,7,3,133,0,4,0,128,51,0,188,0,0,0,0,0,0,0,0,0,0,0,3,766,230,37,17,1046,17,3,22,1062,116,0,1185,132,22,0,0,158,4,0,4,160,8,0,166,107,34,10,0,155,4,0,3,161,12,0,174,12,7,9,0,25,0,0,0,22,0,0,25,6,0,0,4,10,0,0,0,10,0,0,13,254,65,13,3,342,7,0,10,350,27,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,3,0,0,0,0,3,0,0,0,9,5,0,5,260,67,13,3,346,8,0,7,352,29,0,384,40,17,4,0,63,5,0,3,73,31,0,94,0,0,0,0,4,0,0,0,4,0,0,3,301,86,20,10
CED324,27,4,0,30,27,5,0,4,40,10,0,8,47,5,0,56,1190,191,53,17,1451,31,9,48,1502,115,0,1618,214,62,19,6,305,7,9,17,321,100,0,424,4,0,0,0,6,0,0,0,6,0,0,7,1412,250,77,25,1765,49,14,63,1827,212,6,2048,248,28,10,8,292,4,0,4,292,31,0,328,176,58,8,4,240,6,0,6,239,35,0,273,25,11,6,0,40,0,0,0,40,4,0,42,0,0,0,7,10,3,0,3,12,0,0,12,447,90,22,14,576,9,0,8,584,68,0,660,0,0,0,0,4,5,0,5,6,0,0,6,4,0,0,0,3,0,0,0,6,0,0,6,8,4,0,0,9,5,0,3,12,0,0,12,456,92,22,14,582,16,3,16,600,68,0,667,110,45,13,3,175,8,3,15,192,94,0,287,0,0,0,0,3,0,0,0,3,0,3,5,570,141,37,22
CED325,16,3,0,21,36,4,0,0,44,3,4,9,53,3,0,55,1104,186,51,9,1359,47,9,51,1414,97,3,1515,245,56,13,9,322,13,6,23,347,129,0,471,0,0,0,0,0,0,0,0,0,0,4,10,1352,244,67,20,1686,54,16,73,1762,227,6,1994,298,43,8,0,353,9,0,12,362,28,0,393,151,42,6,0,201,9,7,13,215,27,0,241,20,0,18,0,37,0,0,0,37,6,0,46,0,0,0,4,12,0,0,0,12,0,0,11,473,86,28,11,593,21,5,28,619,61,0,686,5,0,0,0,6,0,0,0,8,0,0,8,3,0,0,0,8,0,0,4,11,0,0,14,12,3,0,0,14,4,0,7,16,7,0,24,481,91,28,9,607,25,11,35,643,66,0,707,118,27,14,3,161,7,3,9,172,64,0,239,0,0,0,0,0,0,0,0,0,0,0,3,599,123,35,14
CED326,8,0,0,9,19,5,0,0,26,6,0,6,23,5,0,28,887,150,39,4,1079,17,6,23,1101,58,0,1166,156,26,10,0,186,5,0,5,191,32,0,227,0,0,0,0,0,0,0,0,0,0,0,0,1040,172,50,4,1265,15,6,25,1294,101,0,1392,158,26,10,0,201,0,0,0,203,18,0,216,135,23,9,0,168,3,0,3,169,11,0,182,23,0,0,0,27,0,0,0,27,5,0,35,0,0,0,0,4,0,0,0,4,0,0,4,316,54,19,4,395,4,0,4,400,32,0,435,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,8,0,0,9,9,0,0,0,9,0,0,0,12,0,0,13,329,54,19,7,402,6,0,6,409,34,0,446,41,10,9,0,59,0,0,0,59,26,0,84,0,0,0,0,0,0,0,0,0,0,0,0,368,63,27,6
CED327,17,3,0,20,25,8,0,0,32,13,0,12,44,5,0,51,866,163,41,25,1094,27,8,41,1129,85,8,1224,214,46,10,11,286,16,5,13,298,136,0,435,0,0,0,0,8,0,0,0,8,0,3,11,1074,211,52,39,1380,43,12,52,1430,223,9,1664,220,34,6,0,259,9,0,12,271,20,0,293,139,52,5,0,194,5,3,3,197,24,0,222,10,14,6,0,21,0,0,0,21,0,0,25,3,0,0,3,8,0,0,0,8,0,0,8,371,94,14,3,487,9,0,13,498,45,0,549,7,6,0,0,10,0,0,0,14,3,0,23,0,4,0,0,7,0,3,3,9,0,0,13,13,6,0,0,20,0,3,3,27,9,0,32,381,109,15,4,506,16,6,20,526,54,0,579,110,35,8,3,149,6,0,9,155,70,0,230,0,0,0,0,0,0,0,0,0,0,0,3,489,141,18,5
CED328,20,0,0,21,32,3,0,0,37,0,0,0,35,0,0,41,1664,207,53,6,1931,20,9,26,1962,97,0,2059,253,33,5,0,299,6,0,0,303,50,0,354,0,0,0,0,4,0,0,0,4,0,0,0,1923,242,60,13,2234,26,9,29,2266,149,3,2419,283,37,10,3,326,5,5,8,335,23,0,359,220,42,7,0,273,3,0,3,278,25,0,304,39,10,0,0,46,3,0,3,52,8,0,61,0,0,0,0,3,0,0,0,3,0,0,3,544,90,17,5,655,7,6,17,670,61,3,724,6,0,0,0,6,0,0,0,6,0,0,7,5,0,0,0,9,0,0,4,11,0,0,15,11,0,0,0,14,0,0,4,16,0,0,24,552,91,17,7,667,14,7,15,683,56,0,746,109,14,5,0,133,5,0,5,141,49,0,191,0,0,0,0,0,0,0,0,0,0,0,0,665,105,24,7
CED329,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,5,273,70,14,0,355,11,0,8,363,38,0,394,37,14,3,0,55,0,0,0,55,44,0,97,0,0,0,0,0,0,0,0,0,0,0,0,311,81,16,3,407,11,0,8,418,80,0,495,34,5,0,0,40,0,0,0,45,3,0,42,37,9,5,0,50,0,0,0,50,8,0,57,0,0,0,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,4,0,4,71,12,3,0,93,0,0,0,93,14,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,5,75,12,3,0,96,3,0,3,96,14,0,110,9,3,0,0,12,0,0,0,12,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,81,16,6,4
CED330,7,0,0,9,13,0,0,0,17,0,0,0,14,0,0,21,773,122,29,16,947,12,3,14,962,55,0,1020,139,19,3,5,167,6,5,6,169,39,4,212,0,0,0,0,0,0,0,0,0,0,0,4,918,147,38,20,1114,19,8,19,1131,96,6,1237,127,17,3,0,152,0,0,0,152,19,0,170,92,22,4,0,110,0,0,0,110,19,0,130,5,5,10,0,17,0,0,0,17,0,0,17,0,0,0,3,3,0,0,0,3,0,0,3,224,45,15,9,292,0,0,0,292,37,0,329,6,0,0,0,6,0,0,0,12,0,0,13,3,0,0,0,4,0,0,0,4,0,0,5,8,0,0,0,12,0,0,0,14,3,0,16,236,44,15,9,300,0,0,0,302,37,0,338,38,14,9,0,59,4,5,5,64,22,0,90,0,0,0,0,0,0,0,0,0,0,0,0,274,60,20,11
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,17,0,0,21,26,7,0,0,36,3,0,3,38,0,0,36,1221,198,40,8,1467,19,13,34,1500,107,3,1607,202,52,0,6,257,8,0,10,265,127,0,394,0,0,0,0,0,0,0,0,0,0,5,4,1421,252,40,11,1723,30,13,44,1770,234,4,2006,310,42,9,0,369,3,4,6,378,35,0,415,256,56,4,0,322,6,12,13,334,32,0,367,4,0,6,0,14,0,0,0,14,10,0,23,0,0,0,10,14,0,0,0,14,4,0,15,581,99,17,9,709,15,8,25,735,74,0,807,5,0,0,4,8,0,0,4,7,0,0,14,8,3,0,0,8,0,0,0,15,4,0,20,13,3,0,3,19,4,6,6,25,10,0,33,587,102,22,14,729,13,14,32,758,82,0,841,122,40,5,6,170,3,0,8,175,93,0,269,3,0,0,0,3,0,0,0,3,0,4,3,708,146,23,16
CED402,5,0,0,5,5,0,0,0,5,0,0,0,7,0,0,10,464,45,17,16,537,0,0,0,537,28,0,566,44,13,0,0,59,0,0,4,64,24,0,87,0,0,0,0,0,0,0,0,0,0,0,0,514,59,17,18,597,5,0,6,600,49,0,650,61,8,0,0,71,0,0,0,71,7,0,81,54,3,4,3,64,0,0,0,68,3,0,73,7,0,4,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,129,14,5,6,149,0,0,0,154,14,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,13,5,6,150,0,0,0,150,14,0,165,10,4,0,0,14,0,0,0,14,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,140,18,5,6
CED403,24,0,0,27,26,4,0,0,27,7,4,11,37,4,0,44,1337,224,28,9,1596,21,7,29,1628,104,3,1735,139,34,5,0,167,0,0,0,168,46,0,224,0,0,0,0,0,0,0,0,0,0,0,0,1475,250,29,8,1772,25,7,31,1802,157,3,1955,348,56,11,0,416,7,0,7,425,36,0,460,350,75,10,0,431,3,0,9,435,44,0,477,18,0,5,0,22,0,0,0,22,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,713,131,25,4,870,13,0,14,880,80,6,961,3,3,0,0,11,0,0,0,11,0,0,11,9,3,0,0,14,0,0,0,14,5,0,18,16,5,0,0,21,0,0,0,21,3,0,28,727,135,25,4,890,13,0,14,904,87,6,990,84,31,0,0,116,0,0,3,117,61,0,184,0,0,0,0,0,0,0,0,0,0,0,0,811,163,26,4
CED404,3,0,0,3,3,0,0,0,8,0,0,0,4,0,0,3,284,36,18,3,339,4,0,5,342,27,0,367,20,3,0,0,27,0,4,3,29,19,0,49,0,0,0,0,0,0,0,0,0,3,4,3,307,35,18,3,366,4,5,8,373,45,4,420,32,7,0,0,35,0,0,0,35,0,0,39,29,3,0,0,36,0,0,0,37,6,0,44,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,63,10,0,0,79,0,0,0,81,11,0,89,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,63,10,5,0,82,0,3,3,80,11,0,92,10,4,0,0,12,0,0,0,12,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,70,17,5,0
CED405,16,0,0,16,14,9,0,0,21,8,0,9,30,0,0,31,1047,177,37,7,1270,28,4,31,1297,119,5,1419,135,49,3,3,190,10,0,6,198,80,0,283,0,0,0,0,0,0,0,0,0,0,3,6,1182,221,44,13,1463,34,4,36,1499,202,3,1705,288,42,3,0,334,3,0,3,342,30,0,373,258,45,9,0,314,0,0,5,320,32,0,352,17,3,5,0,21,0,0,0,21,4,0,30,0,0,0,0,6,0,0,0,6,4,0,7,566,88,16,10,676,3,0,11,688,69,0,758,3,0,0,0,4,4,0,4,9,0,0,5,6,0,0,0,6,0,0,0,6,0,0,7,8,7,0,0,9,4,0,4,15,3,0,15,568,93,16,10,693,10,0,15,703,69,0,776,83,42,6,0,127,3,0,3,130,62,0,195,0,0,0,0,0,0,0,0,0,0,0,0,652,134,22,10
CED406,8,0,0,8,9,0,0,0,12,6,0,9,17,5,0,23,852,153,25,3,1036,14,4,25,1059,58,0,1119,122,21,7,5,153,5,0,3,158,41,0,207,0,0,0,0,0,0,0,0,0,0,0,0,969,176,33,6,1193,16,10,26,1217,102,0,1325,213,39,8,3,264,4,0,5,267,21,0,286,221,44,3,3,273,5,0,4,277,23,0,295,6,0,11,0,20,0,0,0,17,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,444,80,26,9,555,10,4,12,566,45,0,613,0,0,0,0,0,0,0,0,5,0,0,4,5,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,9,0,0,0,11,0,0,9,449,86,26,7,564,10,4,16,576,45,0,619,55,17,0,0,79,0,0,0,81,28,0,111,0,0,0,0,0,0,0,0,0,0,0,0,506,102,28,7
CED407,24,6,0,29,28,8,0,0,29,8,9,12,43,9,0,46,1131,168,25,11,1335,25,11,34,1375,77,0,1458,201,64,7,3,275,16,0,18,287,119,3,415,0,0,0,0,4,0,0,0,4,0,0,0,1334,233,37,16,1616,41,12,51,1663,198,11,1875,311,36,7,0,349,5,0,5,356,22,0,382,226,60,4,0,287,3,0,3,294,38,0,333,7,8,0,0,18,0,0,0,18,3,0,20,0,0,0,5,6,0,0,0,6,0,0,6,542,102,12,4,665,7,0,9,672,64,0,740,6,0,0,0,3,0,0,0,9,0,0,9,5,4,0,0,10,0,0,4,17,5,0,16,11,4,0,0,15,4,0,9,21,5,0,23,553,108,12,4,675,8,4,14,693,67,0,758,105,37,3,0,147,13,9,15,166,107,0,272,0,0,0,0,0,0,0,0,0,0,3,6,651,146,21,5
CED408,13,0,0,20,16,0,0,0,20,0,4,5,19,0,0,26,1015,149,39,8,1212,15,6,16,1233,64,3,1299,120,19,6,0,154,3,0,0,152,31,0,188,3,0,0,0,3,0,0,0,3,0,0,3,1139,168,43,10,1368,17,3,19,1386,100,3,1491,208,37,3,0,251,4,0,4,250,17,0,268,201,37,9,0,246,5,0,3,252,21,0,272,4,3,0,0,8,0,0,0,8,3,0,10,0,0,0,0,8,0,0,0,8,0,0,8,425,76,12,6,518,9,0,8,523,39,0,561,5,0,0,0,3,0,0,0,3,0,0,7,3,0,0,0,3,0,5,5,5,0,0,9,3,0,0,0,8,0,5,5,9,3,0,13,431,76,13,6,521,9,6,10,530,42,0,571,56,7,0,0,71,0,0,0,73,18,0,92,0,0,0,0,0,0,0,0,0,0,0,4,488,85,16,7
CED409,23,5,0,29,22,24,0,0,45,9,0,11,59,7,0,66,666,146,15,11,833,18,7,28,862,74,3,937,169,64,6,11,255,17,4,20,280,203,0,478,0,0,0,0,4,0,0,0,4,0,3,9,846,209,21,24,1098,31,15,47,1144,269,7,1424,154,28,9,0,190,0,0,0,195,14,0,211,151,34,4,4,188,0,0,0,192,12,0,203,11,0,5,0,17,0,0,0,17,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,320,58,17,4,400,3,0,6,408,29,0,433,8,6,0,0,10,0,0,4,13,3,0,22,3,4,0,0,9,0,0,0,6,5,0,12,11,7,0,0,19,5,3,3,26,11,0,28,328,68,17,4,422,3,0,6,430,37,0,468,104,36,4,5,154,5,3,6,156,138,0,297,0,0,0,0,0,0,0,0,0,0,0,0,436,103,22,9
CED410,28,4,0,27,34,8,0,0,47,8,0,4,49,6,0,54,1801,289,32,10,2132,35,3,38,2169,125,0,2294,226,51,6,5,287,0,5,7,298,69,0,366,0,0,0,0,0,0,0,0,0,0,0,5,2027,340,36,12,2420,36,9,42,2465,193,3,2667,426,70,9,0,510,12,0,12,523,49,0,570,424,98,8,0,532,13,3,14,547,32,0,579,15,3,10,0,30,0,0,0,30,5,0,34,0,0,0,4,4,0,0,0,4,0,0,6,870,177,23,10,1075,25,3,24,1099,80,0,1187,7,6,0,0,10,0,0,0,10,0,0,10,11,0,0,0,12,0,0,0,10,5,0,9,14,6,0,0,18,0,0,0,14,5,0,21,880,178,23,10,1087,21,3,25,1116,82,0,1201,149,41,8,0,196,5,0,5,205,66,0,269,0,0,0,0,3,0,0,0,3,0,0,3,1029,222,33,7
CED494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,27,0,0,26,22,0,0,0,34,5,0,6,37,0,0,37,704,76,27,10,817,13,3,13,835,52,0,886,127,21,5,4,158,0,0,0,158,28,0,187,0,0,0,0,7,0,0,0,7,0,0,7,835,96,27,16,976,13,3,13,991,85,0,1078,174,25,7,0,202,6,0,5,210,14,0,222,114,17,10,0,141,4,0,4,141,9,0,154,6,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,298,35,17,3,354,7,0,9,365,26,0,388,5,0,0,0,5,0,0,0,5,0,0,5,7,0,0,0,7,0,0,0,9,0,0,9,12,0,0,0,12,3,0,3,12,0,0,12,305,35,17,3,361,15,0,14,372,26,0,401,68,18,4,9,98,0,0,0,98,13,0,112,0,0,0,0,0,0,0,0,0,0,0,0,378,55,16,8
