CED_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
CED316,0,7,0,0,0,0,0,0,0,16,12,166,0,0,4,0,0,0,0,187,125,392,18,21,20,12,7,16,4,613,3,25,0,0,0,0,0,0,0,33,26,142,8,30,11,3,4,6,0,234,23,45,6,4,3,3,0,0,3,84,430,1616,154,202,110,64,59,129,22,2784,0,0,7,5,0,0,3,0,0,9,152,158,97,91,29,30,38,42,15,660,280,206,218,303,105,84,85,107,22,1407,1092,317,4362,871,334,503,1105,1237,186,10007,40,16,95,53,16,65,76,189,3,561,57,27,71,68,9,41,70,101,9,462,17,28,26,12,10,4,7,20,3,133,54,34,69,50,13,34,82,119,75,536,2317,3189,5141,1711,671,848,1538,1974,348,17733,6,28,0,0,0,0,0,0,0,37,5,95,0,0,3,0,0,0,3,109,92,593,11,38,53,9,0,10,4,804,9,46,0,0,6,0,0,0,0,56
CED317,0,4,0,0,0,0,0,0,0,4,20,94,0,0,0,0,0,0,0,119,136,317,31,36,22,14,7,18,5,586,6,15,4,0,0,0,0,0,0,24,47,146,7,24,3,3,4,0,0,246,28,30,9,11,5,0,4,3,0,92,557,1408,218,235,110,63,91,177,27,2892,7,5,0,3,0,0,4,5,0,20,216,178,148,101,36,24,52,72,9,847,387,235,285,326,94,70,128,151,34,1699,1915,433,6863,634,357,388,2055,1617,315,14575,58,22,102,54,23,50,84,176,9,580,86,35,68,43,22,22,107,96,10,496,32,31,28,12,4,0,29,27,9,171,130,54,113,49,16,40,173,236,122,928,3616,3010,7871,1536,708,675,2752,2576,541,23279,6,20,0,0,0,3,0,0,0,29,22,95,0,5,3,0,0,0,0,121,154,646,12,48,55,15,7,34,8,986,6,37,4,0,0,4,0,0,0,52
CED318,4,15,0,0,0,0,0,0,0,19,44,343,3,10,7,0,0,5,0,409,295,690,44,77,56,31,27,16,13,1260,6,27,0,4,4,0,0,3,4,49,80,309,19,49,25,3,5,11,0,506,50,73,10,7,8,4,0,0,0,159,883,2798,437,567,281,205,161,239,74,5636,0,0,9,10,0,0,0,3,0,24,283,380,265,202,81,59,93,71,16,1458,518,432,522,502,200,107,151,172,35,2647,1443,647,6016,989,515,577,1261,1322,239,13012,74,60,127,86,34,69,76,172,7,705,95,72,104,96,29,60,85,108,12,661,31,43,35,27,7,8,17,35,7,216,101,96,145,98,35,48,95,137,148,906,3907,5991,7740,2735,1291,1176,1970,2308,556,27673,0,51,0,3,3,0,0,0,0,57,28,278,7,9,14,4,0,0,0,344,265,1255,32,154,167,52,8,33,20,1978,13,73,0,5,4,3,0,0,0,103
CED319,8,38,0,0,3,0,0,0,0,51,67,370,9,3,20,0,5,5,4,480,671,1468,136,94,187,88,89,80,41,2848,18,52,4,6,3,0,4,0,0,92,174,458,35,32,56,9,8,11,9,793,85,171,14,21,38,8,4,0,10,356,1916,5254,687,525,797,351,311,348,115,10311,6,3,7,4,5,6,0,3,0,31,311,322,273,153,108,76,89,78,23,1433,637,612,610,400,358,204,233,244,31,3322,1198,515,4633,641,651,468,857,910,176,10049,35,26,72,50,41,49,62,97,8,445,84,62,102,69,51,77,78,65,6,595,44,64,45,19,24,14,18,21,9,252,64,68,81,46,34,23,54,74,96,536,5316,9484,6715,2074,2370,1376,1803,1938,525,31593,9,52,0,0,3,0,0,0,0,64,54,365,7,11,12,4,0,0,3,461,501,1944,46,200,279,78,7,68,34,3159,28,91,3,5,16,0,0,4,4,152
CED320,0,12,4,6,0,0,0,0,0,12,13,70,3,3,0,0,0,0,0,101,155,299,28,27,39,13,19,12,5,596,0,11,0,3,4,0,0,0,0,20,44,129,13,24,16,3,16,11,0,260,31,54,7,10,14,0,0,3,0,116,472,1497,268,237,235,154,126,199,33,3214,5,4,4,6,4,0,0,4,4,27,213,240,208,106,82,51,66,61,7,1036,490,383,409,395,211,136,175,214,48,2450,1488,496,6959,793,646,639,1908,1908,292,15124,58,19,133,50,48,84,116,191,8,707,87,48,119,76,53,59,152,174,9,773,35,36,30,15,18,12,17,31,7,200,69,47,96,41,23,46,99,126,118,664,3157,3345,8282,1781,1377,1195,2690,2927,545,25301,8,20,0,0,3,0,0,0,0,25,7,104,0,4,3,0,0,0,4,129,110,566,18,56,69,29,4,9,7,874,7,24,0,5,4,3,0,4,0,44
CED321,0,0,0,0,0,0,0,0,0,5,17,51,0,0,3,0,0,0,0,69,132,213,16,13,19,0,9,25,3,438,6,16,0,0,0,0,0,0,0,25,55,120,8,17,12,9,8,9,0,234,24,24,5,12,9,0,0,3,0,72,716,1153,170,164,84,68,75,243,27,2709,0,0,0,4,0,0,0,8,0,13,310,124,106,91,25,24,42,58,18,804,491,174,244,225,83,83,107,141,34,1582,1957,247,4683,343,285,388,1459,1549,239,11151,116,12,69,34,14,63,90,193,8,603,184,29,61,27,15,35,114,118,8,587,39,14,25,9,5,6,26,26,0,157,148,25,92,28,24,31,115,182,93,735,4196,2200,5477,971,577,704,2046,2559,441,19174,3,25,0,0,0,0,0,0,0,29,5,68,3,0,0,0,0,0,0,79,136,484,14,29,44,8,0,21,9,736,3,26,0,0,5,0,0,0,0,38
CED322,10,29,0,0,0,0,0,0,0,40,40,358,6,3,9,7,0,0,0,417,469,986,70,70,105,70,27,30,32,1858,20,41,3,4,0,0,0,0,0,67,87,302,10,33,17,15,3,12,10,503,42,67,7,8,7,8,0,5,0,154,1413,3591,472,509,389,386,181,242,106,7290,9,4,3,4,0,0,0,3,0,21,360,360,244,164,90,87,65,69,25,1456,597,526,590,409,217,241,128,221,42,2966,1521,475,5710,708,426,578,751,1199,243,11614,31,28,67,54,13,55,25,89,4,373,100,86,112,80,40,78,56,102,6,666,46,61,42,25,17,11,11,26,7,245,78,84,93,68,18,61,40,68,99,624,4814,6999,7435,2136,1346,1606,1305,2067,577,28285,6,67,0,0,3,3,0,0,0,85,31,314,0,4,12,3,0,4,0,376,376,1586,23,143,207,83,6,24,37,2488,18,89,4,5,14,5,0,0,0,118
CED323,13,38,5,0,0,0,0,0,4,58,46,438,11,11,3,4,0,7,0,516,565,1149,129,126,129,137,93,121,49,2486,19,43,9,8,0,9,5,3,0,101,84,306,20,42,30,24,12,20,9,558,42,64,14,16,7,6,0,4,0,163,1524,3597,762,584,453,521,320,512,131,8406,6,4,13,5,0,3,5,6,4,44,408,321,258,154,75,116,88,125,17,1567,634,521,722,489,225,301,219,319,70,3491,1477,493,5238,765,483,715,855,1272,242,11533,35,24,72,67,18,64,48,108,9,448,136,78,101,91,47,94,73,105,11,736,52,59,62,25,20,29,23,37,8,310,142,118,137,65,33,58,62,103,151,864,5171,7254,7548,2442,1536,2088,1800,2731,710,31282,9,49,0,3,0,5,0,0,3,68,25,322,0,8,14,0,0,4,6,383,377,1581,48,229,246,132,16,66,26,2721,18,82,0,12,13,5,4,8,0,141
CED324,9,26,0,0,7,3,0,0,0,54,130,1007,24,8,16,17,13,8,10,1226,939,2444,205,158,333,235,248,175,68,4803,18,65,5,3,12,3,6,4,0,124,139,554,27,43,66,26,15,11,15,891,77,148,9,13,33,13,8,7,0,313,1977,6401,917,612,937,593,588,602,162,12793,5,7,3,7,0,0,3,3,0,34,269,252,290,99,96,63,125,108,19,1316,443,436,629,366,236,193,308,272,47,2939,778,356,3111,461,393,357,698,795,147,7098,36,24,65,57,37,41,64,85,0,411,68,43,90,51,56,58,63,65,13,506,51,87,50,24,19,20,43,32,9,344,66,76,97,40,37,34,64,66,150,636,5011,11927,5527,1953,2269,1655,2265,2241,636,33486,7,61,0,0,5,5,0,0,0,78,96,798,13,8,38,4,3,4,3,971,609,2621,116,345,604,203,18,131,58,4705,17,84,0,10,18,3,0,0,4,134
CED325,6,23,0,0,3,0,0,0,0,35,72,574,19,8,19,4,12,11,9,725,617,1324,125,106,213,88,117,58,40,2686,19,43,4,5,3,0,8,4,3,79,100,319,13,35,35,11,15,11,6,537,57,99,11,15,21,5,0,11,3,225,1246,3725,607,501,617,296,403,333,103,7827,5,9,3,5,0,0,3,0,3,24,288,276,273,125,114,65,153,98,20,1424,522,435,580,495,313,185,370,253,56,3208,979,486,4625,707,567,465,1416,1137,222,10606,51,20,72,45,38,67,126,150,11,581,86,70,113,83,54,45,152,103,13,726,38,67,38,18,19,21,42,34,6,279,76,71,103,41,31,37,112,90,126,691,4152,7536,6578,2189,2046,1294,2941,2300,621,29649,6,31,5,4,9,0,0,0,0,49,39,350,10,10,26,3,0,0,0,450,345,1531,65,209,313,71,15,54,40,2636,17,78,0,11,14,0,0,0,0,125
CED326,5,18,0,0,4,0,0,0,0,32,37,251,13,7,12,0,0,4,6,334,448,993,95,79,120,78,87,34,27,1962,18,42,3,7,10,0,7,3,0,89,85,271,16,36,40,8,7,7,5,481,77,98,13,17,19,5,0,0,5,242,1083,3163,497,420,501,249,285,260,76,6516,5,0,5,4,0,4,0,0,0,28,321,333,259,136,118,72,142,79,25,1479,621,512,609,494,320,189,289,184,41,3257,1396,551,5601,820,673,573,1377,1397,236,12614,36,27,105,64,36,69,90,133,9,576,95,98,136,73,63,55,115,125,9,768,31,57,49,27,12,19,44,25,5,270,64,95,98,47,48,44,86,77,108,673,4318,6526,7500,2228,1980,1360,2528,2330,547,29320,12,43,0,0,5,0,0,0,0,60,20,190,7,5,4,0,0,6,5,232,254,1171,50,197,229,67,10,36,30,2037,9,82,5,9,11,5,0,0,0,124
CED327,3,17,0,5,0,0,0,0,0,28,33,261,18,5,9,0,0,3,5,336,415,1060,144,87,217,126,154,66,39,2317,5,43,0,3,9,0,7,0,0,73,57,180,22,25,22,10,14,9,6,350,42,81,3,8,20,3,3,3,0,162,933,2782,585,383,508,362,507,332,86,6477,3,0,4,0,7,0,3,5,0,20,185,180,233,102,99,54,152,84,10,1104,434,342,534,342,308,172,369,268,45,2817,912,366,4935,612,577,442,1659,1317,213,11034,45,23,109,43,39,60,147,177,12,649,75,47,112,63,55,61,147,96,11,658,29,35,45,14,16,23,49,28,8,255,43,56,128,50,50,42,172,130,150,824,3220,5473,6874,1747,1939,1367,3385,2525,586,27111,4,27,0,0,0,0,0,0,0,31,18,151,3,10,6,0,0,0,0,188,238,1190,50,253,379,134,18,64,28,2352,9,53,0,11,10,0,0,3,0,93
CED328,23,45,7,0,9,0,0,0,0,78,270,1744,18,9,27,15,10,14,18,2114,1446,2894,162,113,279,124,70,79,55,5218,36,69,0,8,9,0,3,4,0,140,246,656,36,41,69,20,9,11,13,1098,107,184,17,23,42,14,3,6,0,388,2895,7503,654,592,885,501,220,365,150,13764,0,0,0,3,4,3,0,0,0,13,389,405,216,111,101,75,57,60,13,1421,540,512,429,365,245,192,105,154,25,2587,853,411,2527,509,332,297,400,494,86,5907,31,34,71,50,20,54,25,83,0,364,71,69,66,42,34,58,43,42,5,433,56,110,19,18,19,18,10,12,4,279,64,112,30,37,21,23,20,30,65,400,7037,14744,4255,1923,2082,1380,982,1359,451,34207,8,82,0,3,7,4,0,0,0,106,184,1377,19,25,55,3,0,6,7,1671,838,3131,72,262,461,116,12,61,57,5020,38,92,0,5,15,0,0,5,3,156
CED329,0,8,0,5,0,0,0,0,0,16,37,144,3,4,3,0,0,0,4,192,182,341,24,32,26,19,6,11,7,658,5,21,0,0,6,0,0,0,0,31,58,147,13,29,11,4,6,11,4,285,26,26,3,7,3,0,0,0,6,69,706,1565,216,229,141,141,61,129,53,3237,0,0,4,7,0,0,3,6,0,16,244,198,131,98,73,63,41,60,17,924,362,260,314,262,103,94,92,105,33,1616,1351,313,4739,597,317,471,1209,1347,228,10563,40,25,70,40,24,68,83,150,5,499,81,48,69,56,25,60,76,103,9,514,31,29,26,12,10,19,16,28,3,163,99,42,95,32,15,43,84,114,85,607,3221,3155,5711,1406,747,983,1670,2064,446,19397,12,27,0,0,0,0,0,0,0,39,11,128,5,0,12,0,0,0,0,163,141,594,5,54,66,16,0,14,11,902,15,37,0,5,3,0,0,0,7,63
CED330,5,13,0,0,6,0,0,0,0,21,29,175,8,0,6,0,0,0,3,225,247,476,29,30,50,19,21,38,8,926,10,24,4,4,5,0,0,0,0,39,63,201,15,34,17,3,4,9,3,351,50,64,4,8,7,6,3,5,4,145,830,1822,289,246,229,152,120,255,61,3994,4,0,0,0,0,0,4,5,0,26,309,218,248,125,92,51,69,69,20,1211,618,364,496,349,205,139,185,211,43,2615,2070,593,7640,677,554,579,1967,1746,326,16144,45,24,121,44,46,57,120,163,8,618,138,39,124,53,42,51,137,137,18,733,46,40,43,18,11,9,28,35,8,228,100,55,128,46,32,37,119,132,114,759,4573,4105,9150,1633,1290,1101,2777,2805,605,28037,3,44,0,0,3,0,0,0,0,65,23,187,4,4,7,6,0,0,0,232,228,891,23,56,103,23,0,37,8,1363,15,53,0,3,7,0,0,0,0,82
CED394,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,10,15,22,0,5,7,7,4,8,0,64,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,0,12,0,10,0,4,0,0,0,0,0,11,39,85,13,28,3,6,9,52,3,237,0,0,0,0,0,0,0,0,0,6,6,3,5,5,0,0,4,3,0,35,9,16,11,11,8,7,7,16,0,95,34,12,197,28,19,20,94,97,15,515,4,3,4,0,0,10,3,6,0,33,0,3,8,0,0,0,4,6,0,29,0,3,0,0,0,0,3,0,0,8,3,0,11,5,3,0,3,10,13,50,118,174,240,84,41,46,141,208,39,1092,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,12,40,3,6,8,4,0,10,0,84,0,0,0,0,0,0,0,0,0,5
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,10,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,12,0,0,0,0,0,7,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,12,27,0,0,7,0,0,0,0,58,135,1055,23,23,15,6,4,5,7,1273,1049,2512,312,357,489,223,300,305,76,5616,32,91,7,10,19,6,12,4,4,185,196,604,34,52,91,24,15,25,9,1053,78,135,8,21,29,9,0,0,4,279,2285,7294,1097,995,1119,619,639,884,182,15108,4,0,8,4,3,0,3,0,0,28,348,450,353,185,130,84,110,115,21,1787,560,538,669,416,270,182,296,289,57,3274,1035,497,3442,740,516,419,655,724,153,8174,55,40,81,48,49,50,43,92,3,458,99,78,99,78,44,57,56,58,14,585,37,111,53,32,31,31,39,54,6,396,80,104,91,67,39,39,74,75,113,684,6004,13533,6268,3046,2849,1738,2243,2635,648,38965,14,73,6,5,8,0,0,0,0,110,141,872,10,19,38,5,0,4,4,1093,703,2918,165,772,652,219,28,253,59,5767,32,117,6,26,17,9,0,9,5,217
CED402,4,6,0,0,0,0,0,0,0,9,30,81,4,0,0,0,0,3,0,119,149,246,27,33,21,22,14,28,7,556,12,11,0,0,0,0,0,0,0,24,83,120,15,14,11,0,3,16,3,269,20,22,7,13,9,0,0,3,6,73,777,1328,167,165,103,79,85,255,31,2997,4,0,3,3,0,0,3,0,0,17,380,158,114,114,44,33,48,84,8,991,524,242,218,166,99,72,109,149,22,1602,2358,434,5643,664,361,528,1455,1949,258,13660,117,27,107,45,21,57,93,191,12,674,203,45,74,46,30,39,92,158,20,711,42,27,20,12,8,7,20,39,0,174,192,32,115,47,18,56,116,201,84,857,4898,2776,6518,1324,734,902,2033,3079,464,22735,7,24,0,0,0,0,0,0,0,31,24,85,3,0,5,0,0,0,0,118,126,486,10,52,50,18,3,22,7,772,5,33,0,0,0,6,0,0,0,43
CED403,12,40,0,5,0,3,0,0,0,73,128,864,17,11,28,0,8,10,6,1069,775,1642,146,264,240,88,101,137,54,3450,15,71,0,9,9,6,7,7,0,120,187,524,49,44,55,14,14,16,11,906,95,122,9,26,21,10,4,6,3,296,2033,5541,693,798,766,489,266,457,127,11175,0,0,0,4,0,0,0,4,0,11,367,434,249,212,126,87,74,80,27,1651,575,538,530,363,244,174,145,175,44,2779,1294,482,4028,777,517,444,560,704,132,8935,43,36,73,52,35,58,28,70,4,401,121,87,72,95,50,56,45,52,5,580,42,73,37,26,18,10,17,26,8,264,76,92,66,52,31,27,33,66,95,540,5764,10554,5988,2721,2141,1476,1297,1800,522,32261,17,83,0,12,5,0,0,0,0,117,95,779,19,9,38,4,0,8,3,947,554,2238,77,536,328,78,11,93,41,3949,21,109,0,16,15,0,0,5,3,170
CED404,4,13,0,4,0,0,0,0,0,15,23,68,6,0,0,0,0,3,0,98,122,282,28,36,27,25,11,14,9,554,6,11,0,0,0,0,0,0,0,19,56,101,15,10,7,0,3,6,9,209,19,24,4,4,4,0,0,0,6,63,617,1303,193,160,73,61,72,141,24,2645,4,0,0,0,0,0,7,4,0,22,213,178,112,118,37,22,49,44,6,786,418,211,226,182,81,75,110,104,14,1430,2147,420,5705,631,350,379,1827,1512,289,13257,133,17,87,61,28,45,125,178,14,693,183,35,79,58,23,33,103,108,9,634,39,16,33,15,7,9,26,37,4,182,158,52,107,47,21,42,167,185,100,884,4144,2740,6607,1313,670,693,2505,2331,486,21499,3,28,0,0,0,5,0,0,0,39,19,77,0,6,4,0,0,0,0,102,118,514,10,71,42,20,3,19,3,801,9,24,0,3,0,0,0,0,0,39
CED405,7,17,0,3,3,0,0,0,0,42,63,336,8,6,13,3,0,7,0,439,543,981,120,152,182,91,128,105,34,2323,19,45,4,6,4,9,4,0,0,88,127,323,30,39,43,8,6,9,8,592,66,80,14,14,21,0,0,4,0,204,1427,3792,587,574,702,364,343,383,104,8281,5,3,0,5,0,0,3,0,0,14,362,359,258,240,129,68,90,80,22,1616,543,526,556,335,227,154,244,171,43,2804,1396,536,5231,796,629,522,981,970,206,11267,45,40,88,52,38,47,79,93,14,497,119,53,94,89,59,57,66,65,18,622,44,55,41,41,15,16,27,26,11,271,85,61,97,53,36,42,73,83,93,627,4845,7207,7131,2405,2116,1392,2056,1997,538,29688,6,62,0,7,8,0,0,0,4,83,47,320,3,12,13,4,0,0,5,411,368,1532,68,359,268,71,17,84,29,2798,15,71,0,3,11,6,0,4,3,118
CED406,0,19,0,0,0,0,0,0,0,17,43,197,3,3,3,0,0,0,5,258,223,513,44,83,73,26,20,23,16,1020,5,23,0,3,3,0,0,0,0,38,58,217,15,42,28,10,4,8,0,383,37,67,9,14,17,0,0,9,3,153,742,2307,393,403,402,205,169,188,51,4856,5,0,8,3,3,0,0,0,0,19,283,331,243,233,104,55,60,70,17,1395,468,438,430,364,225,114,125,136,34,2336,1437,627,6689,986,745,607,1164,1356,287,13895,60,28,134,85,48,75,92,145,7,673,90,57,103,89,47,60,65,84,11,598,24,56,38,18,15,7,16,28,3,203,53,56,86,46,29,27,73,65,68,500,3529,4935,8192,2363,1739,1185,1789,2103,512,26349,0,49,0,8,4,0,0,0,0,68,24,199,9,5,7,0,0,0,5,253,170,1008,25,150,117,30,10,18,12,1543,17,47,0,8,3,0,0,0,0,78
CED407,5,13,0,7,5,0,0,0,0,25,48,332,17,11,10,0,3,4,0,427,409,800,141,179,201,92,172,109,29,2124,17,30,10,7,4,0,9,0,0,75,68,239,13,33,26,9,11,8,3,411,59,66,8,8,18,3,0,3,3,172,889,2786,565,539,522,281,374,377,87,6409,0,0,11,9,0,0,0,0,0,25,246,295,286,192,140,66,119,105,19,1466,543,409,519,372,256,135,274,200,41,2745,1273,532,5809,871,680,518,1235,1180,234,12325,54,34,119,59,58,51,86,107,3,563,88,50,106,68,64,58,88,88,16,621,27,37,52,20,18,7,33,26,9,228,50,46,86,55,39,41,89,72,96,577,3773,5668,7729,2413,2025,1260,2496,2282,544,28201,8,42,0,6,5,0,0,0,0,63,16,211,10,8,19,3,0,0,4,266,174,1029,62,383,243,74,11,111,24,2111,7,65,3,13,7,3,0,4,0,103
