CED_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
CED317,571,38,9,47,615,261,0,875,3,0,0,7,12,0,0,0,15,0,16,34,2987,393,90,96,3577,99,19,119,3692,463,32,4192,929,80,15,8,1027,8,4,10,1040,65,0,1097,742,109,29,16,896,15,4,19,913,63,0,980,16,5,9,0,36,0,0,0,39,0,0,40,9,5,0,22,32,0,0,0,31,5,0,39,1697,198,53,40,1989,26,4,29,2023,125,0,2153,6,0,4,4,13,4,0,3,16,5,0,20,21,4,0,0,25,3,8,9,34,3,0,39,25,4,4,3,33,7,7,16,51,5,0,59,1727,197,56,45,2025,35,14,51,2076,133,0,2212,231,49,15,19,308,11,6,19,328,157,0,481,3,0,0,0,5,0,0,0,5,0,15,20,1962,251,66,61,2340,47,15,64,2409,295,19,2718,1104,101,26,14,1244,15,4,19,1263,72,0,1339,843,122,28,14,1003,13,6,14,1022,59,0,1077
CED318,483,35,6,42,524,270,4,798,4,3,0,4,11,0,0,0,11,0,31,36,2787,642,119,62,3620,99,30,128,3750,490,33,4273,925,115,25,0,1072,22,9,26,1100,69,0,1170,662,177,21,6,871,13,3,13,889,66,0,951,45,18,8,0,71,0,0,0,71,3,0,73,9,5,0,19,26,0,0,0,32,3,0,31,1637,312,63,30,2040,32,11,46,2084,139,0,2227,17,3,0,0,23,10,4,14,32,3,0,35,18,12,3,0,34,3,9,13,48,9,0,52,39,12,3,0,53,13,11,29,79,13,0,86,1676,322,63,30,2091,46,17,72,2165,147,0,2318,200,74,12,13,300,17,11,26,321,169,5,498,0,0,0,4,6,0,0,0,6,0,23,27,1877,399,76,46,2400,64,28,97,2493,322,26,2845,1151,138,31,6,1328,22,8,28,1358,71,0,1428,758,220,22,13,1016,11,8,17,1029,68,4,1098
CED319,482,12,0,11,490,95,3,591,0,0,0,0,5,0,0,0,5,0,6,13,3241,443,112,28,3822,61,10,75,3894,221,13,4125,913,112,21,4,1053,11,4,12,1067,54,0,1123,731,92,22,0,844,12,0,11,859,32,0,888,84,9,14,0,113,3,0,3,112,8,0,124,0,0,0,0,0,0,0,0,0,0,0,0,1730,217,63,9,2013,19,4,23,2037,98,0,2136,14,6,0,0,20,7,0,7,19,0,0,25,12,0,0,0,18,3,0,3,21,0,0,20,27,3,4,0,31,7,0,7,44,4,0,40,1760,221,61,10,2047,27,4,32,2081,99,0,2181,247,36,8,0,297,7,0,7,301,47,4,355,0,0,0,0,0,0,0,0,0,0,0,3,2007,259,68,12,2342,35,4,35,2380,151,3,2530,1206,148,28,8,1393,27,7,32,1426,85,0,1508,905,131,20,0,1054,21,3,21,1077,39,0,1122
CED320,862,27,10,35,896,207,8,1112,4,0,0,0,11,0,0,0,11,8,33,43,3553,573,172,85,4381,79,23,102,4478,443,54,4977,895,99,25,5,1019,16,5,19,1040,61,0,1106,846,146,30,9,1035,11,3,17,1045,56,0,1110,122,21,23,4,174,3,0,3,174,24,0,200,7,0,0,16,25,0,0,0,25,5,7,36,1869,275,76,31,2250,35,11,42,2293,148,7,2446,25,3,0,0,31,9,0,5,40,0,0,38,33,0,0,0,33,5,0,7,45,0,0,45,56,10,0,0,70,12,0,14,78,3,0,85,1924,277,77,33,2314,44,13,56,2369,153,7,2528,386,89,19,10,502,9,0,13,515,152,4,667,12,0,0,4,15,0,0,0,12,0,18,34,2322,367,102,47,2832,56,17,69,2901,306,27,3235,1152,113,60,9,1337,14,6,22,1356,84,0,1445,1013,158,36,5,1215,12,7,14,1234,77,4,1313
CED321,533,17,14,25,559,207,0,769,9,0,0,4,7,0,0,0,7,0,18,28,2900,328,92,65,3384,43,22,59,3447,366,27,3837,729,51,5,3,785,4,3,3,796,42,0,830,715,81,22,5,830,8,6,13,841,50,3,894,33,5,3,0,37,0,0,0,44,4,0,43,7,4,0,15,28,0,0,0,28,4,0,32,1480,142,39,28,1684,10,10,20,1702,94,3,1805,6,0,0,0,7,6,0,6,19,8,0,23,10,0,0,0,12,3,0,7,18,0,0,18,20,0,0,0,23,8,0,12,29,11,0,42,1500,142,39,28,1708,23,11,29,1738,105,3,1842,228,49,13,9,296,9,12,16,310,136,0,451,5,0,0,3,6,0,0,0,6,3,8,17,1732,191,49,33,2010,30,17,52,2052,241,12,2309,891,69,16,5,983,8,3,12,985,56,3,1046,772,119,21,10,919,10,4,14,936,45,0,984
CED322,498,13,5,16,518,110,0,626,3,0,0,12,16,0,0,0,16,0,7,25,3272,604,136,57,4067,70,17,89,4159,288,9,4452,838,120,36,4,993,15,4,25,1019,55,6,1075,877,170,38,3,1087,15,3,19,1111,27,0,1137,67,16,15,0,102,0,0,0,102,3,0,108,6,0,0,8,17,0,0,0,17,0,0,19,1786,308,87,18,2201,33,12,45,2244,87,7,2338,8,0,0,0,11,0,0,0,14,5,0,19,20,3,5,0,29,0,0,0,34,3,0,36,32,8,5,0,41,3,0,3,45,8,0,54,1817,314,88,22,2237,35,12,52,2291,95,7,2389,203,53,9,3,270,5,5,10,280,64,0,346,8,0,0,5,7,0,0,0,7,0,3,14,2025,363,101,28,2524,46,17,61,2582,159,9,2751,1099,149,32,3,1287,16,5,23,1311,58,0,1374,1026,220,39,5,1295,17,0,18,1312,55,0,1370
CED323,448,20,7,24,476,126,4,608,0,3,0,0,9,0,0,0,9,0,16,30,2408,507,103,33,3053,68,24,91,3150,280,28,3456,638,86,22,3,743,16,0,15,757,53,0,812,593,151,22,8,772,14,0,14,790,36,0,824,74,25,15,0,115,3,0,3,116,15,0,132,7,5,0,0,11,0,0,0,11,4,0,18,1311,267,53,9,1646,33,0,40,1682,107,0,1790,6,0,0,0,15,3,0,3,17,0,0,13,14,3,0,4,16,0,0,0,16,4,0,22,22,9,0,4,29,3,0,3,33,3,0,40,1337,270,50,17,1677,39,0,40,1712,106,0,1826,245,64,17,4,329,9,3,17,342,74,0,416,0,0,0,3,6,0,0,0,6,0,0,5,1577,338,71,28,2014,49,3,58,2066,185,6,2254,853,129,34,4,1026,8,3,17,1040,61,0,1105,786,187,38,9,1021,15,5,20,1038,56,3,1098
CED324,732,32,7,35,769,152,0,921,4,5,0,3,11,4,0,4,13,0,15,28,3240,574,109,54,3976,99,22,116,4093,324,20,4433,821,110,25,3,966,18,0,20,988,60,0,1049,722,136,21,5,882,17,3,22,906,36,0,943,89,18,18,0,120,0,0,3,123,6,0,128,8,0,0,3,16,0,0,0,12,0,3,20,1644,263,60,12,1980,39,11,44,2025,101,5,2139,22,4,0,0,27,4,0,4,33,8,0,39,24,4,0,0,30,3,0,3,35,0,0,40,50,11,0,0,60,8,0,8,67,12,0,75,1694,272,63,13,2041,45,11,58,2096,112,5,2210,334,73,8,14,422,15,7,21,450,128,4,577,0,0,0,3,4,0,0,0,4,0,8,17,2027,347,72,30,2468,64,13,80,2548,236,18,2805,1103,154,35,3,1295,25,4,29,1321,85,0,1407,873,190,31,3,1093,21,0,23,1117,65,0,1184
CED325,952,27,12,41,990,329,6,1329,5,0,0,21,28,0,0,0,28,0,20,49,3977,761,184,78,4999,117,35,151,5146,581,39,5774,1030,161,36,8,1236,27,3,29,1268,80,0,1346,758,145,16,4,923,33,8,39,957,51,4,1008,116,17,19,0,148,0,0,0,152,12,0,165,5,0,0,3,10,0,0,0,10,7,4,27,1908,316,80,14,2319,58,14,68,2389,149,11,2547,23,6,0,0,32,8,0,13,44,9,0,49,33,10,5,0,48,3,6,10,59,6,0,60,60,10,4,0,77,16,5,22,101,15,0,111,1965,329,84,14,2398,69,16,90,2494,158,11,2660,411,130,14,12,566,22,3,27,597,224,3,823,3,0,0,9,11,3,0,3,16,4,14,33,2380,456,105,36,2974,101,27,121,3100,386,29,3516,1374,182,45,4,1601,32,11,41,1645,111,4,1755,951,201,40,0,1200,15,9,17,1218,69,4,1297
CED326,784,22,5,28,806,157,9,967,4,0,0,7,14,0,0,0,14,0,11,22,3784,576,138,60,4559,83,22,105,4662,358,33,5053,1047,123,31,4,1207,19,3,24,1231,75,0,1302,850,133,28,8,1023,12,5,10,1036,58,6,1095,103,18,15,0,138,0,0,4,136,9,0,146,11,0,0,12,21,0,0,0,21,9,0,27,2009,271,76,22,2384,31,11,39,2424,141,5,2573,28,4,0,5,36,4,0,4,38,6,0,41,33,4,0,0,39,0,0,0,42,0,0,43,57,13,0,9,72,7,0,7,84,0,0,87,2071,283,80,27,2460,41,11,45,2506,146,5,2661,333,61,20,7,424,17,0,19,438,95,0,530,5,0,0,6,8,0,0,0,8,0,5,15,2405,343,97,41,2889,49,10,64,2947,244,16,3205,1285,137,50,6,1487,27,6,36,1520,83,3,1601,1009,208,40,4,1263,7,0,11,1273,72,0,1347
CED327,1259,59,22,82,1341,370,10,1719,4,5,0,25,30,0,0,0,30,3,28,56,3837,854,135,118,4942,173,45,222,5162,643,57,5864,890,122,27,7,1049,20,3,24,1069,76,6,1146,810,181,20,12,1027,14,0,17,1047,62,7,1112,68,18,14,0,99,6,0,9,106,6,0,114,3,0,0,11,20,0,0,0,15,3,0,22,1777,329,57,31,2192,37,11,48,2237,145,11,2391,31,9,0,0,42,12,0,14,49,6,0,62,37,11,0,0,48,6,4,11,59,10,0,74,63,21,0,0,87,14,3,24,108,17,0,131,1837,348,56,33,2275,56,12,70,2346,165,12,2523,516,154,30,28,730,26,12,38,767,227,6,996,0,4,0,12,12,0,0,0,12,4,17,33,2354,506,89,69,3019,87,23,110,3131,395,35,3556,1202,142,22,8,1375,25,4,34,1414,109,0,1517,963,209,29,8,1214,16,4,18,1232,98,8,1334
CED328,746,24,9,27,774,84,0,856,4,0,0,6,7,0,0,0,7,0,5,17,4517,514,171,36,5241,88,17,106,5349,248,14,5603,1296,140,37,6,1477,24,3,29,1509,58,0,1570,1015,113,29,8,1168,11,0,14,1178,32,4,1213,148,23,28,0,201,0,0,0,201,6,0,207,11,0,0,7,18,0,0,0,18,0,0,16,2472,278,92,24,2862,38,3,40,2901,103,3,3012,20,3,0,0,26,4,0,4,27,0,0,27,40,7,0,0,43,0,0,0,50,0,0,50,52,12,0,0,67,0,0,0,73,0,0,75,2530,293,92,23,2929,38,3,48,2975,104,3,3087,400,47,17,3,467,3,4,8,471,58,0,532,0,0,0,5,3,0,0,0,3,0,3,13,2930,334,110,27,3403,48,7,53,3451,163,10,3621,1688,171,56,13,1920,25,4,24,1948,86,0,2031,1290,167,42,8,1509,9,0,14,1522,54,0,1582
CED329,484,13,5,21,504,196,0,704,0,0,0,0,0,0,0,0,0,0,16,16,2295,536,130,64,3024,48,20,68,3094,397,18,3509,637,114,19,0,773,6,7,9,776,45,0,827,693,176,39,10,912,4,3,10,925,69,5,998,40,10,25,0,76,3,0,3,78,11,0,88,10,0,0,6,19,0,0,0,19,8,0,25,1383,296,81,18,1772,16,7,27,1797,138,9,1940,15,3,0,0,18,5,0,6,26,0,0,28,12,3,0,0,17,0,0,0,17,0,0,22,27,9,0,0,34,5,0,6,45,0,0,49,1406,297,81,21,1810,18,9,30,1842,140,9,1988,235,62,4,9,311,9,4,15,325,159,0,483,4,0,0,0,5,0,0,0,5,0,8,9,1643,361,82,37,2121,30,14,44,2165,297,14,2484,774,125,29,8,932,5,5,9,944,86,0,1030,799,189,43,11,1045,13,7,22,1066,95,0,1168
CED330,967,30,8,38,1005,201,6,1214,5,0,0,9,17,0,0,0,17,0,22,39,4460,659,177,117,5416,71,16,83,5499,429,37,5969,1283,118,26,18,1446,14,0,15,1459,68,4,1529,1052,148,39,9,1246,7,3,13,1264,65,0,1325,157,32,29,3,216,0,0,0,216,12,0,228,18,3,0,18,38,0,0,0,38,4,6,50,2507,303,84,45,2947,23,6,29,2977,145,9,3136,22,0,3,0,27,5,0,5,30,3,0,35,37,9,0,0,37,0,0,0,42,3,0,44,55,5,5,0,65,6,0,6,72,11,0,85,2563,311,89,45,3012,35,6,39,3049,155,9,3218,422,81,26,17,546,20,10,24,572,140,0,713,4,0,0,5,7,0,0,0,7,0,17,29,2984,397,120,70,3571,52,10,64,3633,299,34,3959,1547,153,35,9,1744,17,4,21,1765,85,0,1853,1317,180,48,11,1551,14,0,18,1570,82,0,1658
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,594,24,3,30,622,168,0,792,4,5,0,0,8,0,0,0,8,3,10,27,3116,619,69,41,3850,73,21,91,3939,291,16,4245,781,109,3,5,907,8,5,15,920,38,0,966,798,170,11,9,985,11,6,14,1001,35,4,1041,18,7,0,0,29,0,0,0,31,5,0,36,5,0,0,5,13,0,0,0,13,3,0,12,1605,296,17,19,1930,22,9,33,1964,86,9,2055,17,5,3,0,17,3,0,3,24,0,0,25,22,6,0,0,32,7,4,6,40,10,0,49,37,7,3,4,53,9,4,12,60,7,0,76,1644,296,23,20,1983,33,14,43,2028,93,9,2125,261,92,6,7,365,11,5,15,381,147,0,526,0,0,0,0,7,0,0,0,7,0,6,5,1907,388,32,29,2353,42,19,60,2412,246,8,2663,1083,170,13,3,1278,19,3,29,1298,63,0,1363,1012,199,22,5,1243,13,5,18,1249,52,0,1309
CED402,514,12,10,16,534,152,0,685,4,3,0,0,7,0,0,0,7,0,13,20,3358,411,83,75,3937,47,24,74,4006,299,17,4324,865,92,17,9,977,8,0,8,989,45,0,1031,1018,154,29,19,1213,15,0,19,1229,50,0,1282,23,9,4,0,41,5,0,5,46,0,0,49,12,3,0,21,40,0,0,0,40,4,0,43,1919,264,45,47,2270,29,0,29,2295,106,4,2406,3,0,0,0,3,0,0,0,3,4,0,11,26,3,0,0,35,0,0,0,34,3,0,35,31,3,0,0,38,3,0,3,42,6,0,46,1947,265,53,47,2308,27,0,29,2335,115,4,2455,234,53,3,15,303,4,3,12,319,131,4,449,4,0,0,0,10,0,0,0,10,0,7,13,2187,321,56,59,2617,34,4,44,2655,249,13,2913,1024,115,17,5,1166,12,5,17,1183,63,0,1248,1231,159,23,23,1439,13,4,19,1458,65,0,1529
CED403,442,14,0,14,456,76,0,532,7,0,0,3,9,0,0,0,9,0,7,13,3379,476,57,27,3933,60,12,70,4006,197,10,4213,910,108,14,3,1028,9,3,17,1048,58,0,1108,1057,148,18,5,1229,4,11,15,1238,35,0,1276,24,9,3,0,40,0,0,0,40,4,0,41,3,0,0,4,9,0,0,0,13,3,0,12,1997,266,29,10,2303,14,19,32,2340,103,0,2435,14,3,0,0,17,0,0,0,17,0,0,17,28,5,0,0,34,0,0,0,36,0,0,36,45,6,0,0,50,0,0,6,53,0,0,53,2033,274,29,10,2349,19,16,35,2386,103,0,2491,212,34,9,0,251,9,0,9,262,66,0,324,3,0,0,0,7,0,0,0,7,0,7,9,2248,308,39,12,2611,26,16,44,2658,161,7,2821,1209,164,22,8,1404,16,0,19,1416,86,0,1501,1250,189,27,8,1476,20,10,25,1498,60,0,1562
CED404,458,23,7,29,486,198,9,691,0,0,0,3,5,0,0,0,5,0,19,23,2973,423,100,85,3579,54,17,75,3655,355,39,4049,715,77,13,3,814,5,3,10,822,44,4,867,848,127,30,11,1019,12,6,18,1038,45,0,1086,26,12,12,0,48,0,0,0,53,3,0,56,14,0,0,18,26,0,0,0,32,8,3,44,1604,221,55,37,1909,17,11,33,1942,104,8,2056,12,3,0,0,15,3,0,3,19,8,0,25,11,0,0,0,16,3,0,3,20,0,0,20,23,6,5,0,26,8,0,7,41,8,0,47,1618,226,59,37,1939,27,15,47,1983,113,8,2098,212,44,7,17,271,8,10,19,294,137,0,428,0,0,0,0,0,0,0,0,0,0,16,14,1834,267,64,50,2216,39,24,61,2275,251,27,2546,843,87,20,10,962,5,5,12,970,70,0,1036,903,141,28,13,1080,7,7,15,1095,74,0,1170
CED405,446,13,8,18,464,127,0,591,6,0,0,0,10,0,0,0,10,3,5,19,2845,475,49,31,3399,52,12,60,3463,232,17,3708,767,109,11,0,892,16,0,17,905,35,5,939,788,150,11,3,960,9,3,10,970,45,0,1013,30,13,5,0,42,0,0,0,42,0,0,45,5,7,0,3,16,0,0,0,16,0,3,18,1589,279,27,8,1904,18,5,24,1925,82,3,2011,14,0,0,0,14,3,0,3,20,0,0,18,32,7,0,0,37,0,0,4,40,3,0,43,40,7,0,0,50,4,0,5,56,4,0,59,1630,290,27,8,1952,25,3,32,1982,89,3,2075,218,47,0,6,273,8,3,12,284,89,0,374,0,0,0,0,0,0,0,0,0,0,7,7,1846,336,31,9,2228,35,12,42,2266,179,11,2452,1025,146,23,4,1201,16,7,20,1224,44,0,1269,986,163,26,6,1185,13,4,16,1202,58,0,1256
CED406,554,16,0,18,568,115,0,688,8,0,0,0,10,0,0,0,7,0,7,19,3088,482,71,33,3676,64,20,82,3761,245,11,4016,729,109,9,8,854,10,8,19,868,47,0,916,850,136,16,9,1009,18,7,20,1033,65,0,1091,23,5,14,4,43,0,0,0,43,0,0,47,3,5,0,10,15,0,0,0,15,0,6,14,1607,255,37,22,1919,25,8,35,1958,105,4,2069,9,0,0,0,12,6,0,4,18,3,0,23,26,8,0,3,33,5,0,5,38,0,0,35,35,10,0,3,48,6,0,9,51,9,0,57,1640,259,37,25,1967,32,12,42,2010,114,4,2127,291,41,9,7,351,0,3,8,353,75,0,430,0,0,0,0,0,0,0,0,0,0,7,9,1942,302,46,29,2317,34,14,52,2369,186,8,2565,983,132,17,6,1138,11,7,14,1154,62,0,1219,1142,182,24,4,1351,21,3,28,1378,62,0,1441
CED407,811,32,9,40,849,217,4,1073,0,0,0,4,3,0,0,0,3,5,16,27,3470,590,87,40,4191,77,26,100,4290,345,30,4667,837,111,21,3,981,9,5,16,996,35,0,1029,950,141,16,13,1127,13,6,18,1145,54,0,1200,34,7,0,4,43,0,0,0,43,9,0,47,8,0,0,10,16,0,0,0,16,0,0,23,1833,264,48,24,2166,24,5,35,2200,96,3,2294,13,9,0,0,20,8,0,8,19,3,0,27,32,8,0,0,41,0,0,0,41,3,0,49,40,16,0,0,57,8,0,9,64,7,0,72,1871,278,48,24,2220,31,9,39,2261,103,3,2370,337,80,15,11,443,23,5,31,470,141,0,611,0,0,0,0,3,0,0,0,3,0,11,10,2211,358,64,33,2664,50,17,69,2733,247,11,2990,1128,131,28,0,1291,11,10,22,1308,58,0,1370,1166,202,29,13,1408,18,9,24,1428,79,6,1517
CED408,565,10,6,17,574,88,0,667,3,0,0,0,11,0,0,0,11,0,3,12,3730,618,98,49,4497,43,17,59,4556,235,11,4800,880,147,19,7,1057,14,0,12,1075,50,5,1131,1136,215,36,10,1401,11,0,14,1414,58,0,1467,44,11,5,0,62,0,0,0,62,3,0,61,13,0,0,6,27,0,0,0,27,0,0,27,2073,377,63,30,2541,27,0,26,2571,113,3,2690,11,0,0,0,13,0,0,0,14,0,0,13,30,3,3,0,40,3,0,7,40,0,0,42,45,3,6,0,52,3,0,3,58,3,0,59,2119,379,68,30,2594,33,0,34,2630,116,3,2751,284,50,17,5,362,6,0,7,370,56,0,433,5,0,0,0,0,0,0,0,0,0,4,7,2406,430,83,37,2956,38,5,45,2998,175,11,3186,1261,195,30,5,1495,20,3,25,1517,72,0,1583,1438,264,22,19,1737,19,5,16,1757,76,0,1833
