CED_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
CED318,38,8,11,0,58,0,0,0,63,10,0,72,4,0,0,20,24,0,0,0,26,9,0,30,1949,366,63,39,2422,37,7,45,2470,151,5,2627,24,5,0,0,24,6,0,8,36,0,0,38,17,8,0,0,30,0,7,8,40,0,0,40,43,18,0,0,55,11,6,18,79,0,0,79,1992,384,67,42,2481,50,18,68,2547,156,5,2710,192,71,12,8,286,20,5,24,310,122,3,432,6,0,0,4,10,0,0,0,10,0,5,16,2190,451,86,52,2779,62,24,85,2862,279,11,3155,159,28,5,0,187,0,0,3,192,21,0,214,144,34,7,0,180,0,0,0,186,10,0,199,4,0,5,0,9,0,0,0,9,4,0,15,0,0,0,3,3,0,0,0,3,0,0,8,306,60,13,9,386,3,0,3,389,32,0,432,0,0,0,0,3,3,0,6,8,0,0,8,3,0,0,0,6,0,4,5
CED319,100,19,21,4,145,4,3,4,150,11,0,154,3,0,0,6,8,0,0,0,8,0,0,11,2207,305,69,18,2606,57,11,61,2665,132,0,2798,20,0,3,0,24,5,0,5,29,4,0,28,30,0,3,0,29,0,3,3,38,3,0,35,49,0,0,0,53,4,3,6,60,3,0,65,2255,303,74,18,2656,60,11,69,2728,132,0,2863,302,63,14,8,379,3,4,9,386,75,0,462,0,0,0,4,4,0,0,0,4,0,0,3,2561,363,83,30,3042,65,13,78,3115,210,4,3330,556,58,18,4,638,3,5,12,649,48,0,697,376,64,11,0,442,0,0,3,450,28,0,474,38,8,9,0,57,0,0,0,57,6,0,65,0,0,0,4,7,0,0,0,7,0,0,7,969,128,38,7,1145,8,4,14,1155,81,0,1238,6,4,0,0,7,0,0,0,7,5,0,14,10,0,0,0,12,4,0,4
CED320,126,34,31,3,191,3,0,4,195,18,0,215,12,0,0,15,31,0,0,0,33,5,0,36,2304,306,123,39,2776,33,17,40,2818,178,9,3003,20,3,0,0,23,9,0,9,35,9,0,35,33,10,0,0,43,3,5,0,51,8,0,55,53,13,5,0,68,8,5,12,82,8,0,91,2355,328,132,39,2845,36,16,54,2896,187,9,3096,418,74,21,16,528,15,4,16,541,131,3,676,6,0,0,3,11,0,0,0,11,4,9,22,2774,401,150,57,3379,52,16,71,3448,323,23,3792,305,37,11,7,358,7,4,10,366,20,0,388,268,38,9,4,318,7,4,9,328,29,0,356,28,8,9,0,42,0,0,0,42,3,0,43,0,0,0,5,4,0,0,0,4,0,0,4,599,86,34,9,726,8,5,16,742,48,0,796,7,3,0,0,16,0,0,0,16,0,0,16,5,0,0,0,7,0,0,0
CED321,21,13,9,0,46,0,0,0,46,5,0,45,10,0,0,20,33,0,0,0,33,9,0,43,1698,195,44,38,1978,21,6,26,2002,113,3,2122,4,3,0,0,7,0,0,0,10,7,0,17,15,0,0,0,15,7,0,8,23,3,0,26,24,3,0,0,25,4,0,7,32,11,0,44,1719,196,44,38,2004,21,10,35,2034,124,3,2159,189,41,12,9,251,4,7,10,260,128,0,389,10,0,0,0,9,0,0,0,9,0,3,11,1917,241,56,47,2257,28,16,43,2302,247,8,2557,119,6,3,0,125,0,0,0,131,7,0,133,68,10,0,0,77,0,0,0,78,0,0,85,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,192,7,6,0,207,0,0,3,211,11,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED322,117,29,26,0,171,3,0,3,170,8,0,179,6,0,0,15,22,0,0,0,22,0,0,23,2252,395,93,26,2777,35,9,47,2819,125,3,2948,17,6,0,0,20,0,0,0,22,5,0,23,21,3,0,7,23,0,0,3,30,9,0,35,33,6,0,7,47,6,0,3,54,10,0,59,2288,404,94,35,2818,40,10,50,2872,135,3,3012,277,77,11,6,375,12,3,16,394,77,0,476,0,0,0,0,5,0,0,0,5,0,0,6,2571,476,110,46,3201,53,10,64,3262,221,4,3493,419,61,18,5,501,9,0,9,511,28,0,539,352,78,12,0,450,9,5,8,457,25,0,482,33,20,4,0,52,0,0,0,52,3,0,56,0,4,0,4,4,0,0,0,4,0,0,6,802,161,39,8,1009,18,0,18,1030,58,0,1081,5,0,0,0,3,5,0,5,5,0,0,8,12,3,0,0,17,0,0,0
CED323,87,31,19,0,135,3,0,3,138,9,0,151,10,9,0,12,26,0,0,0,28,0,3,30,1740,361,83,18,2206,31,8,39,2250,127,9,2379,17,3,0,0,18,4,0,4,25,0,0,25,20,4,0,0,25,0,0,0,29,7,0,35,41,5,0,0,43,3,0,3,53,5,0,59,1782,364,83,20,2254,35,11,41,2296,134,9,2439,289,67,11,0,366,8,3,16,379,108,3,492,0,0,0,0,6,0,0,0,6,0,0,9,2069,433,99,29,2626,40,13,55,2681,247,12,2940,348,64,12,0,422,3,0,3,428,32,0,457,274,110,13,0,400,10,0,8,410,24,0,434,32,17,6,0,58,0,0,0,58,8,0,67,3,6,0,7,13,0,0,0,13,0,0,13,655,193,35,11,895,8,0,12,905,61,0,966,9,3,0,0,15,3,0,3,13,0,0,13,3,0,0,0,7,0,0,0
CED324,122,26,23,4,181,0,0,0,178,6,0,193,6,0,3,11,19,0,0,0,24,5,0,22,2103,372,98,16,2592,45,8,58,2647,160,0,2812,22,6,0,0,26,16,0,17,42,10,0,53,21,6,0,0,31,5,4,10,41,3,0,48,40,14,0,0,58,19,5,30,86,13,0,98,2148,387,94,16,2646,66,16,85,2730,175,7,2913,382,96,15,3,493,24,4,28,525,132,0,654,4,0,0,4,7,0,0,0,7,0,7,22,2531,479,114,29,3156,93,20,109,3265,306,13,3586,605,64,18,0,690,11,0,15,703,51,0,757,500,108,17,0,624,15,9,20,644,39,0,679,58,10,23,4,91,0,0,0,91,6,0,101,5,0,0,7,12,6,0,6,14,3,0,18,1167,178,55,12,1414,29,11,38,1455,108,0,1558,9,5,0,4,17,4,0,4,22,0,0,23,20,3,0,0,22,6,0,6
CED325,150,19,33,0,204,3,0,3,211,14,5,228,9,0,0,6,22,0,0,0,20,0,0,24,2489,402,117,14,3030,46,14,71,3095,197,11,3303,38,4,0,6,47,4,0,6,52,11,0,62,33,15,0,5,52,9,0,8,63,8,0,72,70,17,0,4,102,15,0,16,113,21,0,136,2561,422,124,24,3127,65,16,85,3210,222,11,3443,476,141,24,13,654,27,8,37,688,248,3,948,4,0,0,7,13,0,0,0,13,0,8,19,3042,562,145,47,3795,89,29,115,3910,472,26,4407,634,77,22,0,740,20,0,27,759,44,0,806,387,98,14,0,498,18,4,20,515,40,0,560,53,8,17,0,74,0,0,0,79,0,0,79,8,0,0,9,12,0,0,0,12,0,0,15,1069,181,51,9,1319,37,9,46,1361,97,3,1462,22,0,0,0,27,0,4,0,30,0,0,37,11,0,0,0,12,3,0,3
CED326,143,16,25,0,184,7,0,7,189,6,0,198,7,0,3,12,21,0,0,0,21,0,5,31,2444,372,114,25,2955,35,11,43,2999,165,9,3173,39,3,4,0,45,4,0,4,47,3,0,51,45,5,0,5,53,0,0,0,60,0,3,60,83,9,4,5,96,8,0,8,103,7,3,109,2525,379,120,26,3052,46,11,52,3104,168,15,3284,402,71,26,6,501,23,4,28,526,109,0,634,3,4,0,0,9,0,0,0,9,0,0,15,2928,456,138,34,3560,61,14,78,3639,273,17,3933,451,60,10,0,530,5,3,9,541,32,0,581,366,70,11,0,447,5,0,11,454,22,0,482,43,14,13,0,70,0,0,0,66,6,0,69,7,0,0,4,7,0,0,0,7,0,0,7,872,145,45,4,1054,12,6,18,1076,59,0,1136,9,5,0,0,12,5,0,5,18,4,0,18,12,0,0,0,12,0,0,0
CED327,112,25,17,4,157,3,0,6,156,12,6,171,3,0,0,20,21,0,0,0,21,7,7,34,2286,381,66,40,2769,42,17,62,2826,223,14,3064,48,13,0,0,63,4,0,9,76,5,0,73,31,12,0,0,47,13,0,12,57,15,0,70,85,22,3,0,113,17,5,24,130,18,0,146,2364,398,76,40,2877,66,15,80,2961,236,14,3205,601,166,29,30,825,31,8,40,869,291,7,1160,3,0,0,3,8,0,0,0,8,0,19,29,2969,568,108,73,3714,99,26,123,3832,526,38,4399,464,64,10,9,545,13,3,20,567,33,4,600,331,85,5,4,424,5,0,3,430,51,0,480,39,5,18,0,61,0,0,0,61,3,0,65,10,0,0,16,23,0,0,0,24,0,0,29,841,158,34,24,1055,19,6,27,1082,85,8,1171,9,3,0,0,19,8,0,3,26,4,0,30,12,0,0,0,14,9,0,7
CED328,177,25,29,0,230,3,0,3,234,18,0,251,9,3,0,0,14,0,0,0,14,0,0,14,3160,368,130,21,3678,40,5,47,3721,152,0,3871,28,3,0,0,31,0,0,0,39,4,0,42,42,4,0,0,41,0,0,0,41,3,0,51,70,7,0,0,79,0,0,0,78,3,0,87,3232,376,130,21,3755,40,8,45,3804,157,0,3959,465,64,17,5,546,11,3,11,563,97,0,658,5,0,0,4,3,0,0,0,3,0,0,3,3705,436,145,25,4314,49,14,56,4368,254,3,4622,874,99,26,4,1000,12,7,18,1019,49,0,1070,670,88,10,5,778,6,0,6,781,44,0,829,84,11,14,0,109,0,0,4,110,3,0,115,8,0,0,0,3,0,0,0,3,0,0,3,1637,199,50,6,1898,16,9,23,1920,100,0,2019,15,0,0,0,15,0,0,0,15,0,0,15,15,3,0,0,20,0,0,0
CED329,53,9,15,0,82,3,0,3,89,16,0,99,5,6,0,19,28,0,0,0,28,3,0,33,1631,325,95,38,2092,23,13,38,2129,199,0,2329,16,5,0,0,16,6,0,5,30,7,0,34,21,7,0,0,32,0,0,0,32,3,0,31,40,10,0,0,45,6,0,5,55,7,0,67,1673,336,98,38,2144,29,16,44,2189,209,4,2395,260,70,11,16,351,12,6,12,364,179,0,544,0,0,0,4,5,0,0,0,5,0,5,10,1933,402,105,54,2501,42,13,55,2557,390,7,2947,140,18,9,0,163,3,0,3,167,12,0,187,118,39,3,0,165,3,0,4,170,18,0,186,3,4,6,0,15,5,0,5,15,3,0,19,5,0,0,0,4,0,0,0,4,0,0,4,268,70,14,0,348,7,0,7,358,38,0,393,5,0,0,0,5,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0
CED330,150,33,28,7,214,0,0,0,214,12,0,231,17,0,0,19,41,0,0,0,41,3,6,54,3031,361,113,50,3553,29,7,39,3591,189,10,3786,16,6,0,0,24,5,0,4,36,6,0,34,34,3,3,0,40,4,0,4,43,0,0,41,49,11,3,0,67,12,0,10,78,0,0,82,3080,377,112,50,3622,36,11,46,3664,190,10,3870,507,80,29,13,627,23,11,33,657,160,0,823,0,0,0,5,3,0,0,0,3,0,15,20,3586,452,142,70,4255,60,14,79,4330,352,25,4707,415,51,15,5,485,4,0,5,491,27,0,515,306,57,13,0,376,8,0,5,384,20,0,408,33,12,7,6,53,0,0,0,53,5,0,58,6,0,0,9,18,0,0,0,19,0,0,20,761,127,29,16,931,9,3,16,941,53,0,1003,7,0,0,0,7,0,0,0,5,0,0,6,7,0,0,0,7,0,0,0
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,33,12,7,0,53,3,0,3,55,6,0,64,11,0,0,10,23,0,0,0,20,4,0,21,2148,375,43,20,2586,29,14,40,2630,125,5,2759,11,0,0,0,24,4,0,4,27,0,0,27,28,4,0,0,32,0,4,6,38,15,0,46,37,9,3,0,59,5,4,12,64,15,0,80,2183,389,49,26,2641,44,13,51,2695,138,5,2835,349,93,10,7,464,16,5,19,483,172,0,654,0,4,0,0,6,0,0,0,6,0,0,11,2534,489,57,31,3110,53,18,70,3179,304,6,3500,628,80,10,0,721,3,5,14,733,55,0,788,544,105,20,0,675,13,8,17,686,41,0,735,21,3,4,0,29,0,0,0,32,5,0,38,0,0,0,10,9,0,0,0,9,0,0,9,1195,193,37,8,1432,14,13,27,1462,102,3,1568,17,7,0,0,20,0,0,0,21,0,0,19,14,5,0,0,15,0,0,0
CED402,40,12,10,0,62,0,0,0,63,0,0,63,9,0,0,23,36,0,0,0,36,0,0,40,2304,291,54,59,2700,33,11,36,2745,129,0,2873,17,0,0,0,12,3,0,3,16,0,0,19,14,0,0,0,21,0,0,0,25,0,0,22,32,0,0,0,37,3,0,3,42,5,0,45,2333,292,56,62,2741,38,11,41,2783,135,0,2919,273,57,13,11,358,10,4,14,376,111,0,487,7,0,0,3,8,0,0,0,8,0,5,12,2608,349,68,76,3103,46,9,59,3164,245,8,3415,215,19,10,0,239,0,0,0,239,12,0,253,225,21,4,3,260,0,0,0,260,18,0,273,10,3,4,0,20,0,0,0,20,0,0,20,0,5,0,7,14,0,0,0,14,0,0,14,453,45,17,16,531,0,0,0,531,27,0,561,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
CED403,53,10,0,0,66,0,0,0,66,4,0,68,0,0,0,8,10,0,0,0,10,0,0,10,2516,367,51,20,2950,37,10,48,2993,145,0,3145,14,5,0,0,23,5,0,5,23,3,0,28,26,10,0,0,33,5,0,3,41,0,0,41,38,17,0,0,54,9,0,12,64,3,0,68,2555,378,49,20,3006,43,14,56,3064,151,0,3209,284,41,6,0,332,4,0,4,337,86,0,419,6,3,0,0,3,0,0,0,3,0,0,7,2840,417,62,26,3344,47,14,62,3401,234,3,3637,622,80,14,0,711,7,5,7,719,44,6,772,673,138,13,0,823,8,4,15,836,54,4,889,21,3,5,0,28,0,0,0,29,0,0,29,0,4,0,0,3,0,0,0,3,0,0,3,1315,218,28,3,1565,17,8,18,1588,103,3,1694,10,4,0,0,12,3,0,3,16,4,0,18,14,3,0,0,20,0,4,6
CED404,34,8,13,0,54,0,0,0,57,8,0,65,8,0,0,17,29,0,0,0,33,3,0,33,1789,234,62,41,2123,20,11,29,2155,147,5,2303,15,4,0,0,17,0,0,0,18,3,0,27,5,5,0,0,12,6,0,4,18,3,0,21,20,9,0,0,31,9,0,7,41,12,0,51,1805,247,62,42,2158,28,15,38,2195,160,4,2351,221,36,4,4,269,12,4,16,282,125,0,410,3,0,0,0,4,0,0,0,4,0,12,24,2038,277,70,48,2432,35,18,54,2489,283,23,2786,133,20,6,0,159,5,0,5,158,9,0,172,146,18,7,3,172,0,0,0,172,7,0,182,0,0,9,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,282,30,18,3,334,5,0,5,339,26,0,364,0,0,0,0,6,0,0,0,5,0,0,4,3,0,0,0,3,0,0,0
CED405,34,5,9,0,50,0,0,0,49,3,0,53,0,5,0,4,9,0,0,0,9,0,0,13,2051,317,55,13,2447,27,10,40,2482,104,0,2592,17,12,0,4,25,8,0,8,38,0,0,42,42,9,0,0,49,0,3,3,57,0,0,54,50,17,0,4,78,10,3,9,91,6,0,95,2104,339,55,19,2520,36,13,55,2567,109,0,2683,280,60,4,11,351,11,6,19,369,115,0,487,0,0,0,0,0,0,0,0,0,0,3,9,2380,393,63,29,2867,47,21,73,2938,232,10,3175,547,71,14,4,632,13,0,13,641,48,0,686,476,93,16,4,593,11,0,8,600,62,5,666,13,3,10,0,19,0,0,0,19,4,0,29,0,0,5,0,4,0,0,0,4,3,0,8,1033,165,40,8,1244,18,0,21,1269,117,5,1390,6,0,0,0,8,8,0,8,11,0,0,16,5,4,0,0,16,4,0,4
CED406,47,9,17,0,74,0,0,0,74,0,0,74,0,0,0,11,14,0,0,0,14,0,0,19,2179,330,60,21,2578,33,12,43,2620,128,0,2750,14,0,0,0,16,0,0,0,21,4,0,22,20,10,0,0,30,4,0,3,38,3,0,38,34,7,0,0,45,7,0,10,54,10,0,63,2213,339,60,21,2626,39,12,48,2670,128,0,2808,301,61,13,7,380,11,0,11,391,99,0,492,6,0,0,0,6,0,0,0,6,0,3,3,2515,401,68,24,3010,45,12,62,3067,231,6,3305,425,60,9,0,492,3,0,9,496,30,0,523,397,91,12,3,498,4,3,9,505,25,0,528,20,4,10,0,31,0,0,0,31,0,0,36,0,4,0,0,5,0,0,0,5,3,0,6,844,153,25,7,1028,10,3,14,1040,56,0,1098,0,0,0,0,3,5,0,5,9,0,0,10,5,0,0,0,8,0,0,3
CED407,48,13,9,0,64,0,0,0,64,4,0,67,0,0,0,8,8,0,0,0,8,0,0,8,2332,341,68,24,2765,29,15,43,2804,143,6,2954,18,6,0,0,24,5,0,10,32,4,0,38,45,12,0,0,52,0,3,8,65,5,0,63,60,19,0,0,82,10,5,15,94,8,0,103,2397,362,68,24,2843,42,18,59,2905,149,6,3055,366,135,18,7,526,24,5,34,559,198,3,758,4,0,5,0,4,0,0,0,4,0,5,10,2766,492,90,32,3372,69,21,93,3464,344,16,3826,584,60,11,0,656,9,5,9,668,30,0,701,486,102,13,0,600,10,0,12,612,37,0,648,33,3,5,0,38,0,0,0,38,4,0,49,3,0,0,6,13,0,0,0,13,0,0,13,1105,162,25,11,1308,19,4,24,1331,73,0,1412,10,4,0,0,14,3,0,3,17,0,0,18,18,0,0,0,18,0,9,8
CED408,46,13,9,0,73,0,0,0,73,3,0,75,18,0,0,10,32,0,0,0,32,0,0,32,2764,474,63,35,3329,37,5,42,3370,141,0,3524,7,0,0,0,14,3,0,3,11,0,0,11,36,0,4,0,40,3,0,3,48,5,0,49,45,3,5,0,54,9,0,9,60,5,0,64,2806,477,65,33,3386,42,5,48,3432,151,0,3587,323,50,8,0,381,3,3,11,391,91,0,476,0,0,0,0,6,0,0,0,6,0,6,8,3126,527,75,40,3767,51,10,62,3830,238,9,4074,473,55,12,3,548,7,0,5,553,36,0,590,501,88,20,0,610,3,0,3,620,26,3,648,18,3,9,0,27,0,0,0,27,0,0,32,6,0,0,5,10,0,0,0,10,0,0,10,999,151,41,8,1197,12,0,15,1211,65,3,1277,5,0,0,0,5,0,0,0,5,4,0,3,12,0,0,0,13,0,4,5
CED409,48,13,12,0,74,0,0,0,74,4,0,82,4,0,4,21,31,0,0,0,34,4,0,37,1730,273,72,28,2103,36,15,48,2152,152,3,2304,28,13,3,0,46,5,0,12,52,17,0,70,31,23,0,0,51,7,10,15,64,3,0,75,56,33,3,0,96,13,9,22,117,20,0,141,1786,303,72,31,2198,49,20,70,2262,171,3,2440,434,166,23,17,634,40,7,47,691,398,0,1083,4,0,0,0,3,0,0,0,3,0,12,21,2221,472,92,53,2834,93,30,121,2960,570,19,3551,343,50,7,0,409,3,0,3,408,29,0,434,280,72,10,6,359,3,6,11,370,33,0,403,19,0,0,0,17,0,0,0,17,0,0,22,4,0,0,3,4,0,0,0,4,3,0,14,645,125,15,11,795,9,8,12,806,65,3,875,16,10,0,0,29,5,0,5,35,6,0,36,4,13,0,0,18,6,0,5
CED410,43,8,11,0,55,3,0,3,59,0,0,57,8,0,0,8,18,0,0,0,18,0,0,18,2963,439,54,20,3475,47,11,51,3527,132,12,3672,24,9,0,0,36,9,0,9,44,6,0,46,39,3,0,0,40,0,3,6,43,0,0,49,67,15,0,0,78,6,3,8,89,9,0,93,3031,452,54,20,3554,55,13,66,3616,143,12,3767,395,65,4,4,473,4,0,8,478,96,0,575,5,0,0,0,6,0,0,0,6,0,3,9,3429,516,61,25,4030,56,15,74,4099,236,13,4356,846,135,12,5,1003,10,0,14,1013,64,0,1080,883,146,12,0,1043,15,5,17,1065,52,0,1117,34,6,3,0,39,0,0,0,39,5,0,43,3,0,0,3,6,0,0,0,6,0,0,4,1764,283,28,9,2087,27,5,32,2120,122,0,2238,12,5,0,0,22,3,0,3,25,4,0,24,22,3,0,0,26,0,0,4
