CED_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
CED317,4794,267,17,5073,27,3,0,5,27,28,0,28,59,12,0,67,53,8,0,0,69,9,13,19,88,11,0,100,82,14,3,6,96,35,13,50,150,20,0,168,4151,468,135,96,4839,74,22,105,4946,285,17,5245,884,166,28,51,1135,58,19,72,1205,357,10,1566,10,0,0,6,24,0,0,0,24,4,34,61,5050,639,161,155,6003,131,41,173,6170,643,62,6872,1224,90,27,8,1343,14,5,15,1359,89,0,1450,1235,174,33,26,1472,21,6,29,1503,101,0,1604,42,17,10,0,70,6,0,6,73,4,0,77,11,0,0,23,41,0,0,0,43,9,3,51,2519,279,73,61,2924,41,11,51,2980,198,14,3187,17,3,5,0,27,17,0,22,46,6,0,44,41,0,0,0,43,3,0,3,43,3,0,52,59,0,3,0,70,21,3,21,90,10,0,103,2576,282,74,62,2992,61,9,76,3070,206,12,3283,408,112,17,32
CED318,5042,274,12,5331,30,14,0,3,48,22,0,27,74,23,0,98,60,15,0,0,77,8,12,21,95,15,0,108,85,29,0,3,125,37,10,49,165,38,0,203,3945,906,158,72,5071,100,41,141,5211,306,12,5533,700,195,57,44,999,49,15,59,1066,460,6,1539,10,5,0,4,21,0,3,3,24,3,55,80,4655,1101,216,129,6102,143,55,204,6300,774,77,7155,1213,234,47,8,1494,22,11,39,1531,105,0,1636,1113,270,43,11,1435,21,7,28,1461,91,0,1554,59,14,11,0,88,0,0,0,92,7,0,99,10,7,0,15,32,0,0,0,33,3,3,38,2390,523,103,36,3050,44,16,64,3113,204,7,3327,24,3,0,3,28,19,0,19,47,8,0,56,27,14,0,0,43,3,8,6,51,8,0,62,50,17,0,3,72,21,8,28,98,16,0,110,2443,537,107,39,3121,70,24,88,3212,221,7,3438,342,105,16,24
CED319,5680,201,8,5889,39,9,0,8,54,9,0,9,62,4,0,64,74,4,3,0,86,10,0,9,93,5,0,102,113,13,3,8,140,15,0,17,155,9,0,163,4905,629,168,41,5738,81,22,98,5836,207,3,6049,884,132,38,19,1066,28,3,39,1103,114,5,1217,7,0,0,12,22,0,0,0,22,0,22,46,5793,763,204,72,6824,109,27,132,6964,324,34,7313,1389,180,38,3,1613,30,0,30,1643,63,3,1707,1260,167,39,0,1462,11,7,17,1476,44,5,1525,130,24,17,4,173,6,0,6,181,9,0,186,6,0,0,3,9,0,0,0,9,3,0,14,2781,373,89,17,3262,47,8,53,3314,120,9,3433,21,0,0,0,29,10,0,10,37,3,0,36,41,0,3,0,47,4,0,3,53,0,0,52,60,7,10,0,79,9,0,13,82,5,0,93,2843,379,100,15,3332,50,8,60,3396,124,3,3527,391,70,12,8
CED320,5343,274,13,5624,50,10,0,0,64,8,0,3,67,3,0,74,99,7,0,6,112,4,0,4,120,13,0,126,146,24,0,6,173,9,0,10,184,13,0,201,4475,706,183,70,5435,71,20,89,5525,288,13,5832,1221,216,89,51,1576,41,13,56,1636,353,14,2002,12,0,0,12,25,0,0,0,25,6,41,72,5709,927,274,134,7035,120,32,151,7188,645,67,7907,1244,157,43,15,1455,24,6,30,1488,104,4,1595,1375,240,50,15,1683,26,7,31,1712,97,8,1815,171,39,25,0,243,0,0,0,245,22,0,270,16,0,0,21,35,0,0,0,36,6,4,41,2805,433,124,53,3416,47,12,61,3483,226,18,3721,24,0,0,0,28,0,0,0,27,5,0,28,46,6,4,0,62,4,0,4,61,5,0,68,68,9,4,0,84,4,0,4,91,7,0,98,2873,446,130,53,3506,50,12,65,3568,233,18,3821,674,123,44,26
CED321,4332,196,11,4546,30,4,0,0,31,5,0,4,35,8,0,45,30,5,0,4,45,11,7,14,60,4,0,61,56,11,0,4,76,16,7,19,94,12,0,100,3751,412,113,79,4359,49,25,71,4427,204,17,4645,870,133,51,28,1085,20,20,35,1121,265,9,1387,18,7,7,3,31,0,0,0,31,0,20,53,4639,555,171,110,5472,67,40,107,5581,470,43,6088,1109,83,15,0,1215,4,5,10,1226,67,7,1297,1269,144,40,16,1467,14,5,19,1484,73,4,1560,41,18,10,0,68,0,0,0,68,3,0,72,9,0,0,20,37,0,0,0,36,0,0,43,2429,246,65,45,2790,16,5,23,2813,146,11,2972,16,3,0,0,18,0,0,0,24,10,0,32,26,7,0,0,32,3,0,10,40,3,0,43,42,6,0,0,48,11,0,10,60,16,0,74,2474,258,71,45,2838,26,9,34,2874,161,13,3043,423,68,25,14
CED322,5808,242,15,6063,26,10,0,0,36,18,0,18,59,5,0,67,83,23,0,0,110,8,0,8,116,5,0,120,109,35,3,0,148,25,0,25,175,13,0,186,4780,847,185,72,5873,97,14,111,5988,252,15,6246,779,169,46,22,1013,22,13,34,1045,132,0,1177,9,0,0,9,22,0,0,0,22,0,17,43,5572,1012,230,101,6912,116,29,147,7052,383,33,7468,1199,188,46,9,1442,21,4,27,1470,89,0,1555,1451,282,43,9,1792,24,4,31,1818,61,0,1882,153,31,24,0,206,5,0,5,212,11,0,222,15,0,0,20,35,0,0,0,35,0,0,41,2821,497,123,41,3475,50,13,64,3536,161,3,3702,15,0,0,0,18,10,0,10,27,0,0,29,40,12,0,0,58,0,0,0,63,5,0,70,59,16,0,0,75,8,0,8,87,7,0,96,2881,512,121,43,3554,59,13,69,3621,169,3,3795,385,91,14,5
CED323,4193,198,10,4395,44,9,0,4,59,8,0,8,70,11,0,82,55,19,3,3,82,17,7,19,102,7,0,111,97,27,6,7,141,23,7,33,176,19,0,189,3353,706,145,54,4255,75,31,109,4364,211,10,4584,655,179,41,17,892,28,9,39,933,181,6,1116,4,0,0,11,18,0,0,0,18,0,25,46,4016,887,184,77,5160,104,45,148,5311,400,44,5748,918,147,24,7,1099,18,7,25,1126,50,4,1182,947,236,35,6,1229,21,3,24,1255,68,5,1329,132,21,21,0,177,0,0,3,179,21,0,193,14,10,0,14,40,0,0,0,40,0,3,43,2014,410,86,24,2542,38,9,49,2592,140,6,2745,17,9,3,0,28,9,0,9,35,3,0,36,23,10,0,0,34,5,5,8,38,3,0,41,40,14,3,0,57,9,6,15,75,5,0,82,2057,424,87,26,2600,54,16,66,2668,152,6,2822,348,80,14,3
CED324,5958,231,8,6197,66,26,0,0,91,9,0,14,100,13,0,115,103,25,0,4,125,15,9,17,147,10,0,157,168,42,0,4,219,26,4,31,249,26,3,274,4945,912,151,58,6061,116,28,142,6205,252,13,6470,1233,255,44,30,1558,56,8,69,1626,289,5,1919,14,4,3,21,48,0,0,0,48,3,23,73,6196,1167,191,110,7667,173,41,212,7878,546,37,8458,1311,185,26,9,1525,29,5,36,1557,79,6,1640,1120,235,38,12,1401,24,3,30,1427,66,0,1495,131,19,16,4,177,0,0,0,179,10,0,181,11,0,0,11,29,5,0,5,30,0,0,34,2581,441,82,29,3133,48,10,64,3192,148,5,3352,32,3,0,0,36,3,0,3,46,8,0,52,49,10,0,0,62,9,0,14,74,7,0,79,82,12,0,0,96,17,0,15,114,12,0,129,2663,452,82,29,3230,69,15,79,3311,167,5,3479,573,120,24,13
CED325,6659,341,32,7034,96,29,0,9,135,15,3,19,154,15,0,165,150,32,8,6,195,22,4,28,224,26,0,246,241,68,8,15,325,37,10,46,373,38,0,409,5587,950,233,98,6868,129,36,166,7031,384,32,7444,1612,356,68,61,2088,89,36,122,2212,499,11,2722,18,5,0,32,56,0,0,0,58,4,48,113,7207,1312,300,186,9013,221,69,296,9303,885,94,10279,1619,226,54,6,1907,39,9,49,1955,125,4,2082,1346,281,42,8,1677,25,7,27,1704,82,0,1789,180,39,37,0,254,3,0,7,261,14,0,270,20,4,0,15,40,0,0,0,42,6,6,54,3170,539,134,29,3874,67,18,80,3960,225,14,4196,39,17,0,3,59,8,0,10,72,13,0,84,70,12,4,0,84,14,8,16,100,11,0,115,108,27,3,4,144,21,5,27,172,26,0,198,3280,569,140,32,4023,86,20,110,4132,249,14,4397,687,189,45,28
CED326,6440,290,23,6757,72,9,0,0,85,17,0,15,99,10,0,112,121,20,3,0,148,8,0,9,153,14,4,173,192,31,3,0,231,21,0,26,259,22,4,280,5435,870,185,74,6568,94,33,129,6695,313,24,7036,1289,221,62,21,1597,43,6,50,1642,211,9,1864,6,3,0,25,33,0,0,0,33,5,20,55,6732,1098,248,114,8195,137,39,181,8372,526,56,8954,1491,187,48,11,1733,19,12,31,1770,100,5,1873,1370,237,44,10,1656,20,7,21,1687,73,0,1760,176,28,17,0,225,6,0,6,228,5,0,240,15,0,0,19,33,0,0,0,37,4,6,48,3056,450,112,39,3655,43,18,58,3713,183,12,3912,35,4,0,0,41,9,0,7,56,11,0,63,56,5,0,0,71,5,0,6,78,4,0,85,96,12,3,4,117,11,4,16,129,12,0,145,3149,463,111,44,3770,57,19,79,3841,201,12,4059,632,116,26,10
CED327,6101,356,32,6490,90,18,0,5,113,37,0,40,149,15,0,170,136,44,4,6,188,15,10,22,214,21,0,236,218,62,4,12,299,47,10,59,362,41,5,402,5010,972,161,102,6245,176,38,215,6460,396,32,6885,1824,555,73,90,2550,139,41,182,2730,573,21,3330,12,7,0,19,39,0,0,0,39,9,60,105,6848,1532,233,216,8829,317,77,393,9231,975,116,10324,1352,206,34,10,1605,34,11,51,1652,130,0,1786,1310,313,32,15,1671,42,4,43,1711,93,11,1812,132,40,23,4,199,11,0,11,206,19,0,226,9,5,0,17,31,0,0,0,31,5,3,42,2802,562,94,49,3501,88,19,102,3600,242,18,3863,51,12,3,0,71,13,4,18,83,5,0,93,75,13,0,0,90,16,4,17,112,21,4,130,125,25,3,0,157,26,5,35,195,28,4,223,2922,586,95,53,3656,114,24,137,3797,272,16,4084,913,269,43,41
CED328,6983,222,10,7213,62,10,0,0,74,3,4,9,81,9,0,91,110,5,9,0,127,10,9,14,142,10,0,144,174,21,5,0,200,15,8,24,219,11,0,233,6068,752,216,52,7086,93,21,114,7206,235,10,7447,1180,118,53,17,1367,31,9,36,1404,120,3,1530,5,0,0,12,15,0,4,4,20,0,16,31,7250,867,273,79,8471,124,33,155,8626,355,25,9008,1862,207,51,10,2134,38,9,42,2173,105,0,2276,1642,205,41,5,1897,21,3,25,1923,45,0,1969,243,22,45,0,312,3,0,3,316,11,0,322,7,0,0,10,23,0,0,0,23,0,0,22,3759,439,144,27,4366,56,7,63,4433,160,4,4596,50,6,0,0,59,5,0,8,68,0,0,67,57,3,0,0,60,6,0,6,65,0,0,70,111,10,5,0,128,9,0,12,131,4,0,137,3863,448,146,27,4495,67,7,77,4572,162,6,4735,651,65,25,0
CED329,3661,233,0,3898,12,0,0,0,19,8,0,16,32,9,0,42,46,19,3,0,66,5,4,7,68,7,0,81,56,20,3,0,83,16,7,18,106,14,0,119,2824,643,157,61,3688,52,23,76,3765,250,0,4018,690,138,36,28,887,30,18,49,935,344,4,1280,8,0,0,10,18,5,0,5,18,0,25,47,3521,781,190,93,4587,85,43,128,4718,595,29,5340,844,163,27,7,1039,6,4,11,1052,78,0,1130,987,242,52,16,1294,18,9,26,1322,99,0,1418,61,23,28,0,104,0,0,0,107,13,0,113,13,3,0,17,35,0,0,0,35,5,0,47,1905,422,110,46,2482,24,13,37,2518,186,5,2705,10,5,0,0,14,5,0,5,22,4,0,30,31,10,0,0,41,3,3,3,43,7,0,52,42,15,0,0,55,8,3,9,70,10,0,82,1943,441,108,44,2536,35,15,47,2586,199,5,2783,343,99,21,20
CED330,6704,272,23,6994,39,6,3,3,47,9,0,4,57,4,0,61,85,3,0,0,93,3,0,9,102,7,0,105,118,14,6,0,139,16,0,19,158,6,0,164,5679,792,196,103,6766,77,11,87,6856,274,23,7154,1409,255,64,46,1773,59,17,74,1846,342,3,2189,16,0,0,13,27,3,0,3,33,3,50,80,7098,1045,264,164,8570,138,23,161,8734,620,73,9427,1692,214,51,19,1968,13,3,19,1988,106,0,2096,1687,253,46,20,2007,10,4,13,2020,84,0,2109,216,36,28,9,292,0,0,0,292,21,4,319,24,0,0,30,61,0,0,0,61,3,9,71,3621,509,127,70,4326,27,4,37,4360,211,13,4585,29,7,4,0,41,6,0,6,43,10,0,54,54,11,8,0,63,0,0,3,69,3,0,75,76,13,11,0,104,5,0,8,117,12,0,124,3703,518,137,74,4429,34,6,43,4476,224,13,4710,755,138,48,30
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,5566,164,12,5748,62,14,0,0,80,9,0,6,91,3,0,98,109,29,5,3,145,11,0,12,158,6,0,163,176,45,5,3,227,20,8,19,251,12,0,258,4717,828,100,43,5688,101,30,128,5813,178,17,6008,964,271,36,22,1291,54,20,80,1374,261,5,1636,7,5,0,10,24,0,0,0,24,0,24,47,5693,1097,135,77,6999,155,54,207,7207,442,43,7692,1270,198,15,4,1487,19,7,25,1512,48,0,1567,1276,254,23,11,1574,16,8,25,1595,58,3,1655,36,19,16,0,68,0,0,0,67,4,0,76,14,0,0,19,26,0,0,0,26,3,0,32,2599,471,52,31,3153,35,17,51,3204,115,5,3324,32,6,0,0,42,6,0,6,50,0,0,48,41,3,0,3,48,8,0,5,53,8,0,62,69,9,0,5,85,10,4,16,101,5,0,109,2667,487,50,36,3245,45,15,62,3306,119,6,3433,444,132,13,7
CED402,5149,213,6,5367,22,0,0,0,25,8,3,8,32,9,0,39,52,7,0,6,66,5,6,3,69,3,0,75,74,12,0,4,87,7,6,17,106,8,0,112,4494,491,109,84,5170,51,29,83,5253,222,6,5486,899,159,32,56,1151,26,16,43,1190,218,4,1409,3,0,0,0,8,0,0,0,8,0,13,27,5389,653,138,143,6332,70,47,124,6452,440,25,6922,1202,113,11,8,1340,8,7,14,1355,57,0,1414,1650,191,29,18,1888,25,4,29,1917,74,0,1996,44,18,20,3,82,3,0,3,88,8,0,91,11,5,3,24,40,0,0,0,40,3,6,45,2907,324,75,55,3353,35,8,46,3399,142,6,3545,12,6,0,0,17,3,0,6,21,0,0,24,33,7,0,0,43,0,0,3,50,3,0,53,45,11,0,0,59,5,10,9,74,7,0,73,2949,332,75,52,3411,40,16,56,3467,144,6,3620,405,78,11,23
CED403,5997,134,3,6137,48,9,0,0,58,12,0,13,70,3,0,70,84,11,0,0,93,6,3,3,100,7,0,104,132,17,5,0,147,13,3,14,167,12,0,177,5107,814,103,32,6057,82,25,107,6165,149,3,6310,679,121,12,13,822,19,10,22,847,167,0,1016,11,0,0,4,21,0,0,0,21,0,10,28,5798,936,115,45,6895,98,34,130,7025,310,18,7359,1231,173,11,8,1432,21,3,27,1459,73,0,1525,1660,221,28,6,1913,15,5,18,1930,43,4,1975,39,4,7,0,56,0,0,0,56,8,0,64,8,3,5,8,23,0,0,0,23,0,0,22,2939,407,52,16,3415,37,7,48,3466,119,4,3587,14,0,0,0,16,5,0,5,23,4,0,23,40,9,0,0,47,5,0,9,55,0,0,55,60,10,0,0,67,11,0,15,78,4,0,79,2996,418,52,16,3485,43,12,58,3541,127,4,3668,370,57,4,3
CED404,4788,194,16,5001,16,8,0,0,32,9,7,9,43,8,0,49,48,7,0,0,51,14,4,12,67,7,4,79,68,12,0,0,86,23,4,25,109,15,0,124,4141,484,134,71,4822,46,22,77,4896,211,21,5127,773,170,34,39,1025,51,12,64,1085,340,6,1429,13,0,0,10,19,0,0,0,19,3,29,52,4931,659,167,115,5865,100,42,140,5998,551,56,6608,1027,116,19,16,1169,4,4,9,1177,54,0,1232,1485,208,45,28,1766,13,8,25,1794,86,4,1879,48,21,20,0,84,0,0,0,86,5,0,95,19,3,0,23,40,5,0,5,44,3,3,56,2577,349,79,61,3070,23,6,33,3100,149,7,3257,11,5,0,0,14,6,0,6,20,8,0,26,17,12,4,0,31,7,6,11,41,9,0,53,28,14,4,0,42,14,6,14,60,7,5,77,2610,355,89,67,3116,34,13,50,3160,158,11,3336,365,64,12,17
CED405,5136,164,14,5318,36,10,0,0,43,4,0,4,49,4,0,51,63,22,5,0,88,5,4,9,95,9,0,103,91,30,5,4,128,11,4,20,145,12,0,158,4392,688,84,33,5199,66,15,83,5283,179,11,5473,748,171,19,21,962,24,6,24,992,165,5,1161,9,7,0,9,19,0,0,0,19,0,11,34,5152,864,107,63,6181,84,25,109,6289,345,31,6669,1030,157,14,3,1200,11,4,18,1221,43,0,1260,1332,214,19,6,1570,6,6,14,1587,46,4,1634,64,10,3,0,80,9,0,9,83,3,0,91,13,0,3,6,25,0,0,0,21,3,4,28,2434,384,42,18,2874,32,9,35,2919,93,3,3017,16,4,0,0,18,4,0,4,26,0,0,24,39,9,0,0,45,0,0,0,47,0,0,50,55,12,0,0,65,9,0,9,70,3,0,79,2484,396,42,17,2943,39,9,48,2991,101,3,3093,352,76,6,6
CED406,5212,169,8,5388,16,8,0,0,26,3,0,3,28,4,0,29,90,14,0,0,111,0,4,3,114,3,0,119,109,20,0,0,128,4,4,11,140,9,0,151,4454,671,102,44,5277,57,20,73,5353,179,8,5540,927,183,31,17,1162,28,15,46,1207,220,3,1429,10,0,0,5,14,0,0,0,14,0,21,34,5386,855,138,69,6452,80,38,122,6572,397,30,7003,1006,150,10,4,1179,14,4,20,1198,60,0,1259,1488,239,25,6,1752,13,9,24,1779,59,4,1836,60,12,18,0,90,0,0,0,93,0,0,93,3,5,0,13,15,0,0,0,15,0,5,17,2561,407,52,24,3038,33,17,45,3085,119,5,3208,18,4,0,0,20,6,0,6,30,4,0,36,40,3,0,0,54,7,3,9,64,4,0,66,64,10,0,0,79,18,3,20,93,8,0,102,2623,411,58,22,3116,46,13,60,3180,128,5,3314,457,68,17,10
CED407,5737,184,20,5947,38,9,0,0,50,18,0,21,72,7,0,76,95,20,0,4,119,7,4,9,119,9,0,128,136,22,5,7,166,25,3,26,190,15,0,211,4917,760,114,56,5841,68,22,89,5936,204,20,6153,1240,291,22,36,1590,74,27,96,1686,257,11,1957,3,0,0,8,14,0,0,0,14,8,19,40,6163,1046,143,100,7446,143,50,188,7637,468,53,8156,1171,153,25,3,1346,21,6,27,1369,44,0,1421,1543,242,32,13,1833,19,8,20,1851,62,0,1924,54,9,9,0,71,0,0,0,71,4,0,74,8,0,0,7,18,0,0,0,18,0,3,21,2765,406,60,25,3265,37,11,48,3308,120,8,3434,29,4,0,0,37,6,0,6,40,9,0,48,59,15,0,0,77,0,5,9,80,0,0,82,90,22,0,0,112,9,5,10,122,7,0,128,2860,427,60,25,3376,46,15,58,3433,126,8,3569,612,159,23,14
CED408,5993,218,8,6222,11,0,0,0,11,0,0,0,14,0,0,19,94,7,3,0,105,0,0,0,107,9,0,113,103,7,3,0,119,0,0,4,119,11,0,130,5065,793,127,74,6054,36,17,59,6110,226,8,6345,981,183,31,23,1216,28,5,39,1252,135,0,1385,8,0,0,8,17,0,0,0,17,0,12,32,6056,974,158,98,7288,65,25,96,7382,356,21,7769,1243,208,23,13,1491,11,4,18,1509,67,3,1575,1905,292,42,22,2257,16,4,22,2280,73,0,2354,53,19,13,0,91,0,0,0,91,8,0,94,9,0,0,8,21,0,0,0,22,0,0,26,3216,522,77,44,3857,31,9,44,3899,138,3,4045,15,0,0,0,16,4,0,4,19,0,0,23,39,5,7,0,48,4,0,3,51,5,0,53,54,5,7,0,66,5,0,5,69,10,0,77,3272,527,82,44,3923,32,12,48,3968,147,3,4125,456,86,18,8
