CED_CODE_2021,M_15_19_yr_Volunteer,M_15_19_yr_N_a_volunteer,M_15_19_yr_Voluntary_work_ns,M_15_19_yr_Tot,M_20_24_yr_Volunteer,M_20_24_yr_N_a_volunteer,M_20_24_yr_Voluntary_work_ns,M_20_24_yr_Tot,M_25_34_yr_Volunteer,M_25_34_yr_N_a_volunteer,M_25_34_yr_Voluntary_work_ns,M_25_34_yr_Tot,M_35_44_yr_Volunteer,M_35_44_yr_N_a_volunteer,M_35_44_yr_Voluntary_work_ns,M_35_44_yr_Tot,M_45_54_yr_Volunteer,M_45_54_yr_N_a_volunteer,M_45_54_yr_Voluntary_work_ns,M_45_54_yr_Tot,M_55_64_yr_Volunteer,M_55_64_yr_N_a_volunteer,M_55_64_yr_Voluntary_work_ns,M_55_64_yr_Tot,M_65_74_yr_Volunteer,M_65_74_yr_N_a_volunteer,M_65_74_yr_Voluntary_work_ns,M_65_74_yr_Tot,M_75_84_yr_Volunteer,M_75_84_yr_N_a_volunteer,M_75_84_yr_Voluntary_work_ns,M_75_84_yr_Tot,M_85ov_Volunteer,M_85ov_N_a_volunteer,M_85_ov_Voluntary_work_ns,M_85ov_Tot,M_Tot_Volunteer,M_Tot_N_a_volunteer,M_Tot_Voluntary_work_ns,M_Tot_Tot,F_15_19_yr_Volunteer,F_15_19_yr_N_a_volunteer,F_15_19_yr_Voluntary_work_ns,F_15_19_yr_Tot,F_20_24_yr_Volunteer,F_20_24_yr_N_a_volunteer,F_20_24_yr_Voluntary_work_ns,F_20_24_yr_Tot,F_25_34_yr_Volunteer,F_25_34_yr_N_a_volunteer,F_25_34_yr_Voluntary_work_ns,F_25_34_yr_Tot,F_35_44_yr_Volunteer,F_35_44_yr_N_a_volunteer,F_35_44_yr_Voluntary_work_ns,F_35_44_yr_Tot,F_45_54_yr_Volunteer,F_45_54_yr_N_a_volunteer,F_45_54_yr_Voluntary_work_ns,F_45_54_yr_Tot,F_55_64_yr_Volunteer,F_55_64_yr_N_a_volunteer,F_55_64_yr_Voluntary_work_ns,F_55_64_yr_Tot,F_65_74_yr_Volunteer,F_65_74_yr_N_a_volunteer,F_65_74_yr_Voluntary_work_ns,F_65_74_yr_Tot,F_75_84_yr_Volunteer,F_75_84_yr_N_a_volunteer,F_75_84_yr_Voluntary_work_ns,F_75_84_yr_Tot,F_85ov_Volunteer,F_85ov_N_a_volunteer,F_85_ov_Voluntary_work_ns,F_85ov_Tot,F_Tot_Volunteer,F_Tot_N_a_volunteer,F_Tot_Voluntary_work_ns,F_Tot_Tot,P_15_19_yr_Volunteer,P_15_19_yr_N_a_volunteer,P_15_19_yr_Voluntary_work_ns,P_15_19_yr_Tot,P_20_24_yr_Volunteer,P_20_24_yr_N_a_volunteer,P_20_24_yr_Voluntary_work_ns,P_20_24_yr_Tot,P_25_34_yr_Volunteer,P_25_34_yr_N_a_volunteer,P_25_34_yr_Voluntary_work_ns,P_25_34_yr_Tot,P_35_44_yr_Volunteer,P_35_44_yr_N_a_volunteer,P_35_44_yr_Voluntary_work_ns,P_35_44_yr_Tot,P_45_54_yr_Volunteer,P_45_54_yr_N_a_volunteer,P_45_54_yr_Voluntary_work_ns,P_45_54_yr_Tot,P_55_64_yr_Volunteer,P_55_64_yr_N_a_volunteer,P_55_64_yr_Voluntary_work_ns,P_55_64_yr_Tot,P_65_74_yr_Volunteer,P_65_74_yr_N_a_volunteer,P_65_74_yr_Voluntary_work_ns,P_65_74_yr_Tot,P_75_84_yr_Volunteer,P_75_84_yr_N_a_volunteer,P_75_84_yr_Voluntary_work_ns,P_75_84_yr_Tot,P_85ov_Volunteer,P_85ov_N_a_volunteer,P_85_ov_Voluntary_work_ns,P_85ov_Tot,P_Tot_Volunteer,P_Tot_N_a_volunteer,P_Tot_Voluntary_work_ns,P_Tot_Tot
CED508,753,3537,190,4485,631,4042,267,4935,1229,9826,828,11888,1660,9992,811,12463,1723,8694,665,11080,1272,7614,477,9362,1066,5558,346,6971,471,2851,278,3603,52,987,170,1208,8850,53102,4026,65985,1012,3233,176,4422,997,3914,257,5169,1774,10366,630,12774,2513,9823,506,12844,2335,8664,437,11433,1546,8108,359,10021,1369,5954,365,7688,520,3220,333,4071,69,1546,321,1930,12142,54827,3384,70349,1767,6773,370,8904,1630,7953,521,10100,3011,20193,1457,24662,4172,19812,1320,25311,4054,17354,1105,22514,2816,15724,841,19380,2438,11512,708,14658,991,6070,609,7668,119,2531,486,3136,20999,107926,7409,136332
CED509,887,4481,265,5632,574,4178,432,5180,1048,9242,1426,11712,1569,9814,1364,12749,1769,8765,1047,11588,1199,7854,692,9746,1197,5598,306,7103,637,2924,257,3821,67,895,165,1127,8948,53745,5955,68650,1090,3847,216,5156,780,3769,247,4793,1529,10054,676,12260,2471,9540,609,12627,2306,8957,480,11737,1727,7864,381,9961,1463,5774,351,7583,689,3178,309,4168,93,1301,258,1651,12133,54279,3525,69938,1975,8331,475,10784,1348,7943,676,9971,2574,19292,2102,23971,4043,19356,1971,25366,4078,17717,1531,23326,2923,15713,1067,19710,2654,11373,663,14690,1327,6102,562,7991,160,2191,423,2780,21082,108022,9480,138584
CED510,867,4481,135,5484,693,4024,175,4894,800,6784,429,8010,1667,8374,513,10551,2172,8789,547,11510,1423,8931,415,10774,1442,7356,276,9078,606,3119,162,3892,76,970,85,1131,9743,52822,2748,65320,1059,3846,134,5034,902,3286,115,4302,1067,6737,327,8136,2556,8365,283,11210,2635,9015,286,11932,1751,9672,296,11711,1621,7646,297,9564,533,3522,227,4287,77,1616,174,1868,12192,53706,2133,68038,1925,8330,268,10523,1592,7314,287,9197,1867,13524,752,16143,4224,16734,800,21760,4797,17807,833,23435,3169,18604,708,22482,3065,15000,577,18638,1144,6641,393,8175,150,2588,262,2995,21937,106538,4882,133353
CED511,865,3620,570,5053,575,3366,644,4579,1479,7468,1649,10591,2253,6942,1549,10745,2549,7845,1547,11935,2652,9021,1383,13055,2497,7268,1013,10776,1204,3535,572,5315,205,1106,224,1533,14276,50157,9144,73576,891,3171,534,4600,572,2887,432,3894,1939,6960,982,9885,3298,6140,1060,10498,3163,7283,1049,11496,3188,8183,1007,12389,2827,6230,832,9886,1273,3464,587,5319,224,1518,331,2071,17383,45839,6810,70024,1756,6788,1097,9645,1143,6250,1072,8470,3420,14426,2630,20478,5549,13077,2609,21238,5710,15131,2596,23437,5846,17200,2394,25441,5321,13496,1839,20659,2475,7002,1159,10637,431,2623,546,3606,31653,95996,15952,143602
CED512,669,5159,283,6111,572,4803,308,5688,892,10073,792,11763,1434,10608,796,12835,1400,9906,747,12053,761,7495,529,8778,624,4737,210,5571,355,2350,154,2861,50,691,85,834,6763,55829,3902,66501,898,4654,249,5801,748,4522,246,5519,1453,11080,561,13089,2210,11107,515,13837,1822,10311,462,12601,1026,7778,325,9127,831,5173,244,6246,408,2823,231,3456,68,1046,165,1277,9463,58492,2995,70951,1567,9811,533,11906,1327,9326,552,11204,2344,21149,1356,24855,3641,21715,1311,26669,3220,20227,1212,24649,1785,15274,850,17907,1454,9904,454,11817,760,5172,384,6323,119,1744,253,2110,16225,114329,6901,137448
CED513,647,2739,162,3548,845,4571,489,5903,2192,14757,1550,18503,2017,12333,1084,15428,1950,8773,791,11513,1487,7721,635,9842,1184,5482,388,7045,538,2887,297,3719,102,1270,161,1526,10969,60520,5551,77036,885,2490,162,3535,1341,4629,438,6410,2898,14753,1154,18806,2869,10954,738,14561,2507,8173,504,11189,1758,7617,413,9785,1463,5884,374,7724,647,3559,343,4545,138,2357,255,2749,14512,60416,4386,79312,1530,5229,323,7085,2193,9198,929,12315,5096,29507,2706,37315,4888,23283,1824,29992,4453,16947,1299,22700,3240,15337,1043,19622,2648,11362,759,14772,1184,6443,641,8269,241,3628,408,4281,25482,120936,9938,156347
CED514,998,3583,260,4845,1086,6100,616,7803,1967,14872,1479,18319,1838,11767,1019,14632,1673,8772,819,11255,1206,7952,642,9801,1211,5811,426,7455,491,2957,308,3751,105,1111,265,1479,10570,62931,5837,79335,1046,3182,232,4454,1520,5453,450,7425,2393,13971,1186,17544,2565,10609,820,13997,2196,8155,570,10918,1628,7897,505,10034,1461,6352,417,8226,648,3543,458,4645,124,1929,527,2585,13576,61092,5160,79831,2043,6769,491,9301,2610,11553,1063,15224,4358,28845,2666,35864,4402,22378,1842,28623,3864,16923,1382,22176,2832,15849,1147,19835,2668,12164,846,15675,1135,6500,763,8396,234,3040,792,4062,24150,124021,10998,159166
CED515,1215,4814,193,6225,1116,4617,327,6062,1113,7887,880,9888,1877,9430,857,12166,2407,9050,622,12073,1692,8495,454,10644,1622,7176,291,9085,827,3752,244,4819,162,1481,185,1824,12025,56705,4053,72776,1763,4127,213,6099,1473,3868,211,5551,1529,7656,479,9668,2857,10048,427,13329,3034,9421,363,12813,2148,9217,320,11682,1896,7840,273,10011,897,4333,325,5554,155,2453,305,2912,15748,58968,2910,77624,2979,8940,402,12326,2588,8486,535,11609,2643,15550,1365,19553,4732,19485,1287,25499,5433,18468,989,24890,3841,17705,776,22323,3518,15019,562,19096,1722,8086,563,10372,312,3936,491,4734,27768,115673,6962,150405
CED594,10,67,44,118,21,151,131,295,44,380,394,822,46,359,532,926,41,288,513,842,43,292,333,667,51,246,145,444,14,58,48,118,0,7,9,14,266,1839,2147,4247,11,75,60,147,31,118,109,256,72,356,261,692,74,257,276,613,27,216,227,468,58,259,156,477,44,179,90,316,4,22,14,38,0,5,12,16,326,1497,1209,3030,20,143,107,261,55,270,237,562,116,740,656,1512,118,615,811,1543,69,503,742,1313,101,548,486,1144,90,430,237,758,14,78,61,155,0,12,23,30,589,3335,3355,7285
CED597,0,3,7,7,0,15,13,25,0,51,44,99,10,75,76,157,3,52,46,103,0,29,20,55,0,6,4,14,0,0,0,0,0,0,0,0,19,235,203,455,0,0,0,3,3,7,5,11,0,6,3,14,3,3,3,11,0,5,8,9,0,5,0,3,0,5,0,4,0,0,0,0,0,0,0,0,7,28,19,61,0,5,3,6,4,19,15,31,4,62,46,116,18,75,79,170,3,61,51,109,0,36,21,62,0,10,3,18,0,0,0,0,0,0,0,0,27,265,223,516
CED601,390,2551,215,3155,396,2750,264,3415,981,6138,517,7633,977,4788,346,6115,1138,5025,355,6517,1275,5338,357,6967,1300,4549,347,6197,604,2586,236,3437,84,840,129,1053,7148,34568,2772,44484,517,2354,182,3058,460,2472,207,3144,1121,5829,385,7329,1376,4897,309,6593,1442,5395,300,7136,1466,5731,304,7501,1517,4766,370,6654,629,2994,313,3935,88,1388,241,1718,8613,35828,2608,47053,911,4903,395,6207,864,5225,476,6556,2106,11967,898,14964,2360,9694,661,12708,2576,10417,655,13653,2741,11063,657,14468,2813,9314,718,12847,1232,5584,550,7370,168,2229,369,2770,15762,70391,5378,91537
CED602,385,2449,236,3068,301,2324,172,2794,759,5079,382,6226,905,4317,397,5618,1105,5184,431,6723,1226,5970,427,7618,1443,5109,428,6985,657,2926,293,3872,77,878,137,1092,6858,34235,2904,43997,453,2270,200,2928,363,2262,144,2772,940,5183,375,6500,1323,4486,328,6138,1348,5531,365,7236,1622,6199,403,8221,1713,5228,411,7347,678,3225,365,4264,82,1439,171,1689,8516,35824,2757,47095,838,4720,435,5992,666,4584,318,5572,1703,10258,760,12722,2233,8808,723,11759,2454,10712,796,13960,2845,12172,826,15839,3155,10336,843,14331,1330,6150,654,8134,155,2317,308,2782,15374,70056,5663,91094
CED603,512,2353,125,3001,665,2899,179,3747,1935,8228,596,10761,1251,5425,345,7020,1340,4747,307,6387,1233,4710,274,6211,1243,3729,241,5213,502,2092,193,2786,76,822,82,984,8759,35003,2336,46107,678,2105,151,2932,881,2721,171,3775,2259,7500,538,10293,1624,5322,311,7252,1642,4905,263,6815,1422,5075,267,6760,1462,4141,268,5870,598,2694,230,3519,93,1447,170,1705,10661,35904,2363,48924,1188,4462,281,5932,1550,5619,350,7520,4193,15723,1134,21049,2871,10754,654,14278,2981,9651,572,13199,2650,9786,541,12972,2705,7867,505,11082,1098,4784,418,6307,175,2269,247,2691,19420,70908,4700,95028
CED604,475,2471,179,3122,354,2381,170,2908,1059,5701,496,7253,1228,5223,443,6899,1339,4958,330,6626,1296,5276,347,6920,1443,4604,327,6376,700,2501,237,3437,70,827,127,1023,7964,33942,2653,44564,614,2091,117,2822,434,2103,124,2664,1265,5787,340,7396,1754,5339,313,7409,1692,5228,255,7173,1575,5870,277,7720,1721,4907,329,6962,716,2955,287,3953,106,1356,177,1633,9879,35625,2213,47724,1087,4559,296,5949,787,4485,293,5570,2323,11483,834,14651,2985,10564,753,14301,3028,10191,584,13797,2867,11143,625,14636,3168,9515,659,13331,1413,5449,520,7388,180,2179,305,2652,17846,69571,4865,92283
CED605,351,2505,288,3137,292,2387,182,2867,671,5289,404,6361,926,4788,415,6137,1032,5485,439,6950,1401,6634,517,8544,1505,5776,521,7797,622,2780,291,3690,65,752,91,912,6863,36391,3144,46397,392,2103,250,2752,346,2283,188,2816,824,5443,415,6685,1308,4855,407,6575,1339,5686,409,7429,1665,6557,505,8725,1675,5328,436,7440,635,2771,330,3725,68,1003,114,1182,8245,36036,3049,47331,746,4607,539,5886,636,4673,368,5683,1495,10729,812,13043,2233,9651,825,12707,2369,11170,848,14386,3064,13185,1019,17274,3173,11104,959,15236,1251,5545,613,7415,134,1753,206,2097,15108,72423,6197,93730
CED694,4,28,9,43,11,51,9,71,6,87,37,135,9,61,29,99,10,89,29,130,8,64,32,104,10,41,46,90,0,11,4,18,0,0,0,0,59,438,197,689,8,35,7,48,3,37,8,53,9,64,15,92,9,73,21,97,13,49,17,78,17,55,21,98,8,33,27,72,0,5,7,13,0,0,0,4,77,354,126,561,12,64,21,95,16,91,17,119,24,151,50,228,16,136,50,198,25,136,46,203,25,120,57,199,13,73,71,163,5,18,13,31,0,3,0,3,136,788,322,1248
CED697,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,19
CED701,329,3417,591,4343,291,3549,758,4593,878,7828,1931,10633,1075,6426,1581,9081,1025,5538,1225,7786,884,4650,895,6430,544,2715,502,3763,156,867,186,1210,8,175,23,198,5181,35176,7683,48043,387,3053,495,3929,297,3358,417,4074,1164,8337,1174,10676,1409,6632,981,9022,1296,5564,837,7699,1034,4501,697,6227,547,2363,386,3300,158,758,116,1038,18,225,31,274,6311,34793,5137,46241,717,6469,1085,8269,588,6904,1174,8667,2039,16167,3104,21315,2478,13062,2558,18101,2325,11108,2061,15487,1916,9153,1593,12661,1086,5081,891,7067,321,1625,305,2251,25,395,53,475,11495,69966,12820,94284
CED702,420,2289,263,2978,439,2805,460,3706,1221,7884,1129,10236,1350,6248,854,8447,1193,5190,731,7111,961,4225,530,5712,638,2775,336,3760,190,1121,132,1434,33,228,46,303,6435,32760,4491,43683,513,2122,276,2906,469,2536,331,3334,1733,8289,1029,11046,1772,6478,776,9025,1494,5016,565,7079,1062,4075,438,5579,750,2568,277,3594,237,1102,147,1488,19,300,78,389,8049,32481,3926,44458,935,4418,534,5886,905,5341,793,7041,2958,16170,2162,21288,3120,12719,1633,17478,2687,10206,1299,14186,2022,8300,973,11290,1387,5348,613,7353,425,2221,282,2927,48,521,122,696,14483,65246,8415,88143
CED794,0,17,14,30,7,33,48,84,14,175,106,292,11,161,129,305,19,139,153,311,15,170,120,300,18,132,58,205,3,22,11,33,0,4,0,6,88,841,641,1567,6,31,28,64,5,60,33,99,37,195,135,364,31,133,103,268,10,145,121,280,16,151,103,279,10,75,28,114,0,7,4,17,0,4,0,4,114,799,563,1486,5,45,44,95,13,85,83,183,47,364,244,661,44,296,235,573,30,287,278,591,30,323,224,579,27,205,85,318,3,30,20,49,0,3,0,7,203,1644,1203,3052
CED797,0,5,0,4,3,3,0,6,0,12,3,16,0,13,4,22,3,8,5,18,5,12,3,17,0,0,0,0,0,0,0,0,0,0,0,0,10,51,26,83,0,0,0,0,0,3,0,3,0,3,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,5,0,4,3,0,0,6,0,15,6,23,0,13,4,22,3,16,5,19,5,8,3,17,0,0,0,0,0,0,0,0,0,0,0,0,10,66,22,94
CED801,696,3579,174,4455,464,3817,222,4499,1076,9274,663,11016,1690,8570,519,10782,1809,7411,379,9592,1616,6666,297,8586,1482,4922,248,6654,721,2534,216,3475,119,833,117,1071,9673,47612,2837,60122,762,3042,136,3939,647,3507,170,4321,1423,9428,444,11299,2264,8505,382,11153,2080,7695,309,10085,1813,7428,249,9486,1682,5560,275,7512,727,3173,271,4174,108,1226,210,1547,11507,49561,2450,63515,1459,6621,311,8395,1109,7326,389,8820,2499,18703,1112,22319,3952,17077,904,21933,3890,15099,684,19674,3434,14094,546,18075,3166,10480,523,14171,1448,5710,488,7647,229,2057,328,2617,21180,97176,5288,123643
CED802,1114,3115,325,4554,1591,5068,628,7283,2019,10742,880,13639,1694,7725,558,9981,1974,6062,407,8437,1768,4969,395,7127,1659,3593,299,5548,844,2082,199,3122,143,976,110,1223,12797,44324,3794,60917,1479,2917,373,4775,2109,4948,583,7639,2436,10258,760,13449,2403,7383,433,10210,2414,5870,318,8603,2024,5092,272,7392,1818,4063,305,6187,934,2676,220,3827,163,1598,209,1970,15783,44804,3474,64056,2594,6031,697,9325,3698,10011,1216,14923,4455,20998,1637,27091,4097,15102,987,20191,4387,11927,730,17042,3791,10061,660,14515,3478,7656,600,11733,1768,4763,420,6954,306,2571,319,3198,28575,89126,7265,124971
CED803,637,3635,169,4442,591,4450,269,5307,1272,12072,717,14066,1903,11216,530,13647,1727,7838,359,9924,1022,5134,210,6370,986,3458,136,4581,467,1697,101,2268,57,498,36,593,8664,50001,2534,61208,822,3287,141,4251,804,4181,250,5231,1665,12044,639,14345,2508,10834,461,13794,1913,7617,305,9833,1129,5490,193,6818,1145,4176,179,5508,460,2082,120,2661,61,692,74,821,10512,50390,2359,63262,1455,6921,315,8696,1397,8629,517,10540,2939,24117,1360,28413,4411,22048,988,27449,3643,15453,668,19759,2156,10623,410,13189,2135,7631,316,10079,931,3775,221,4928,113,1189,107,1420,19178,100395,4896,124469
CED894,0,17,4,23,4,33,7,44,6,46,11,60,0,30,30,62,0,31,19,53,0,24,16,38,0,13,10,21,3,0,4,6,0,0,0,0,22,194,94,315,4,31,0,37,4,34,4,40,9,37,7,53,4,25,7,33,6,20,7,30,6,27,8,35,0,7,4,10,0,4,0,8,0,0,0,0,42,173,33,249,11,49,4,58,11,60,7,82,15,80,17,108,8,58,35,104,7,52,29,77,7,46,22,78,6,18,11,34,3,3,5,10,0,0,0,4,64,368,126,560
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
