CED_CODE_2016,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
CED316,4136,80,0,0,80,7,4223,119,238,0,0,238,0,355,6,15,5,0,25,0,28,0,5,0,0,5,0,5,118,259,13,0,264,0,386,8,0,0,0,0,10,18,4260,334,13,0,346,23,4624,4796,63,0,0,63,10,4864,132,214,7,0,220,0,355,4,20,4,0,24,0,22,0,0,0,0,0,0,0,136,229,16,0,244,0,382,0,0,0,0,0,12,15,4931,290,16,0,309,24,5260,2844,31,0,0,31,6,2882,80,109,3,0,113,0,194,0,7,0,0,6,0,5,0,0,0,0,0,0,0,83,115,4,0,123,0,201,0,3,0,0,3,3,8,2929,149,4,0,158,12,3096,1822,27,0,0,27,3,1857,46,47,4,0,55,0,101,4,9,0,0,9,0,16,0,0,0,0,0,0,0,51,61,4,0,63,0,116,3,0,0,0,0,6,11,1882,89,4,0,88,10,1977,2348,42,0,0
CED317,5528,123,4,3,132,12,5675,236,423,16,0,432,3,669,3,27,13,0,40,0,43,6,3,0,9,9,0,19,240,450,24,11,488,3,728,16,0,0,0,0,28,40,5787,572,30,13,618,38,6437,6009,128,4,0,125,19,6157,197,404,11,0,417,0,617,4,24,18,0,41,0,46,3,4,0,13,13,0,17,205,430,32,12,476,0,677,13,0,0,0,0,12,28,6224,557,33,12,604,35,6865,3591,56,0,0,56,10,3660,101,184,3,0,191,0,293,3,10,12,0,22,0,29,4,3,0,9,11,0,12,105,197,15,10,224,0,332,10,0,0,0,0,14,27,3705,253,15,8,285,25,4019,2116,45,0,0,50,0,2166,63,112,4,0,113,0,184,0,4,12,0,18,0,20,0,0,0,3,3,0,4,70,120,12,3,135,0,205,4,0,0,0,0,9,12,2185,162,13,3,181,9,2385,2427,55,0,3
CED318,4954,203,3,3,209,16,5174,456,1593,65,9,1663,0,2120,15,115,133,4,251,0,269,11,10,0,7,16,0,26,482,1716,191,18,1926,0,2414,18,0,0,0,3,22,39,5456,1917,195,20,2140,31,7626,5407,179,4,3,185,13,5602,427,1513,75,6,1592,0,2018,10,72,109,0,183,0,189,9,20,0,9,30,0,40,442,1609,183,17,1805,0,2253,11,0,0,0,0,11,25,5855,1789,189,26,1995,26,7881,3055,89,3,3,94,6,3158,203,776,37,4,818,3,1016,0,39,67,0,107,0,106,6,11,0,3,16,0,28,210,821,106,9,937,3,1151,7,0,0,0,0,10,18,3276,916,107,10,1030,15,4327,1840,45,3,3,55,0,1900,142,375,22,4,401,0,544,3,17,42,0,61,0,68,3,0,0,4,4,0,4,153,397,62,5,468,0,620,7,0,0,0,0,12,14,1998,447,68,10,523,15,2532,2215,65,0,0
CED319,5585,216,0,4,221,7,5817,417,1341,51,13,1400,0,1825,6,80,57,0,130,0,141,4,5,0,5,6,0,9,426,1422,103,11,1545,0,1969,3,3,0,0,3,10,12,6022,1639,103,21,1766,19,7805,5350,181,3,8,192,3,5548,365,968,57,4,1028,0,1395,5,42,53,0,96,0,104,0,5,3,3,7,0,8,369,1022,109,15,1140,0,1508,6,0,0,0,0,18,22,5730,1200,113,18,1329,19,7080,2961,73,0,0,74,3,3042,175,487,16,3,503,0,676,3,44,32,0,83,0,86,0,0,0,0,0,0,3,177,530,54,7,583,0,758,0,3,0,0,3,4,13,3141,602,51,9,665,7,3809,1796,48,0,3,52,0,1847,78,274,9,0,288,0,362,3,27,35,0,56,0,64,0,0,0,0,0,0,0,81,300,45,0,351,0,427,0,0,0,0,0,3,6,1879,350,45,8,398,6,2282,2295,51,0,0
CED320,6439,113,0,4,120,15,6569,195,330,4,0,335,3,528,3,33,19,0,50,0,51,0,5,0,0,8,3,11,199,370,19,8,396,5,595,6,3,0,0,3,7,22,6640,482,19,7,515,35,7186,6913,103,0,0,101,18,7029,167,372,12,0,380,0,552,4,34,16,0,49,0,52,3,3,0,0,3,0,8,176,406,23,5,435,0,612,10,0,0,0,0,13,23,7101,509,23,3,542,25,7669,3904,59,0,0,65,3,3966,97,183,6,0,189,0,285,4,19,5,0,22,0,27,3,0,0,3,4,0,11,106,206,5,4,214,0,322,3,0,0,0,0,10,13,4014,264,7,4,277,15,4303,2481,33,3,0,34,3,2522,61,112,5,0,124,0,183,0,9,3,0,17,0,13,3,4,0,0,3,0,4,67,131,13,3,142,0,207,8,0,0,0,0,0,6,2559,160,14,3,174,3,2741,3050,42,3,0
CED321,5916,56,0,0,61,20,6001,114,240,3,0,247,0,360,3,25,7,0,32,0,32,3,0,0,5,5,0,6,118,268,12,5,285,0,402,29,0,0,0,0,12,40,6062,326,14,5,345,34,6440,6593,55,0,0,56,18,6666,95,244,11,0,250,0,343,0,16,3,0,22,0,22,0,0,0,3,8,0,9,95,258,14,3,272,0,367,30,0,0,0,0,8,41,6716,312,14,3,330,36,7072,3683,32,0,0,35,10,3723,54,109,8,0,115,0,167,0,3,3,0,11,0,11,3,0,0,3,3,0,8,60,115,8,3,129,0,185,11,0,0,0,0,3,14,3751,140,11,3,159,11,3924,2136,29,0,0,29,3,2165,40,74,0,0,78,0,118,0,3,3,0,7,0,7,0,0,0,0,0,0,0,40,82,7,0,86,0,125,3,0,0,0,0,3,7,2182,107,6,3,116,10,2302,2479,13,0,0
CED322,5457,178,4,3,182,8,5650,363,564,18,0,580,3,949,7,62,28,0,92,0,95,0,0,0,0,3,0,3,377,629,47,0,673,3,1056,12,0,0,0,0,5,14,5842,810,52,3,861,14,6720,5516,168,0,0,166,8,5689,297,558,20,0,578,3,881,5,57,23,0,78,0,82,0,3,0,0,3,0,4,305,616,46,0,659,3,967,3,3,0,0,3,3,9,5829,784,48,0,828,13,6671,3076,85,0,0,86,6,3166,161,261,15,0,280,0,435,3,30,20,0,53,0,61,0,0,0,0,4,0,4,165,293,37,4,332,0,499,3,0,0,0,0,3,8,3244,385,37,7,419,5,3672,1914,45,0,0,41,3,1964,102,182,14,0,195,0,298,3,21,11,0,39,0,42,0,0,0,0,0,0,0,107,206,21,0,232,0,335,3,0,0,0,0,0,3,2027,249,22,0,271,4,2308,2503,54,0,0
CED323,3848,181,0,0,182,3,4032,374,947,56,7,1013,0,1387,10,88,40,3,132,0,144,0,3,0,0,3,0,3,386,1041,96,14,1148,0,1531,7,0,0,0,0,5,15,4241,1221,97,14,1325,10,5577,3801,128,0,0,132,15,3944,346,673,38,0,708,0,1053,12,69,31,0,105,0,112,0,3,0,3,3,0,3,357,747,68,3,817,0,1169,0,0,0,0,0,9,14,4152,874,64,3,949,21,5126,2102,64,3,0,66,0,2168,158,308,23,0,331,0,491,10,26,16,0,45,0,48,0,0,0,0,3,0,3,167,340,39,0,378,0,544,5,0,0,0,0,5,15,2265,403,39,4,449,6,2727,1392,45,3,0,45,0,1442,79,188,14,0,205,0,286,0,13,17,0,25,0,25,0,0,0,0,0,0,0,79,198,33,0,233,0,310,3,0,0,0,0,0,6,1477,240,33,0,279,3,1758,1900,44,0,0
CED324,3887,245,0,3,247,3,4138,476,2777,190,11,2978,0,3451,10,357,255,0,616,0,622,6,13,0,7,18,0,21,489,3152,443,12,3608,3,4098,4,7,0,0,7,9,15,4381,3402,443,12,3856,12,8249,3927,175,0,5,183,0,4112,339,2173,135,11,2322,0,2662,7,311,261,0,569,0,575,0,3,0,5,13,0,16,347,2488,390,19,2899,3,3250,3,3,0,0,3,8,21,4280,2674,390,23,3088,15,7379,2177,82,0,0,85,0,2264,149,894,88,4,985,0,1135,5,153,199,0,353,0,361,0,3,0,5,9,0,10,157,1053,287,6,1349,0,1508,7,3,0,0,3,7,10,2332,1139,291,6,1439,8,3776,1299,47,0,0,50,3,1350,105,520,57,0,575,0,678,3,92,135,0,228,0,230,0,0,0,0,3,0,3,105,614,189,3,805,0,915,0,0,0,0,0,3,8,1406,667,185,3,853,10,2271,1788,68,0,0
CED325,5413,292,6,0,298,4,5720,489,2510,125,16,2643,6,3133,12,401,271,4,676,0,692,4,20,0,13,28,0,36,510,2927,393,29,3351,3,3861,3,0,3,0,7,14,23,5931,3223,399,27,3649,20,9600,5172,240,3,5,245,3,5424,412,2169,138,7,2317,6,2734,13,386,342,10,736,0,751,11,14,0,13,34,0,46,429,2570,483,34,3088,6,3524,9,9,0,0,9,11,29,5615,2816,484,33,3338,16,8973,2664,108,0,0,109,0,2774,151,1170,108,5,1280,0,1432,3,198,212,3,416,0,423,3,9,0,9,16,0,24,156,1376,320,17,1713,3,1871,4,0,0,0,0,3,13,2825,1487,318,17,1825,6,4659,1722,63,0,0,67,5,1795,94,703,72,5,783,4,879,3,151,161,3,310,0,316,3,3,0,3,3,0,5,102,861,229,7,1097,4,1206,0,0,0,0,0,3,3,1826,922,235,10,1161,8,3000,2153,98,0,3
CED326,6167,238,0,6,239,11,6410,335,1332,36,3,1366,0,1697,9,60,22,0,87,0,89,3,3,0,0,3,0,11,344,1397,54,4,1453,0,1800,16,5,0,0,5,14,32,6520,1633,54,8,1701,19,8244,5952,201,0,7,207,16,6177,288,1125,29,3,1159,0,1444,3,45,23,0,67,0,73,3,13,0,0,13,0,14,291,1177,51,3,1233,0,1529,15,0,0,0,0,21,39,6264,1382,54,7,1445,42,7745,3273,82,0,0,82,6,3363,116,570,18,3,590,3,705,0,16,14,0,31,0,38,0,4,0,0,4,0,3,120,587,37,3,623,3,748,11,0,0,0,0,14,24,3400,672,37,3,710,25,4128,2017,37,0,0,37,0,2054,88,307,15,0,328,0,414,0,13,20,0,32,0,32,3,3,0,0,4,0,6,90,328,33,3,361,0,450,0,0,0,0,0,9,6,2106,369,33,3,401,11,2519,2586,68,0,3
CED327,5287,367,13,3,379,6,5675,513,3294,229,21,3552,0,4069,10,498,409,22,928,0,940,3,25,6,17,45,0,48,524,3819,644,62,4530,0,5054,7,0,0,0,6,19,30,5823,4190,657,64,4913,25,10762,5387,305,3,0,310,11,5703,378,2639,173,22,2833,0,3218,7,368,358,8,732,0,739,4,20,3,9,36,0,45,388,3035,535,41,3609,0,4004,15,5,4,0,4,20,49,5797,3343,546,37,3922,34,9753,2951,154,0,0,153,11,3114,163,1233,114,10,1355,0,1517,6,176,239,0,419,0,426,3,15,4,14,34,0,36,170,1423,357,23,1805,0,1976,9,0,0,0,0,13,24,3131,1578,356,24,1963,26,5118,1775,66,0,0,69,3,1854,81,728,75,3,798,0,879,5,114,146,0,263,0,266,0,8,3,3,17,0,18,84,844,223,5,1075,0,1162,3,0,0,0,0,3,9,1869,915,223,13,1143,6,3020,2221,97,3,3
CED328,5194,210,3,0,212,0,5408,388,1076,42,0,1116,0,1510,8,86,25,0,107,0,114,3,3,0,3,7,0,9,396,1162,69,4,1231,0,1633,3,0,0,0,0,4,6,5597,1378,70,4,1447,6,7051,6236,175,0,0,175,0,6414,393,1048,41,6,1102,0,1493,3,86,34,0,125,0,122,0,3,0,0,3,0,3,396,1137,78,6,1222,0,1622,3,3,0,0,3,9,12,6631,1318,76,11,1406,11,8043,3759,90,0,0,90,3,3851,170,447,16,3,467,0,631,3,47,10,0,65,0,66,0,0,0,0,0,0,0,171,500,22,5,524,0,702,0,0,0,0,0,0,0,3929,589,22,6,617,3,4552,2269,51,0,0,52,0,2321,114,277,15,0,291,0,403,0,18,7,0,28,0,27,0,0,0,0,0,0,0,118,298,19,0,313,0,434,0,0,0,0,0,0,0,2387,344,16,0,364,3,2754,3072,56,0,0
CED329,4264,55,0,0,55,6,4325,160,159,3,0,164,0,330,7,11,3,0,10,0,19,3,0,0,0,0,0,3,171,173,6,0,175,0,351,5,0,0,0,0,10,20,4440,230,6,0,234,14,4691,5122,58,0,0,58,13,5193,140,134,0,0,134,0,271,6,3,3,0,8,0,15,0,0,0,0,0,0,0,148,135,3,0,140,0,287,10,0,0,0,0,12,20,5276,201,3,0,202,30,5507,3312,40,0,0,40,14,3363,60,72,3,0,72,0,134,3,0,3,0,3,0,11,3,0,0,0,0,0,3,71,76,6,0,78,0,149,6,0,0,0,0,3,10,3389,115,6,0,120,11,3525,2155,22,0,0,22,11,2186,42,37,0,0,37,0,88,0,7,3,0,5,0,7,0,0,0,0,0,0,0,44,45,3,0,50,0,93,5,0,0,0,0,3,8,2202,69,3,0,69,12,2286,2520,26,0,0
CED330,6293,113,0,0,112,21,6428,212,290,10,0,297,0,510,7,30,25,0,59,0,64,4,0,0,0,0,0,4,218,315,40,0,360,0,575,8,0,0,0,0,18,28,6520,428,40,0,471,40,7024,7669,109,0,0,109,19,7802,235,317,12,3,330,0,565,3,24,21,0,41,0,47,0,0,0,0,0,0,4,236,336,28,4,376,0,610,14,0,0,0,0,20,28,7923,445,31,4,486,42,8446,4661,71,0,0,74,19,4752,146,167,7,0,180,0,324,0,22,12,0,34,0,34,3,3,0,0,3,0,3,149,190,22,0,216,0,360,10,0,0,0,0,13,20,4815,268,20,3,292,30,5133,2970,41,3,3,44,11,3022,88,102,11,3,110,0,201,0,8,9,0,21,0,23,0,0,0,0,0,0,0,94,113,19,3,129,0,220,6,0,0,0,0,3,9,3065,151,21,3,176,16,3254,3648,50,3,0
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,3461,201,0,0,207,3,3665,395,2227,83,17,2327,0,2721,0,248,139,3,394,0,397,3,8,4,5,17,0,17,404,2480,230,28,2740,0,3140,8,0,0,0,0,8,13,3863,2684,231,27,2941,10,6818,3611,154,9,0,167,3,3775,298,1675,78,9,1764,0,2063,0,181,127,0,311,0,314,0,12,0,3,19,0,19,293,1867,210,16,2094,0,2389,3,4,0,0,4,8,12,3908,2028,220,16,2260,9,6177,2089,88,3,0,95,3,2188,150,779,43,6,827,0,974,0,114,92,0,208,0,210,0,3,3,0,8,0,8,152,899,138,5,1041,0,1199,0,0,0,0,0,0,3,2245,990,146,5,1137,3,3385,1289,47,0,0,47,0,1334,82,379,18,0,403,3,485,0,57,61,0,122,0,128,0,11,0,0,9,0,9,80,449,88,3,536,3,618,0,0,0,0,0,6,6,1371,497,88,3,582,3,1963,1696,70,0,0
CED402,5437,53,0,5,63,17,5509,116,350,13,0,366,0,481,3,79,40,0,116,0,121,3,0,0,0,0,0,3,124,426,56,6,489,0,613,18,0,0,0,0,14,36,5580,482,56,11,550,31,6154,5766,51,0,3,57,16,5840,108,325,10,0,335,0,441,3,44,61,3,113,0,114,0,3,0,0,4,0,3,111,370,71,3,445,0,557,20,0,0,0,0,9,29,5899,425,75,4,502,19,6425,3424,35,3,0,39,3,3465,69,186,6,0,197,0,264,0,29,42,0,68,0,72,0,0,0,0,3,0,3,69,217,52,6,272,0,339,3,0,0,0,0,5,12,3501,255,49,3,307,12,3820,2192,26,0,0,25,6,2227,24,104,7,0,109,0,138,0,12,21,0,33,0,33,0,4,0,0,4,0,6,27,119,26,0,143,0,170,3,0,0,0,0,3,4,2221,143,26,3,168,8,2401,2896,30,0,0
CED403,4674,167,3,0,166,4,4851,272,1069,59,3,1133,0,1403,4,140,35,0,170,0,172,3,4,0,0,4,0,7,278,1207,90,5,1308,0,1586,4,0,0,0,0,4,9,4959,1377,97,7,1476,4,6441,5128,145,3,0,146,8,5282,234,811,41,3,854,0,1090,3,104,60,0,163,0,164,0,3,0,0,0,0,3,237,917,104,4,1020,0,1262,8,0,0,0,0,3,13,5381,1064,104,4,1173,7,6556,3043,59,0,0,59,3,3106,132,436,19,3,465,0,597,0,32,31,0,60,0,68,0,4,0,0,4,0,4,134,468,57,3,529,0,668,3,0,0,0,0,3,4,3182,525,57,3,586,6,3775,1932,38,0,0,45,3,1974,67,259,14,3,272,0,336,0,25,15,0,40,0,42,0,3,0,0,3,0,3,67,290,24,3,316,0,381,4,0,0,0,0,4,4,1998,328,29,3,360,5,2362,2775,78,3,0
CED404,5063,46,0,0,47,18,5124,127,344,11,3,360,0,492,3,20,6,0,25,0,30,0,0,0,0,0,0,4,129,366,18,3,388,0,518,25,0,0,0,0,42,67,5213,411,20,4,437,56,5709,5235,54,0,0,53,19,5308,90,313,13,0,323,0,408,0,13,9,0,18,0,15,0,0,0,4,7,0,7,94,324,19,5,341,0,436,10,0,0,0,0,32,42,5339,377,17,3,395,52,5786,2914,28,0,0,27,3,2946,57,167,4,0,171,0,225,0,3,10,0,11,0,11,0,0,0,0,0,0,0,57,168,12,0,181,0,241,3,0,0,0,0,26,28,2969,192,12,3,208,34,3210,1875,15,0,0,15,6,1893,49,110,3,3,110,0,159,0,3,0,0,3,0,4,0,0,0,3,3,0,3,47,109,3,3,120,0,163,3,0,0,0,0,8,14,1923,130,3,3,138,19,2074,2383,22,0,0
CED405,3945,198,4,3,200,5,4148,277,1727,63,8,1799,0,2079,0,150,35,5,189,0,189,6,10,0,5,9,0,18,284,1879,97,12,1993,0,2278,0,3,0,0,3,4,11,4231,2082,99,19,2197,14,6437,3746,162,7,0,173,3,3920,240,1294,41,9,1338,0,1575,3,98,47,0,141,0,146,3,7,0,3,6,0,13,241,1390,86,7,1491,0,1732,10,0,0,0,0,0,14,3995,1561,92,7,1664,9,5662,2072,90,0,0,97,4,2168,96,596,21,3,622,0,721,0,43,38,0,81,0,80,3,3,0,3,9,0,13,103,639,58,13,706,0,812,0,0,0,0,0,4,9,2175,731,56,15,807,6,2985,1338,40,0,0,40,0,1379,52,344,15,3,361,0,421,0,27,32,0,60,0,60,0,0,0,0,0,0,0,52,371,47,6,423,0,475,3,0,0,0,0,0,5,1393,413,47,6,459,7,1860,1962,65,0,0
CED406,6045,131,0,0,137,11,6200,217,489,26,0,516,0,730,5,25,17,0,39,0,44,6,0,0,0,0,0,14,231,516,40,0,552,0,788,3,4,0,0,4,11,18,6285,650,37,0,693,29,7002,5643,87,0,0,96,9,5745,170,414,13,0,426,0,596,3,25,12,0,34,0,38,4,3,0,0,3,0,6,178,443,25,0,467,0,644,7,0,0,0,0,17,22,5819,530,29,0,561,27,6411,3000,54,0,0,52,7,3066,80,250,9,0,266,0,343,0,11,8,0,24,0,23,0,0,0,0,0,0,0,85,266,17,0,287,0,368,6,0,0,0,0,5,11,3094,316,19,0,340,15,3444,1885,32,3,5,39,0,1928,42,169,0,0,169,0,211,0,16,3,0,15,0,20,0,0,0,0,0,0,0,46,182,3,0,188,0,231,3,0,0,0,0,4,7,1934,215,4,5,226,9,2170,2618,38,0,0
CED407,4647,173,3,3,176,3,4825,257,1582,78,11,1669,3,1928,7,198,104,0,297,0,301,8,14,0,12,22,0,28,267,1784,182,21,1987,3,2255,4,0,0,0,0,9,17,4913,1963,181,24,2168,14,7094,4732,159,3,0,161,3,4901,225,1268,35,15,1317,0,1546,3,165,118,0,283,0,286,0,4,3,9,12,0,19,224,1441,160,20,1614,0,1846,3,0,0,0,0,10,17,4961,1598,161,20,1781,18,6761,2746,61,3,0,65,5,2815,100,565,29,7,601,0,700,0,66,76,0,144,0,149,3,5,0,0,5,0,6,102,642,108,7,752,0,857,0,0,0,0,0,7,8,2848,706,107,6,818,12,3682,1797,45,3,0,50,4,1847,70,314,12,0,324,0,399,0,51,53,0,107,0,106,0,0,0,0,3,0,3,70,367,67,3,435,0,508,0,0,0,0,0,0,3,1864,412,66,3,481,5,2353,2465,53,0,3
