CED_CODE_2016,M_15_19_yr_Volunteer,M_15_19_yr_N_a_volunteer,M_15_19_yr_Voluntary_work_ns,M_15_19_yr_Tot,M_20_24_yr_Volunteer,M_20_24_yr_N_a_volunteer,M_20_24_yr_Voluntary_work_ns,M_20_24_yr_Tot,M_25_34_yr_Volunteer,M_25_34_yr_N_a_volunteer,M_25_34_yr_Voluntary_work_ns,M_25_34_yr_Tot,M_35_44_yr_Volunteer,M_35_44_yr_N_a_volunteer,M_35_44_yr_Voluntary_work_ns,M_35_44_yr_Tot,M_45_54_yr_Volunteer,M_45_54_yr_N_a_volunteer,M_45_54_yr_Voluntary_work_ns,M_45_54_yr_Tot,M_55_64_yr_Volunteer,M_55_64_yr_N_a_volunteer,M_55_64_yr_Voluntary_work_ns,M_55_64_yr_Tot,M_65_74_yr_Volunteer,M_65_74_yr_N_a_volunteer,M_65_74_yr_Voluntary_work_ns,M_65_74_yr_Tot,M_75_84_yr_Volunteer,M_75_84_yr_N_a_volunteer,M_75_84_yr_Voluntary_work_ns,M_75_84_yr_Tot,M_85ov_Volunteer,M_85ov_N_a_volunteer,M_85_ov_Voluntary_work_ns,M_85ov_Tot,M_Tot_Volunteer,M_Tot_N_a_volunteer,M_Tot_Voluntary_work_ns,M_Tot_Tot,F_15_19_yr_Volunteer,F_15_19_yr_N_a_volunteer,F_15_19_yr_Voluntary_work_ns,F_15_19_yr_Tot,F_20_24_yr_Volunteer,F_20_24_yr_N_a_volunteer,F_20_24_yr_Voluntary_work_ns,F_20_24_yr_Tot,F_25_34_yr_Volunteer,F_25_34_yr_N_a_volunteer,F_25_34_yr_Voluntary_work_ns,F_25_34_yr_Tot,F_35_44_yr_Volunteer,F_35_44_yr_N_a_volunteer,F_35_44_yr_Voluntary_work_ns,F_35_44_yr_Tot,F_45_54_yr_Volunteer,F_45_54_yr_N_a_volunteer,F_45_54_yr_Voluntary_work_ns,F_45_54_yr_Tot,F_55_64_yr_Volunteer,F_55_64_yr_N_a_volunteer,F_55_64_yr_Voluntary_work_ns,F_55_64_yr_Tot,F_65_74_yr_Volunteer,F_65_74_yr_N_a_volunteer,F_65_74_yr_Voluntary_work_ns,F_65_74_yr_Tot,F_75_84_yr_Volunteer,F_75_84_yr_N_a_volunteer,F_75_84_yr_Voluntary_work_ns,F_75_84_yr_Tot,F_85ov_Volunteer,F_85ov_N_a_volunteer,F_85_ov_Voluntary_work_ns,F_85ov_Tot,F_Tot_Volunteer,F_Tot_N_a_volunteer,F_Tot_Voluntary_work_ns,F_Tot_Tot,P_15_19_yr_Volunteer,P_15_19_yr_N_a_volunteer,P_15_19_yr_Voluntary_work_ns,P_15_19_yr_Tot,P_20_24_yr_Volunteer,P_20_24_yr_N_a_volunteer,P_20_24_yr_Voluntary_work_ns,P_20_24_yr_Tot,P_25_34_yr_Volunteer,P_25_34_yr_N_a_volunteer,P_25_34_yr_Voluntary_work_ns,P_25_34_yr_Tot,P_35_44_yr_Volunteer,P_35_44_yr_N_a_volunteer,P_35_44_yr_Voluntary_work_ns,P_35_44_yr_Tot,P_45_54_yr_Volunteer,P_45_54_yr_N_a_volunteer,P_45_54_yr_Voluntary_work_ns,P_45_54_yr_Tot,P_55_64_yr_Volunteer,P_55_64_yr_N_a_volunteer,P_55_64_yr_Voluntary_work_ns,P_55_64_yr_Tot,P_65_74_yr_Volunteer,P_65_74_yr_N_a_volunteer,P_65_74_yr_Voluntary_work_ns,P_65_74_yr_Tot,P_75_84_yr_Volunteer,P_75_84_yr_N_a_volunteer,P_75_84_yr_Voluntary_work_ns,P_75_84_yr_Tot,P_85ov_Volunteer,P_85ov_N_a_volunteer,P_85_ov_Voluntary_work_ns,P_85ov_Tot,P_Tot_Volunteer,P_Tot_N_a_volunteer,P_Tot_Voluntary_work_ns,P_Tot_Tot
CED507,1010,3244,514,4764,439,2683,295,3421,1075,6375,814,8262,2048,6756,909,9711,2304,6869,947,10122,1924,6509,804,9237,1876,4774,717,7376,696,2165,456,3317,101,767,179,1053,11477,40136,5636,57249,1157,2789,443,4389,560,2490,275,3329,1697,6609,634,8938,3238,6262,670,10171,3022,6745,719,10487,2472,6674,773,9922,2157,4467,689,7312,840,2409,585,3836,134,1253,308,1692,15274,39701,5095,60070,2168,6035,957,9156,998,5175,572,6747,2770,12976,1442,17195,5287,13014,1583,19887,5331,13610,1662,20602,4392,13188,1580,19154,4030,9242,1410,14687,1536,4576,1038,7150,239,2022,489,2742,26750,79837,10733,117326
CED508,774,3136,358,4266,603,3576,321,4507,1411,8971,972,11362,1880,8578,849,11301,1865,7604,800,10264,1226,6217,578,8023,859,4040,444,5344,325,2130,399,2855,35,655,192,881,8983,44907,4913,58802,1023,2895,272,4195,988,3313,325,4621,1974,9197,899,12069,2773,7872,688,11334,2412,7380,666,10455,1526,6528,587,8641,1025,4299,487,5806,398,2481,523,3393,86,1165,409,1663,12197,45117,4851,62170,1794,6037,634,8458,1587,6890,646,9126,3386,18170,1869,23426,4657,16446,1535,22638,4275,14976,1459,20718,2750,12743,1163,16661,1883,8334,933,11152,720,4609,921,6250,119,1820,600,2544,21182,90024,9768,120976
CED509,972,3514,373,4865,580,3684,532,4802,1134,7523,1393,10053,1610,7129,1166,9907,1788,7469,958,10220,1364,6483,753,8602,1198,4695,541,6439,472,2187,391,3052,49,670,179,901,9182,43361,6291,58832,999,3093,336,4430,737,3187,299,4229,1493,7289,584,9361,2539,6501,553,9596,2366,7056,583,10001,1630,6458,532,8623,1481,4550,562,6597,594,2403,445,3449,89,1019,311,1424,11933,41546,4226,57700,1972,6606,712,9292,1317,6877,833,9028,2628,14808,1982,19416,4151,13628,1725,19500,4151,14523,1542,20220,2996,12937,1290,17223,2683,9245,1099,13032,1074,4590,834,6501,144,1686,494,2322,21115,84908,10508,116535
CED510,1006,3883,276,5161,714,3894,227,4834,969,6449,474,7895,1746,6816,488,9054,2249,7731,468,10446,1458,7433,462,9353,1038,4688,311,6040,335,1674,165,2172,68,561,96,727,9588,43137,2960,55682,1226,3368,237,4829,1002,3179,183,4364,1290,5993,309,7594,2868,6551,366,9786,2893,8003,387,11274,1671,7736,415,9820,1115,4574,317,6006,378,2064,265,2715,57,961,206,1221,12501,42434,2683,57618,2233,7246,513,9990,1711,7073,412,9196,2262,12442,781,15489,4617,13371,853,18840,5137,15736,857,21724,3130,15172,875,19177,2157,9261,622,12039,711,3739,433,4880,120,1527,305,1954,22084,85572,5644,113296
CED511,978,3177,659,4813,676,3058,502,4237,1682,6602,1421,9707,2467,5983,1259,9712,2983,7081,1367,11439,2601,7208,1249,11065,2140,4983,944,8067,826,2300,569,3696,135,785,216,1134,14500,41174,8190,63866,1047,2767,576,4391,681,2538,366,3588,2393,6103,981,9471,3655,5093,891,9640,3468,6413,975,10854,2975,6456,1036,10469,2363,4170,858,7389,948,2359,646,3959,143,1151,361,1657,17666,37054,6695,61413,2031,5944,1232,9200,1356,5596,863,7822,4071,12707,2405,19182,6118,11079,2154,19349,6450,13498,2341,22291,5582,13661,2288,21533,4502,9154,1805,15458,1782,4656,1219,7652,275,1937,572,2787,32168,78227,14884,125274
CED512,936,4780,580,6300,632,4690,539,5862,1349,10844,1324,13513,2018,9604,1212,12831,1875,9314,1036,12229,1126,6456,740,8321,999,4400,599,5992,447,1931,392,2777,50,457,178,682,9433,52478,6593,68505,1157,4227,566,5951,860,4550,504,5908,2171,11355,1198,14715,3050,9387,1101,13530,2396,9341,945,12684,1483,6691,701,8872,1122,4366,618,6111,483,1885,453,2827,63,622,323,1011,12785,52419,6403,71606,2087,9011,1153,12247,1495,9237,1040,11766,3514,22196,2517,28235,5062,18991,2306,26362,4276,18657,1976,24907,2611,13154,1436,17194,2122,8769,1217,12101,935,3815,853,5602,116,1077,496,1691,22214,104897,12998,140106
CED513,808,2261,252,3321,868,4005,542,5408,2244,12579,1807,16629,1906,8579,1047,11538,1908,7056,824,9788,1299,6124,718,8147,917,4086,554,5554,376,2080,390,2850,78,829,225,1137,10410,47597,6357,64363,1032,2144,290,3473,1227,3877,566,5662,2995,11693,1603,16290,2668,7575,834,11079,2286,6300,669,9258,1580,6033,609,8220,1057,4049,514,5623,494,2531,487,3518,104,1577,479,2154,13439,45781,6063,65277,1841,4406,547,6792,2092,7881,1104,11074,5243,24268,3409,32922,4575,16157,1885,22614,4189,13356,1491,19045,2881,12159,1323,16362,1975,8133,1070,11175,871,4618,877,6360,183,2405,706,3289,23847,93376,12415,129646
CED514,731,2639,271,3640,694,3715,312,4725,1665,11151,1177,13993,1637,8245,741,10616,1658,6755,644,9058,1132,5821,492,7444,936,4253,421,5615,495,2614,370,3479,72,892,218,1186,9028,46083,4647,59757,1054,2491,246,3789,901,3448,283,4634,2098,10538,941,13579,2349,7569,666,10586,1959,6602,494,9051,1369,6337,522,8220,1143,4954,561,6650,596,3245,533,4375,97,1479,418,1998,11573,46656,4670,62893,1790,5127,512,7431,1598,7168,603,9361,3771,21688,2118,27578,3983,15813,1410,21203,3619,13357,1137,18110,2493,12160,1010,15664,2083,9203,978,12267,1088,5855,904,7856,173,2374,638,3184,20598,92738,9316,122647
CED515,1042,3113,377,4536,1277,6225,718,8225,2228,13807,1812,17844,1960,8747,1116,11821,1654,6911,896,9465,1238,5904,743,7874,895,3984,545,5426,401,2030,407,2839,103,874,247,1220,10794,51598,6856,69252,1090,2665,330,4082,1602,5105,641,7355,2776,12388,1522,16681,2533,7513,887,10937,2065,6393,709,9162,1575,6227,685,8488,1157,4099,601,5860,538,2712,591,3830,120,1848,550,2519,13455,48954,6513,68919,2131,5779,709,8617,2880,11333,1356,15573,5002,26197,3330,34530,4493,16267,2009,22763,3721,13301,1598,18626,2805,12132,1426,16365,2058,8080,1144,11282,939,4742,998,6677,220,2718,800,3741,24246,100552,13369,138167
CED516,1242,3557,210,5013,1033,3567,231,4828,1163,6012,472,7642,1768,6016,395,8175,2209,6267,419,8889,1579,6382,392,8356,1366,4615,332,6315,620,2260,282,3163,130,1044,221,1394,11100,39730,2946,53781,1631,2823,262,4717,1279,2912,165,4361,1477,5600,368,7447,2726,6113,302,9141,2932,6646,381,9955,1977,6953,361,9288,1581,4680,365,6626,723,2937,492,4153,163,1885,539,2585,14487,40552,3237,58266,2872,6382,472,9723,2312,6484,394,9191,2635,11611,837,15091,4486,12132,702,17320,5143,12909,797,18847,3556,13332,755,17647,2953,9297,699,12941,1340,5200,774,7313,286,2932,760,3979,25587,80281,6184,112054
CED594,15,48,26,84,31,167,57,254,68,486,215,773,61,330,214,606,56,335,244,638,40,373,121,540,34,259,78,375,6,38,11,58,0,10,0,12,315,2047,970,3336,10,39,19,65,44,139,64,242,82,309,148,534,49,148,101,305,30,194,101,325,60,296,82,442,42,165,49,254,7,21,10,37,0,6,5,11,323,1325,577,2220,25,88,41,151,72,302,121,503,154,792,368,1306,110,483,317,910,87,532,347,957,105,676,202,977,79,427,132,633,17,62,21,98,0,13,3,23,645,3368,1547,5559
CED597,0,0,0,0,0,15,3,17,5,89,26,124,19,88,18,120,15,64,17,94,4,31,5,43,0,4,0,8,0,0,0,3,0,0,0,3,48,286,71,408,0,0,0,0,0,4,0,3,0,6,3,6,0,6,0,3,0,3,3,8,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,20,8,26,0,0,0,0,0,18,3,20,7,92,24,127,20,87,18,127,20,65,15,105,4,33,5,43,0,4,0,8,0,0,0,3,0,0,0,3,54,306,73,434
CED601,561,2536,312,3410,662,2709,281,3654,920,4445,442,5803,1158,4078,416,5657,1475,4629,487,6586,1351,4523,481,6353,1170,3464,549,5182,439,1790,323,2555,61,692,131,891,7794,28868,3429,40085,649,2229,281,3157,662,2456,230,3345,1204,4384,420,6007,1641,4212,396,6248,1694,4923,462,7081,1549,4867,491,6914,1374,3625,576,5575,523,2267,446,3239,92,1304,267,1662,9391,30266,3563,43224,1211,4765,596,6565,1327,5162,514,7000,2115,8831,862,11810,2801,8291,812,11905,3166,9549,954,13665,2898,9392,970,13259,2544,7087,1126,10759,957,4058,768,5790,157,1995,395,2552,17184,59132,6994,83310
CED602,480,2310,277,3072,381,2076,177,2636,804,3748,324,4872,1101,3729,346,5173,1303,4710,491,6507,1480,4816,515,6814,1266,3762,540,5567,534,1979,369,2877,53,644,153,854,7411,27777,3188,38368,611,2056,264,2931,464,1955,139,2551,1104,3808,307,5220,1625,3713,307,5649,1712,4920,414,7044,1756,4896,496,7154,1532,3763,590,5890,574,2285,508,3362,72,1136,228,1440,9442,28544,3266,41243,1096,4367,539,6003,841,4035,310,5190,1907,7560,634,10095,2723,7440,649,10818,3013,9630,906,13553,3231,9720,1012,13964,2796,7521,1129,11456,1107,4262,877,6242,128,1785,380,2295,16849,56316,6451,79611
CED603,607,2290,213,3109,750,2884,248,3891,1299,5461,532,7288,1314,4335,400,6048,1492,4638,470,6605,1402,4449,502,6357,1122,2999,388,4517,462,1687,282,2432,84,726,141,955,8535,29484,3171,41190,780,2155,236,3172,867,2695,235,3798,1496,5278,457,7231,1777,4476,388,6643,1841,4692,398,6932,1612,4774,472,6859,1333,3338,445,5120,535,2150,392,3075,103,1383,269,1747,10341,30959,3286,44581,1385,4443,446,6280,1618,5585,488,7693,2797,10740,982,14520,3088,8814,792,12695,3332,9336,867,13537,3015,9228,975,13210,2462,6345,829,9635,996,3844,666,5509,184,2113,411,2701,18871,60443,6464,85773
CED604,530,2423,235,3190,386,2028,205,2622,857,4208,463,5525,1333,4428,416,6171,1577,4800,439,6811,1572,5101,448,7128,1448,3820,432,5701,527,2004,290,2823,63,738,100,901,8291,29551,3029,40866,698,2021,202,2928,493,1842,122,2457,1193,4486,281,5955,1947,4475,323,6743,1993,5129,359,7481,1833,5488,449,7764,1650,3977,433,6062,608,2288,397,3297,117,1186,181,1491,10534,30891,2752,44180,1227,4439,440,6114,877,3872,321,5076,2051,8689,741,11485,3276,8903,737,12917,3571,9927,800,14289,3403,10592,895,14888,3096,7799,865,11760,1141,4298,686,6124,183,1928,282,2394,18824,60447,5776,85049
CED605,455,2333,365,3151,349,1894,195,2431,664,3661,385,4713,1073,3947,430,5446,1442,5291,573,7299,1669,6004,689,8363,1531,4775,761,7069,528,2011,446,2981,75,543,132,752,7783,30442,3987,42213,519,2023,355,2899,350,1834,198,2382,986,3851,370,5208,1627,3839,420,5886,1756,5227,569,7548,1925,5774,640,8342,1747,4173,690,6609,546,1921,481,2947,88,810,177,1072,9549,29436,3902,42892,971,4352,720,6051,694,3723,395,4814,1658,7508,757,9920,2700,7778,853,11333,3197,10511,1143,14851,3596,11774,1330,16702,3285,8946,1455,13678,1072,3931,928,5930,168,1352,305,1823,17334,59878,7889,85106
CED694,8,18,3,34,9,33,19,56,17,67,34,120,10,55,22,93,6,45,18,77,10,39,7,52,6,34,12,48,0,3,4,8,0,0,0,0,67,297,122,481,8,24,3,33,5,20,7,29,11,44,9,69,14,36,4,54,7,38,17,59,9,40,4,56,3,32,9,38,0,4,0,5,0,0,0,0,64,240,49,350,14,48,5,62,19,49,20,90,31,111,43,183,22,89,33,147,16,87,31,135,22,75,13,113,7,64,16,84,3,9,4,12,0,3,0,3,131,532,170,835
CED697,0,0,0,0,0,3,0,6,3,10,4,15,3,3,3,5,4,10,0,10,0,4,0,8,0,0,0,4,0,0,0,0,0,0,0,0,10,30,6,49,0,0,0,0,3,3,0,4,0,3,0,3,0,0,0,0,0,3,0,3,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,5,15,0,18,0,0,0,0,4,5,0,8,3,15,4,23,3,3,3,5,4,9,0,15,0,9,0,12,3,3,0,7,0,0,0,0,0,0,0,0,16,45,6,73
CED701,506,2745,949,4195,433,2944,1056,4436,1282,6395,2494,10179,1398,5359,1917,8681,1445,5315,1754,8518,1033,4101,1156,6293,480,2040,558,3087,111,574,171,848,6,114,26,151,6697,29600,10090,46388,503,2382,731,3614,472,2748,668,3887,1637,6294,1444,9372,1811,4946,1145,7902,1717,4963,1155,7827,1162,3698,865,5719,485,1616,395,2492,124,552,137,813,16,160,49,229,7922,27349,6586,41858,1001,5127,1682,7813,912,5692,1725,8324,2917,12687,3940,19546,3213,10305,3064,16580,3161,10278,2905,16341,2199,7800,2020,12018,963,3659,955,5577,234,1120,305,1660,21,281,75,380,14624,56948,16680,88246
CED702,502,2386,414,3308,513,3303,582,4398,1462,8829,1527,11815,1641,6487,1026,9150,1467,5341,854,7669,972,4102,701,5775,543,2237,414,3190,131,774,143,1046,17,190,35,243,7247,33649,5695,46595,588,2042,387,3019,593,2780,484,3861,1981,8211,1379,11575,2106,5850,871,8829,1702,4769,734,7202,1177,3607,638,5417,604,1866,332,2811,186,751,139,1081,18,252,45,321,8968,30138,5012,44117,1088,4428,803,6327,1112,6086,1067,8265,3439,17040,2903,23389,3747,12341,1896,17984,3173,10115,1585,14870,2146,7708,1334,11192,1151,4104,747,6002,319,1524,280,2125,35,442,86,560,16222,63790,10704,90714
CED794,7,5,4,16,15,48,37,98,23,96,100,219,21,97,92,215,12,134,112,257,22,146,60,229,19,114,37,174,0,16,11,20,0,0,0,0,132,664,448,1240,5,7,0,17,12,41,39,85,30,113,95,239,20,78,75,180,23,97,82,203,30,135,54,212,15,68,23,105,0,7,5,10,0,0,0,0,139,538,369,1043,16,14,8,32,26,86,74,183,60,213,188,457,45,176,170,396,34,231,196,461,45,277,112,438,36,181,60,278,0,25,13,38,0,0,0,0,268,1196,811,2281
CED797,0,0,0,0,0,4,0,4,6,15,5,23,0,12,6,16,0,9,4,11,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,38,13,61,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,9,0,0,0,0,0,4,0,3,6,16,3,30,0,12,6,19,0,10,4,9,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,7,40,20,72
CED801,1760,4414,350,6530,1612,5424,558,7594,2285,10906,1279,14468,2738,9222,937,12894,3278,8911,870,13058,2755,7854,703,11318,2166,5136,596,7893,862,2396,417,3675,179,975,239,1384,17626,55243,5950,78825,2025,4069,358,6446,1873,4781,406,7059,2959,10742,1003,14693,3795,8851,721,13367,3994,9212,740,13942,3066,8227,693,11987,2532,5517,599,8647,937,3109,556,4597,196,1617,554,2369,21373,56111,5627,83106,3786,8476,710,12977,3487,10203,965,14652,5243,21647,2280,29170,6529,18074,1657,26258,7267,18119,1612,27002,5821,16084,1397,23306,4696,10654,1196,16544,1793,5505,968,8268,371,2584,792,3752,38997,111356,11574,161925
CED802,1171,4326,380,5873,1504,6248,518,8277,2844,14003,1136,17983,3353,11831,925,16112,2995,8383,689,12062,2072,6176,461,8712,1714,4060,376,6146,610,1926,292,2825,140,679,137,958,16406,57641,4903,78944,1558,3834,337,5732,2004,5926,558,8491,3689,14326,1021,19042,4461,10990,766,16215,3366,8234,585,12182,2296,6875,575,9755,2014,4533,457,7004,677,2370,340,3386,108,1083,304,1495,20170,58181,4944,83302,2732,8161,710,11604,3510,12182,1079,16768,6533,28334,2155,37027,7815,22815,1688,32323,6358,16618,1270,24243,4371,13058,1037,18464,3727,8595,831,13150,1283,4294,631,6212,245,1765,445,2449,36576,115822,9848,162247
CED894,3,6,5,16,7,26,6,36,11,40,8,63,6,41,20,67,7,22,16,43,8,20,15,38,6,7,3,15,0,3,0,5,0,0,0,0,42,168,84,297,6,5,4,20,4,29,8,42,13,29,3,44,7,26,6,40,4,17,5,26,15,18,6,34,0,8,0,9,0,4,0,4,0,3,0,3,48,130,34,209,9,13,13,35,13,49,9,79,24,67,16,108,13,65,33,107,15,37,20,68,17,33,21,78,4,16,3,24,0,4,0,8,0,3,0,3,97,299,112,506
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,3,6,0,0,0,0,0,4,0,4,0,0,0,3,0,4,0,3,0,6,0,6,0,0,0,0,0,0,0,0,0,12,3,21,0,0,0,3,0,4,0,4,0,0,0,0,0,4,0,5,0,3,0,4,0,4,0,4,0,3,0,6,0,0,0,0,0,0,0,0,6,22,4,30,0,0,4,3,0,3,4,10,0,0,0,0,0,9,0,5,0,6,0,9,0,5,0,11,0,9,0,13,0,0,0,0,0,0,0,0,3,36,8,46
CED997,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6
