CED_CODE_2016,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
CED319,7,28,0,0,0,3,0,0,0,48,57,295,5,7,12,0,3,5,8,392,526,1111,70,69,140,55,47,47,25,2095,23,53,4,0,13,3,3,3,0,105,127,372,30,37,54,17,14,9,4,671,75,97,10,13,29,3,0,7,3,232,1463,4342,583,412,697,349,206,271,90,8411,3,3,7,3,3,3,3,3,0,33,288,389,291,158,129,74,85,69,28,1529,563,506,524,326,339,213,179,182,27,2864,1047,464,4817,585,597,466,856,921,148,9909,31,25,44,49,39,48,43,95,8,380,68,70,85,61,58,53,75,85,6,564,44,93,56,27,26,13,24,30,0,311,56,79,120,31,35,38,85,87,81,605,4387,7930,6648,1785,2157,1356,1623,1819,436,28145,6,53,4,3,4,0,0,0,0,78,29,289,7,3,16,3,0,0,3,342,334,1286,28,110,230,58,3,41,28,2126,13,68,0,5,3,0,0,3,0,100
CED320,0,4,0,0,0,3,0,0,0,16,3,57,0,0,4,0,0,0,0,67,84,196,22,11,30,10,4,7,9,371,8,8,0,0,3,0,0,0,0,21,30,128,10,28,13,3,6,7,0,219,19,35,5,10,12,0,0,0,0,78,336,1132,172,139,144,93,61,130,28,2234,4,4,3,3,3,0,3,0,0,26,194,215,175,112,74,45,53,64,11,945,367,320,323,280,180,115,118,153,28,1889,1188,406,6203,530,551,611,1524,1625,197,12849,29,19,57,44,39,62,65,127,0,448,64,29,88,61,35,62,135,115,14,601,33,26,39,13,8,13,25,63,3,219,69,55,197,41,26,53,162,167,93,856,2440,2635,7299,1270,1117,1067,2167,2461,388,20839,3,9,0,0,0,0,0,0,0,19,6,73,3,3,4,0,0,0,0,89,69,342,5,27,32,16,0,11,7,522,4,23,0,0,0,0,0,0,0,24
CED321,0,9,0,0,0,0,0,0,0,8,11,31,4,3,3,0,0,0,0,53,120,164,7,11,18,11,6,20,3,357,7,3,0,3,0,0,0,0,0,14,39,123,15,5,3,6,0,4,4,192,20,26,0,9,6,0,0,0,0,60,617,1157,174,149,87,65,53,131,23,2449,3,6,0,0,0,3,0,4,0,18,329,152,105,94,29,33,62,51,8,861,448,196,250,198,80,79,126,133,16,1513,1758,231,4756,273,251,350,1433,1454,160,10667,87,10,54,32,13,38,86,143,5,469,183,21,72,29,18,45,139,122,8,643,29,21,22,8,5,8,27,32,10,149,210,38,184,34,29,63,197,255,106,1124,3858,2177,5644,854,540,690,2119,2341,342,18576,0,12,0,0,3,0,0,0,0,21,12,34,0,7,3,3,0,0,0,56,76,324,3,18,33,8,0,12,3,481,0,16,0,0,3,0,0,0,0,21
CED322,3,16,0,0,0,0,0,0,0,23,39,253,3,0,5,0,0,0,0,302,272,653,49,44,68,54,10,13,11,1173,8,34,0,0,3,0,0,0,4,46,67,253,13,21,17,10,3,4,3,393,25,44,11,11,10,0,0,0,0,105,968,2708,341,322,292,329,94,169,72,5299,0,3,5,8,3,0,0,5,0,24,325,360,221,154,87,81,49,72,27,1388,430,417,433,342,181,202,110,165,37,2318,1379,447,5671,634,382,651,780,1228,175,11351,21,15,43,27,12,42,24,57,3,256,97,63,90,84,39,87,63,107,16,625,31,70,55,26,30,17,20,37,8,290,93,92,144,64,35,72,65,91,75,725,3753,5441,7078,1734,1157,1557,1229,1955,429,24319,5,32,0,0,0,3,0,0,0,43,17,195,0,4,3,3,0,0,0,225,199,1019,16,75,115,58,0,16,11,1509,7,74,0,0,4,0,0,0,0,97
CED323,7,13,3,0,0,0,0,0,0,27,17,291,3,4,3,4,0,5,4,325,321,764,59,63,76,85,29,64,19,1476,8,32,3,3,4,0,4,0,0,58,70,235,23,14,17,16,9,15,4,411,23,45,3,7,4,3,3,3,0,90,1116,2844,476,428,368,463,164,358,100,6324,0,10,4,9,0,4,3,3,0,29,353,326,211,146,86,135,66,79,19,1423,478,429,477,369,175,220,144,240,36,2569,1340,428,5032,632,383,688,742,1181,171,10602,32,21,50,35,20,62,43,77,5,341,88,60,120,86,38,113,69,91,16,691,53,59,61,35,16,35,20,37,7,321,100,77,191,54,32,79,96,139,88,859,4008,5633,6709,1884,1241,1908,1398,2295,475,25550,3,37,3,3,0,0,0,0,0,50,6,206,0,3,6,6,0,3,0,227,226,934,20,114,137,91,3,69,22,1619,11,48,0,11,3,0,0,9,0,81
CED324,6,38,0,0,4,0,3,0,0,53,101,848,11,5,12,5,7,8,7,1001,710,1807,157,139,273,229,131,142,53,3651,23,58,4,4,6,4,3,0,0,112,105,423,24,21,65,24,14,17,9,699,29,94,14,5,30,5,4,7,0,182,1567,4944,725,509,796,584,374,573,160,10227,4,0,11,0,3,0,0,12,0,33,236,269,262,98,113,75,110,99,20,1292,408,352,471,304,202,218,230,270,30,2490,706,311,3196,394,339,349,593,750,106,6733,31,29,36,30,26,31,41,59,5,285,77,50,75,57,41,51,74,68,9,511,50,95,54,28,27,28,37,56,12,382,63,74,100,35,25,28,79,103,69,569,4113,9382,5148,1626,1968,1633,1712,2156,490,28221,5,38,0,3,0,0,0,0,0,56,48,609,8,6,21,6,0,3,3,707,412,1828,60,204,495,183,8,78,52,3313,8,75,0,6,24,7,0,3,0,129
CED325,11,25,3,3,0,0,0,0,0,39,62,443,11,4,7,4,3,7,4,550,356,831,84,56,125,62,47,57,21,1640,20,34,0,3,8,3,0,0,0,67,75,219,15,18,28,18,7,14,4,393,42,47,7,12,17,3,7,6,3,149,945,2884,442,313,479,243,217,248,86,5851,3,3,8,10,3,4,3,0,0,35,259,291,244,117,114,62,98,85,20,1285,457,395,432,312,250,160,200,180,29,2406,956,401,4434,535,478,431,1182,970,175,9553,32,13,74,38,25,36,80,81,10,385,70,52,82,56,40,54,164,121,17,658,35,62,54,13,22,11,44,26,10,278,62,55,138,45,39,44,142,130,82,732,3382,5747,6021,1548,1633,1128,2180,1922,455,24020,5,28,0,0,4,3,0,0,0,45,22,231,7,8,22,3,0,4,0,287,186,923,27,108,212,41,0,25,20,1543,10,37,0,4,7,0,0,0,0,63
CED326,3,13,0,4,5,3,0,0,0,27,22,176,3,0,8,0,3,3,0,222,283,635,64,38,86,40,37,18,21,1224,9,36,3,0,3,3,3,0,3,71,69,222,12,25,24,6,8,4,3,385,42,58,10,11,15,3,3,3,0,139,797,2335,365,282,391,212,125,176,51,4736,4,3,6,6,3,0,3,3,0,30,277,342,274,123,110,72,77,68,22,1360,444,437,443,386,258,172,140,148,34,2473,1170,513,5421,641,627,587,1190,1297,188,11630,33,36,44,47,35,50,75,104,4,432,92,46,90,76,55,58,106,122,12,667,32,65,48,23,14,11,27,30,14,260,55,66,137,34,35,51,130,110,88,721,3344,4990,6921,1699,1675,1277,1919,2090,440,24363,4,23,0,0,7,0,0,0,0,36,9,109,3,4,5,0,0,0,3,137,153,691,24,82,129,47,3,13,12,1165,8,42,0,3,5,0,0,0,0,60
CED327,0,16,0,0,3,0,0,0,0,23,18,222,14,3,3,3,3,3,3,267,329,839,109,68,166,100,95,72,28,1809,10,30,3,3,4,3,3,4,0,68,50,166,22,31,32,7,19,4,3,320,22,44,3,4,14,0,0,0,0,92,798,2423,472,329,466,320,326,297,85,5527,4,5,5,5,3,4,7,3,0,42,199,202,261,91,107,68,121,100,11,1158,381,358,451,311,234,192,262,213,25,2429,910,396,5249,498,570,531,1584,1337,178,11248,35,13,72,43,28,53,102,104,5,455,53,48,110,60,50,50,177,129,14,682,38,54,71,23,19,31,66,51,13,358,59,55,157,60,28,37,201,164,111,869,2910,4886,6996,1525,1723,1390,2965,2474,482,25349,0,20,0,0,3,0,0,0,0,30,18,135,7,0,8,0,0,0,0,167,183,863,32,110,321,117,0,32,12,1666,4,47,0,7,12,4,0,0,0,78
CED328,18,40,0,0,3,4,0,3,0,74,208,1494,22,4,25,10,4,8,17,1789,1078,2095,105,98,253,81,22,74,37,3843,35,76,0,3,11,7,7,0,0,138,225,567,22,35,71,19,3,7,6,958,78,122,8,9,28,9,0,3,3,270,2424,6413,528,492,813,434,134,268,132,11637,0,0,0,0,4,3,0,0,0,16,359,491,222,115,120,81,50,53,28,1507,481,484,380,262,210,152,84,118,32,2205,854,389,2679,485,319,327,355,446,76,5932,15,33,17,58,23,33,24,49,3,248,70,68,56,55,50,59,29,40,5,437,49,99,36,20,14,14,12,20,17,273,59,95,56,30,33,25,24,40,53,418,5956,12469,4134,1664,1982,1259,740,1137,410,29744,4,71,0,3,6,0,0,0,0,86,118,1071,16,12,40,3,0,4,5,1275,508,2133,40,156,347,83,5,50,27,3356,21,96,3,6,14,0,0,0,3,140
CED329,0,9,0,3,0,0,0,0,0,16,14,112,3,3,3,0,0,0,0,135,120,268,11,13,18,9,8,12,10,465,3,16,0,0,0,0,0,0,0,20,47,163,9,28,11,4,0,7,3,275,13,24,0,5,4,4,0,4,0,56,485,1335,137,168,121,100,41,81,28,2496,4,0,0,0,0,0,3,7,0,19,226,233,156,104,47,58,41,57,9,932,251,222,204,239,81,74,68,125,16,1282,1238,315,4582,499,272,450,1047,1207,148,9757,28,12,37,25,18,51,55,120,5,367,83,39,71,65,25,57,80,92,9,520,28,23,35,13,10,9,20,26,0,168,95,44,142,40,18,46,93,158,59,699,2638,2805,5406,1202,631,886,1467,1879,287,17201,4,23,0,3,3,0,0,0,0,28,7,68,3,4,3,4,0,0,0,90,76,391,12,31,41,16,3,3,3,580,8,29,0,4,4,3,0,3,3,50
CED330,0,20,3,0,0,0,0,0,0,26,27,122,0,3,0,0,0,4,0,157,174,364,29,15,32,9,10,16,14,657,8,15,0,3,0,4,0,0,0,33,43,155,11,15,8,5,7,8,3,257,12,38,0,7,17,4,0,0,0,78,629,1426,190,178,181,99,60,151,32,2946,3,3,5,3,0,0,0,3,0,19,246,249,209,97,68,48,63,45,10,1034,463,315,366,260,148,103,110,139,36,1946,1696,465,6599,448,446,502,1550,1601,165,13479,36,12,58,25,12,52,72,109,4,376,133,44,107,57,35,77,157,114,15,743,41,34,31,13,12,12,33,45,7,228,97,54,219,35,36,47,166,177,84,908,3613,3323,7845,1160,995,954,2224,2411,369,22884,3,30,0,0,8,4,0,0,0,47,12,129,0,0,5,0,0,0,0,155,138,532,7,34,46,10,0,14,7,795,3,35,0,0,5,0,0,0,0,47
CED394,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,21,5,17,4,3,0,0,3,6,0,39,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,7,30,82,6,24,11,6,11,66,0,243,0,0,3,0,0,0,0,0,0,3,7,10,4,3,3,0,8,7,3,43,5,15,8,9,3,0,5,16,0,69,40,20,208,25,17,11,70,106,17,512,0,0,7,5,0,0,3,5,0,18,4,0,4,3,0,0,5,5,0,18,0,3,0,3,0,0,5,3,4,26,0,3,16,9,0,3,10,10,11,58,95,180,264,79,37,29,113,234,41,1070,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,9,25,0,9,0,0,0,7,0,49,0,0,0,0,0,0,0,0,0,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,10,53,0,3,6,0,0,0,0,68,134,1056,10,9,12,7,3,9,11,1243,771,1660,142,151,228,143,100,166,36,3406,28,66,3,6,8,0,0,3,0,127,180,554,25,31,69,16,9,17,11,908,68,91,7,9,14,10,0,0,3,208,1857,6274,632,600,764,464,268,516,128,11503,5,5,5,0,3,3,4,3,0,31,339,429,224,143,101,115,66,69,20,1507,495,480,396,259,188,160,124,139,28,2273,859,392,2605,449,366,417,385,518,84,6065,50,27,37,39,29,46,36,55,5,324,87,80,62,84,56,73,47,49,13,557,52,115,47,35,28,24,27,40,12,382,63,119,95,35,17,53,38,81,75,571,4996,11404,4297,1864,1894,1524,1109,1663,425,29179,9,61,0,5,11,0,0,4,0,95,96,787,7,14,25,4,0,0,3,932,470,1788,57,242,361,112,3,102,31,3158,17,89,0,6,8,4,0,0,3,134
CED402,0,12,4,0,0,0,0,0,0,12,16,61,0,0,4,0,0,0,0,84,96,169,12,17,14,10,7,24,6,343,7,9,0,0,0,0,0,0,0,10,63,131,10,13,10,3,3,10,0,237,17,18,0,0,4,0,0,3,0,47,579,1087,97,105,76,44,44,222,16,2279,6,0,0,3,0,0,0,0,0,13,301,199,69,86,42,42,49,86,9,878,417,211,158,133,80,71,75,126,17,1277,1839,318,4697,451,284,475,1178,1614,134,11005,92,29,57,31,15,58,87,180,9,555,196,44,78,71,39,54,117,198,10,803,47,21,34,13,5,10,32,87,8,254,208,42,167,40,32,55,182,312,80,1120,3884,2352,5385,958,599,817,1773,2874,293,18927,3,27,0,3,0,0,0,0,0,30,10,47,3,0,9,0,0,0,0,67,62,311,0,20,33,3,0,15,3,446,3,32,0,0,0,0,0,0,0,35
CED403,7,28,3,4,0,0,0,0,0,48,89,726,9,10,27,3,3,5,3,873,500,982,55,81,119,41,30,66,15,1898,13,36,0,3,7,0,5,3,4,76,125,440,25,28,59,14,11,7,3,715,60,86,8,21,15,5,3,3,3,203,1340,3942,429,475,505,314,94,273,76,7451,8,0,4,3,0,0,0,0,0,20,354,477,238,223,114,89,51,58,24,1631,475,457,429,251,223,157,67,83,21,2164,1054,440,3796,537,482,450,481,655,105,7996,38,28,46,55,34,49,26,50,4,329,100,74,78,90,51,64,31,51,14,554,45,77,43,30,27,14,14,21,6,274,62,71,85,33,32,40,43,50,39,463,4273,7860,5237,1837,1704,1246,868,1334,328,24692,14,71,0,3,6,3,0,0,0,91,43,532,9,5,20,0,0,0,0,617,276,1260,25,163,179,37,0,33,21,1998,18,83,0,4,14,6,0,0,3,121
CED404,4,7,0,0,0,0,0,0,0,10,13,50,0,0,4,0,0,0,0,75,80,170,14,6,7,6,6,4,3,304,5,8,0,0,0,0,0,0,0,15,38,115,3,17,0,0,3,6,0,188,16,18,8,4,0,0,0,0,0,51,425,1127,141,102,85,41,50,61,29,2066,3,0,0,5,0,0,0,0,0,15,184,178,61,115,36,28,34,30,12,684,271,177,183,130,65,45,84,60,16,1026,1558,332,4831,514,260,312,1530,1209,197,10738,86,23,64,35,23,43,100,114,11,495,164,50,62,60,17,50,115,130,8,655,34,25,36,8,10,14,31,43,6,201,189,54,144,48,13,43,173,175,83,921,3069,2345,5553,1051,520,571,2124,1827,359,17440,3,29,0,0,0,0,0,0,0,30,9,40,0,0,3,0,0,0,0,49,57,262,7,16,23,5,0,5,6,375,3,24,0,0,0,0,0,0,0,27
CED405,4,38,0,5,3,3,0,0,0,48,53,354,3,4,7,4,3,8,3,438,429,842,107,130,164,83,69,113,29,1964,20,41,3,0,3,0,3,0,0,78,112,320,11,27,30,21,7,11,3,548,41,65,13,12,13,4,0,3,3,149,1254,3548,449,492,576,352,233,374,66,7341,4,3,3,6,7,0,4,3,0,30,311,434,224,195,142,94,81,82,24,1579,469,448,433,285,226,169,121,158,25,2339,1142,452,4061,605,495,475,614,721,130,8704,32,25,50,43,35,47,29,62,3,330,103,66,69,102,56,77,54,65,18,610,41,68,45,19,29,9,28,27,10,282,83,71,105,34,35,45,51,75,50,559,4095,6775,5590,1960,1816,1389,1299,1706,365,24994,12,59,0,6,4,3,0,0,0,84,26,284,4,12,14,3,0,0,3,349,272,1091,45,185,185,76,7,60,21,1941,18,50,0,10,3,4,0,0,0,84
CED406,7,12,0,3,0,0,0,0,0,19,19,117,7,0,5,0,0,0,0,160,101,235,33,25,42,18,9,14,5,482,3,10,0,0,4,0,0,0,0,23,37,145,7,18,19,9,3,7,0,246,29,48,6,4,15,0,0,3,0,109,426,1485,226,251,240,149,99,147,34,3056,3,4,0,4,0,0,0,4,0,19,226,284,187,164,112,54,53,58,12,1156,390,390,359,275,205,95,90,114,23,1937,1084,462,6177,773,604,582,1046,1248,169,12136,37,19,74,53,35,78,70,122,9,486,66,51,120,90,45,64,100,117,4,668,20,41,48,19,12,14,21,44,6,235,51,37,138,51,24,51,91,89,64,612,2500,3337,7390,1750,1360,1109,1590,1961,328,21335,0,31,3,0,0,0,0,0,0,41,16,102,3,3,4,0,0,0,0,129,84,450,9,57,50,18,0,13,8,694,3,33,0,8,6,0,0,0,0,52
CED407,0,19,0,3,3,0,0,3,0,25,22,286,9,7,8,0,0,0,0,335,222,536,70,59,96,53,54,74,11,1175,10,27,0,4,3,0,3,0,0,44,72,178,19,26,30,9,4,5,0,347,41,49,9,13,8,0,0,3,5,131,656,2190,324,303,322,183,179,244,39,4450,8,5,9,3,4,3,5,0,0,37,262,315,245,177,124,66,59,64,20,1334,468,408,407,273,232,147,120,121,31,2218,1100,445,5538,659,587,559,1028,1012,199,11121,46,15,59,47,33,43,60,88,10,398,96,59,95,93,54,60,80,75,17,622,27,47,62,16,14,18,30,49,5,276,51,38,123,56,39,34,80,98,50,571,3086,4634,6969,1737,1555,1176,1708,1836,390,23089,3,34,0,0,7,0,0,0,0,48,19,152,0,0,3,0,0,3,0,184,110,559,29,127,138,41,3,41,15,1058,8,32,0,8,3,0,0,0,0,60
CED408,10,19,0,0,0,3,0,0,0,30,79,374,4,4,6,4,0,5,3,485,268,487,16,24,48,20,4,15,5,902,19,25,0,0,3,0,0,0,0,51,98,254,21,23,30,13,6,11,4,466,39,57,10,10,13,3,0,3,0,136,1011,2401,253,260,238,156,60,167,40,4590,0,4,7,3,0,0,0,0,0,15,317,384,202,167,104,74,49,64,18,1381,406,327,306,203,136,126,66,108,20,1695,1517,403,4654,524,346,465,831,1028,140,9910,61,17,68,41,18,56,40,102,0,399,110,65,100,83,44,57,83,72,13,627,52,27,51,20,10,10,11,35,6,229,132,55,137,46,26,61,86,111,51,706,4119,4918,5825,1412,1022,1057,1250,1713,315,21626,3,45,0,4,3,0,0,0,4,58,50,286,5,4,20,6,0,0,0,373,198,733,15,49,89,14,0,6,7,1105,10,57,0,3,7,0,0,0,0,76
CED409,0,21,0,0,0,0,0,0,0,30,13,157,3,0,5,4,0,5,3,194,180,371,53,65,88,46,72,73,7,963,12,20,3,3,3,0,3,0,0,45,52,157,19,30,28,6,3,9,0,302,22,38,13,8,8,0,3,7,4,96,545,1943,384,340,339,232,198,339,50,4377,6,6,3,8,0,0,0,3,0,21,184,225,212,149,97,59,88,66,22,1093,300,303,416,286,188,111,150,158,36,1941,886,394,4894,666,529,475,1177,1145,147,10318,34,22,59,55,34,53,103,119,15,502,76,60,87,103,50,42,118,117,9,668,22,40,63,29,20,15,45,57,14,317,63,65,146,59,24,42,147,152,79,766,2403,3823,6357,1793,1414,1084,2113,2260,384,21634,3,33,0,4,8,0,0,0,0,47,16,128,0,3,9,0,0,0,0,164,129,595,22,143,109,38,0,69,15,1116,3,48,0,7,3,3,0,0,0,75
CED410,14,42,0,0,5,4,0,0,0,61,89,735,18,10,9,3,5,4,3,869,552,1281,140,118,170,111,81,114,23,2586,22,78,3,5,5,0,0,3,0,114,135,388,18,21,58,16,4,16,7,672,40,65,5,5,18,7,0,0,0,146,1471,4677,534,439,597,394,229,387,101,8836,3,9,4,0,0,5,4,3,0,25,307,404,213,120,101,88,64,74,22,1405,413,449,356,212,191,150,105,131,22,2037,839,337,3077,412,346,369,407,588,90,6485,30,23,41,40,30,39,27,49,3,272,79,66,69,65,44,78,45,45,3,497,59,89,46,23,32,14,29,39,12,332,71,73,92,32,40,26,44,69,54,505,4126,8716,4615,1512,1636,1299,1047,1540,357,24846,8,56,0,3,9,0,0,0,0,82,48,492,10,11,19,3,0,3,8,596,331,1323,53,205,300,83,10,67,25,2386,16,83,0,9,14,3,0,0,0,130
