CED_CODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
CED324,69,3,1859,104,764,66,3,832,0,936,6,118,204,4,327,0,327,0,3,0,0,10,0,10,113,887,269,7,1163,0,1269,0,0,0,0,0,0,3,1896,953,269,7,1232,3,3133,913,30,0,0,29,0,943,48,475,60,0,536,0,582,9,110,158,0,266,0,272,0,5,0,3,5,0,5,49,588,218,4,808,0,866,0,3,0,0,3,0,3,969,621,216,4,844,0,1813,427,10,0,0,10,0,444,30,250,22,0,270,0,301,3,61,110,3,177,0,175,0,3,0,0,3,0,3,29,310,138,4,447,0,482,0,0,0,0,0,0,0,459,321,138,4,459,0,920,14418,664,3,12,674,12,15108,1240,7856,611,28,8498,0,9740,44,1209,1313,3,2524,0,2572,10,35,3,15,56,0,64,1295,9105,1933,53,11083,5,12376,16,18,0,0,16,28,59,15724,9776,1934,59,11769,50,27543
CED325,102,4,2258,122,924,104,4,1041,0,1158,5,200,219,0,417,0,423,3,3,0,5,13,0,12,125,1127,323,12,1468,0,1593,3,0,0,0,0,4,8,2280,1224,329,16,1566,8,3862,772,20,0,0,20,3,791,41,524,53,0,581,0,613,3,122,146,0,266,0,276,0,0,0,3,3,0,3,44,649,196,3,854,0,894,0,3,0,0,3,0,3,809,672,196,3,876,7,1686,349,4,0,0,4,0,354,17,257,29,0,286,0,306,0,60,97,0,160,0,160,0,0,0,0,0,0,0,17,317,132,0,450,0,466,0,0,0,0,0,0,0,363,323,132,0,455,0,817,18239,826,15,13,850,24,19109,1320,8253,625,40,8919,12,10251,42,1522,1445,21,2990,8,3034,28,51,3,45,99,0,128,1386,9827,2076,105,12008,20,13414,23,16,3,0,18,30,73,19653,10661,2092,116,12870,69,32597
CED326,73,0,2661,110,426,14,0,440,0,555,0,24,8,0,31,0,32,3,0,0,0,3,0,7,108,452,24,0,479,0,591,4,0,0,0,0,3,8,2706,524,24,4,553,5,3262,768,16,0,0,12,0,787,39,235,7,0,241,0,277,0,13,17,0,26,0,26,0,0,0,0,0,0,0,38,245,16,0,269,0,304,0,0,0,0,0,0,3,811,260,20,0,278,3,1095,291,3,0,0,3,0,293,19,106,4,0,107,0,127,0,3,10,0,8,0,8,0,0,0,0,0,0,0,19,111,11,0,124,0,135,0,0,0,0,0,0,0,312,110,11,0,121,0,434,21065,645,0,12,659,34,21749,981,4099,120,8,4236,7,5218,15,175,109,0,286,3,305,15,19,0,4,24,0,39,1009,4293,231,14,4547,11,5566,38,11,0,0,8,58,115,22114,4952,233,28,5214,101,27428
CED327,101,6,2331,131,998,86,9,1088,0,1219,5,132,208,0,344,0,353,0,12,6,6,24,0,24,142,1140,296,17,1450,0,1595,3,0,0,0,0,0,3,2364,1240,302,17,1560,5,3927,666,24,0,0,30,0,697,47,555,53,0,615,0,655,4,89,154,0,238,0,242,0,0,0,3,3,0,6,50,643,201,9,853,0,911,0,0,0,0,0,0,0,717,676,201,6,886,0,1605,266,5,0,0,5,0,271,28,283,26,3,313,0,343,0,59,76,0,130,0,134,0,3,0,3,4,0,4,29,342,103,7,451,0,480,0,0,0,0,0,0,0,293,351,103,7,456,0,749,18552,1023,21,8,1051,35,19638,1347,9730,756,70,10553,3,11909,35,1435,1593,28,3060,0,3095,15,83,18,63,165,0,173,1391,11244,2368,156,13776,3,15173,42,9,3,3,20,61,118,19985,12282,2396,170,14845,102,34928
CED328,56,0,3129,134,369,14,0,387,0,519,4,28,13,0,43,0,48,0,0,0,0,0,0,0,134,400,27,4,430,0,571,0,0,0,0,0,3,0,3204,462,27,4,490,3,3704,1695,36,0,0,36,0,1734,67,228,5,0,237,0,304,3,26,10,0,38,0,34,0,0,0,0,0,0,0,70,251,23,0,269,0,341,0,0,0,0,0,0,0,1765,283,23,0,304,0,2068,765,25,0,0,25,0,789,30,128,4,0,127,0,156,0,6,5,0,17,0,15,0,0,0,0,0,0,0,28,131,13,0,145,0,173,0,0,0,0,0,0,0,795,158,13,0,170,0,962,22980,650,6,3,659,3,23641,1297,3567,142,12,3723,5,5018,19,300,105,3,409,0,431,7,12,0,3,10,0,21,1323,3875,245,20,4140,5,5467,9,7,0,0,7,15,26,24307,4534,252,24,4803,25,29141
CED329,26,7,2556,65,55,0,0,53,0,116,0,6,0,0,11,0,9,0,0,0,0,0,0,0,66,58,4,0,61,0,128,5,0,0,0,0,4,14,2594,83,4,0,87,10,2692,322,3,0,0,3,0,327,17,13,0,0,13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,0,14,0,27,0,0,0,0,0,0,0,337,18,0,0,18,0,355,125,3,0,0,3,0,122,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,129,4,0,0,4,0,131,17813,212,0,0,212,42,18072,487,476,9,0,483,0,975,23,27,14,0,41,0,62,7,0,0,0,0,0,12,519,505,18,0,524,0,1050,31,4,0,0,4,28,66,18368,717,18,3,739,76,19187
CED330,55,5,3706,87,151,8,0,161,0,244,0,19,11,0,29,0,30,0,0,0,0,0,0,3,91,174,16,0,191,0,279,3,0,0,0,0,3,4,3746,231,12,0,245,9,3998,835,7,0,0,8,0,848,34,60,3,0,64,0,92,0,8,8,0,12,0,16,0,0,0,0,0,0,0,34,67,11,0,77,0,107,0,0,0,0,0,0,0,866,77,12,0,89,0,951,287,5,0,0,9,0,294,5,30,8,0,35,0,39,0,5,0,0,4,0,4,0,0,0,0,0,0,0,5,28,6,0,39,0,44,3,0,0,0,0,0,3,291,40,5,0,47,0,342,26362,399,5,3,411,78,26851,807,1111,56,9,1172,4,1979,15,110,92,0,201,0,216,6,3,0,0,5,0,16,827,1227,145,5,1377,4,2210,39,0,0,0,0,53,94,27225,1628,153,12,1789,134,29150
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,71,0,1774,119,495,36,0,533,0,649,3,90,105,0,200,0,208,0,4,0,0,7,0,7,122,590,145,0,736,0,862,3,0,0,0,0,0,3,1818,662,146,5,812,3,2638,999,40,0,3,43,0,1043,67,329,20,0,344,0,413,0,60,77,0,137,0,137,0,4,0,0,4,0,4,67,392,99,0,491,0,555,0,0,0,0,0,4,3,1068,430,98,3,532,7,1602,665,18,0,0,18,0,683,22,156,15,0,173,0,198,0,36,61,0,94,0,94,0,0,0,0,0,0,0,22,189,74,0,265,0,295,0,0,0,0,0,0,0,689,208,74,0,285,0,978,13810,628,17,4,644,11,14462,1134,6029,302,34,6372,7,7509,11,797,672,4,1474,0,1484,3,39,9,15,65,0,67,1142,6872,985,52,7908,7,9054,16,3,0,0,3,21,36,14966,7499,998,55,8554,38,23561
CED402,30,6,2927,39,131,3,0,142,0,176,0,21,44,0,69,0,69,0,3,0,0,4,0,3,36,155,47,4,207,0,248,11,0,0,0,0,3,13,2939,186,47,4,236,13,3188,483,8,0,0,8,0,489,4,32,0,0,33,0,38,0,4,11,0,22,0,22,0,0,0,0,0,0,0,4,38,15,0,50,0,58,0,0,0,0,0,0,0,489,39,15,0,59,0,553,110,0,0,0,0,0,113,0,5,0,0,10,0,10,0,6,5,0,16,0,16,0,0,0,0,0,0,0,0,14,5,0,24,0,24,0,0,0,0,0,0,0,115,10,5,0,21,0,135,20314,203,3,7,217,47,20579,359,1135,43,6,1185,0,1550,7,199,229,3,432,0,439,9,11,7,3,19,0,20,375,1340,275,12,1629,4,2008,59,0,0,0,0,34,88,20743,1541,281,21,1849,81,22674
CED403,80,3,2861,105,372,17,0,395,0,498,0,26,32,0,56,0,58,0,0,0,0,3,0,3,105,404,49,3,450,0,559,0,0,0,0,0,3,5,2884,480,48,3,527,3,3421,1413,33,0,0,33,0,1453,63,251,19,0,270,0,333,0,20,20,0,39,3,42,0,0,0,0,0,0,0,62,276,40,0,308,3,374,0,0,0,0,0,0,0,1475,306,40,0,342,3,1824,773,22,0,0,22,0,797,25,156,14,0,170,0,197,0,8,19,0,22,0,24,0,0,0,0,0,0,0,25,167,28,0,191,0,221,0,0,0,0,0,0,0,793,182,28,0,216,0,1014,19746,541,7,0,555,20,20316,897,3362,182,14,3559,0,4453,14,346,211,0,555,9,569,4,11,0,3,11,0,17,907,3717,390,19,4123,9,5042,27,0,0,0,0,11,42,20685,4261,401,14,4678,41,25399
CED404,22,9,2414,45,96,3,0,95,0,147,0,6,3,0,11,0,11,0,0,0,0,0,0,5,46,108,6,0,108,0,156,6,0,0,0,0,3,8,2434,126,6,0,133,10,2576,280,3,0,0,3,0,285,3,23,3,0,27,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,3,0,26,0,32,0,0,0,0,0,0,0,284,23,3,0,31,3,316,47,0,0,0,0,0,47,0,7,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,13,0,0,0,0,0,0,0,54,7,0,0,7,0,59,17787,166,0,3,167,56,18018,370,1056,34,10,1099,0,1470,4,42,23,0,65,0,75,3,4,0,5,8,0,9,377,1103,60,17,1178,0,1555,41,4,0,0,3,114,165,18206,1271,64,16,1350,179,19736
CED405,61,3,2026,94,478,32,3,516,0,610,8,36,55,0,88,0,94,0,0,0,0,0,0,0,99,520,87,3,607,0,709,3,0,0,0,0,4,4,2063,578,88,3,672,6,2744,986,38,0,4,36,0,1019,47,360,16,0,367,0,417,3,25,42,0,68,0,70,0,0,0,0,0,0,3,53,381,60,0,438,0,496,0,0,0,0,0,0,0,1040,412,60,4,474,0,1512,525,25,0,0,24,0,546,34,185,19,0,203,0,233,0,20,29,0,54,0,55,0,0,0,0,0,0,0,30,209,48,0,257,0,292,0,0,0,0,0,0,0,558,229,49,0,281,0,837,14562,616,12,3,629,12,15207,844,4978,206,27,5210,4,6061,14,397,273,3,676,0,690,15,19,0,11,33,0,43,873,5396,473,46,5915,4,6797,20,8,3,0,8,16,45,15458,6011,488,51,6553,32,22047
CED406,38,0,2659,73,221,5,0,226,0,306,3,8,4,0,14,0,19,0,0,0,0,0,0,0,77,236,14,0,244,0,324,0,0,0,0,0,0,4,2697,272,14,0,283,3,2987,933,16,0,0,16,0,946,32,133,3,0,140,0,174,3,17,9,0,22,0,26,0,0,0,0,0,0,0,40,147,13,0,163,0,196,0,0,0,0,0,3,0,969,158,13,0,175,4,1151,430,7,0,0,7,0,434,13,59,9,0,65,0,73,0,13,9,0,19,0,21,0,0,0,0,0,0,0,9,72,10,0,86,0,97,0,0,0,0,0,0,0,441,75,10,0,89,0,531,20559,364,3,9,382,33,20978,630,1740,68,0,1807,0,2435,19,112,59,0,171,0,189,9,9,0,0,9,0,23,661,1857,132,0,1985,0,2648,26,3,0,0,3,49,69,21241,2225,132,9,2373,83,23697
CED407,60,4,2525,89,460,39,0,495,0,590,3,85,97,0,180,0,179,0,3,0,0,4,0,7,95,542,134,5,675,0,772,3,0,0,0,0,0,3,2564,599,134,6,734,8,3301,1080,31,0,0,31,0,1109,37,295,18,0,316,0,354,0,37,85,0,123,0,123,0,0,0,0,0,0,0,34,338,102,0,440,0,477,0,0,0,0,3,0,4,1118,371,102,0,473,0,1591,463,11,0,0,11,0,473,24,151,9,0,163,0,185,0,34,52,0,84,0,86,0,0,0,0,0,0,0,26,182,61,0,248,0,272,0,0,0,0,0,0,0,489,197,61,3,256,0,743,17928,533,13,8,552,17,18498,795,4636,216,31,4885,10,5695,14,642,579,0,1220,0,1232,8,26,9,20,49,0,56,819,5296,804,51,6159,10,6985,10,5,0,3,6,28,49,18763,5842,817,62,6714,55,25533
CED408,51,10,3173,62,90,0,0,90,0,150,0,3,3,0,7,0,10,0,3,0,0,3,0,0,67,96,3,0,97,0,163,12,3,0,0,3,5,22,3188,141,6,0,149,13,3354,1107,11,0,0,18,0,1119,19,56,0,0,56,0,82,0,0,7,0,7,0,7,0,3,0,0,3,0,3,19,59,7,0,68,0,88,9,3,0,0,3,0,7,1131,73,9,0,85,0,1217,493,16,0,0,16,0,511,11,17,0,0,17,0,34,0,0,3,0,4,0,4,0,0,0,0,0,0,0,17,18,3,0,24,0,37,0,0,0,0,0,0,0,512,35,3,0,39,0,552,21670,336,3,6,348,40,22060,579,681,11,3,695,3,1281,7,21,21,0,39,0,46,15,13,0,0,13,0,22,597,714,24,3,746,3,1351,61,10,0,0,10,25,92,22332,1061,31,8,1105,67,23506
CED409,66,3,1757,106,721,70,3,796,0,905,4,188,278,0,459,0,466,0,3,0,3,4,0,6,111,906,349,8,1265,0,1379,7,0,0,0,0,3,5,1809,967,352,11,1327,3,3144,694,29,0,0,29,0,726,50,459,57,4,518,0,564,6,137,244,3,382,0,391,0,0,0,0,0,0,0,53,595,299,10,906,0,956,3,0,0,0,0,0,3,748,630,299,10,940,0,1685,291,10,0,0,10,0,304,28,211,31,4,240,0,268,3,80,154,0,236,0,238,0,3,0,0,3,0,3,32,294,181,4,480,0,511,0,3,0,0,3,0,3,322,307,181,4,489,0,812,13701,699,14,9,719,23,14436,941,6906,530,39,7477,3,8417,41,1523,1757,9,3289,6,3341,16,43,8,27,80,0,93,998,8469,2295,80,10840,4,11842,35,16,0,0,16,35,92,14726,9186,2309,84,11580,64,26374
CED410,106,0,2221,126,838,51,0,892,0,1018,3,62,60,0,122,0,125,0,4,3,0,9,0,9,128,906,110,0,1024,0,1151,0,0,0,0,0,0,4,2249,1010,118,3,1129,3,3378,1206,66,0,0,66,0,1272,60,536,29,0,564,0,629,3,35,48,0,89,0,88,0,3,0,0,5,0,3,69,570,79,4,652,0,721,0,0,0,0,0,0,0,1277,635,79,4,722,0,1995,634,22,0,0,22,0,657,42,258,10,0,266,0,316,0,18,31,0,51,0,52,0,0,0,0,0,0,3,49,275,47,3,320,0,368,0,0,0,0,0,0,0,682,297,47,3,340,0,1021,14968,797,11,9,812,10,15796,1084,7343,370,22,7730,0,8820,22,546,339,0,883,0,906,13,36,4,9,59,0,66,1119,7921,711,37,8675,0,9799,21,10,0,0,10,11,46,16117,8724,724,46,9499,29,25639
CED411,46,8,2912,56,223,8,0,226,0,290,3,95,145,0,240,0,239,0,0,0,5,8,0,8,60,318,152,5,473,0,535,11,0,0,0,0,0,13,2938,360,153,8,521,5,3465,926,7,0,0,12,0,937,19,131,7,0,139,0,163,3,68,115,0,178,0,182,0,0,0,4,4,0,4,19,198,121,3,321,0,341,5,0,0,0,0,0,9,954,212,122,3,338,0,1289,327,4,0,0,4,0,327,4,45,3,0,47,0,51,0,22,62,0,88,0,88,0,0,0,0,3,0,3,4,72,67,0,140,0,141,0,0,0,0,0,0,0,326,71,67,0,140,0,471,22405,372,6,14,391,40,22834,470,2344,139,21,2503,0,2975,22,837,1016,6,1862,3,1889,0,15,0,29,51,0,53,491,3198,1159,59,4414,3,4911,58,15,0,0,15,54,129,22954,3589,1169,67,4827,98,27877
CED494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,49,0,2854,122,349,9,3,365,0,485,3,20,16,0,36,0,43,0,0,0,0,3,0,3,127,372,28,3,405,0,527,4,0,0,0,0,4,10,2930,428,28,3,456,5,3390,793,21,0,0,21,0,813,31,171,3,0,180,0,217,0,8,10,0,23,0,27,0,0,0,0,0,0,0,36,186,20,0,205,0,241,0,0,0,0,0,0,0,827,204,20,0,226,0,1054,264,6,0,0,6,0,263,15,89,0,0,91,0,99,0,3,4,0,7,0,5,0,0,0,0,0,0,0,15,93,6,0,94,0,109,0,0,0,0,0,0,0,280,94,6,0,102,0,379,23031,553,9,4,563,16,23611,1111,3568,82,12,3663,10,4783,45,204,91,5,301,0,348,16,13,0,9,24,0,37,1171,3784,173,28,3991,10,5164,34,9,0,0,9,28,70,24237,4341,187,28,4559,55,28847
CED502,61,3,2317,128,958,41,7,1007,0,1130,7,138,145,0,283,3,285,4,4,0,0,4,0,9,132,1105,182,7,1291,3,1429,3,0,0,0,0,0,4,2389,1166,187,7,1351,7,3747,825,16,0,0,16,0,839,47,616,25,3,645,0,696,0,75,91,0,167,0,165,0,7,0,0,7,0,7,53,699,120,4,817,0,865,0,0,0,0,0,0,0,873,710,120,4,831,0,1705,318,7,0,0,7,0,326,24,327,7,0,336,0,362,0,47,56,0,101,0,101,0,0,0,0,0,0,0,24,379,58,0,439,0,467,0,0,0,0,0,0,0,336,391,58,0,451,0,790,17922,618,3,3,624,15,18564,1273,10347,393,48,10791,3,12066,27,1131,1027,4,2162,5,2191,17,51,0,13,65,0,77,1319,11530,1414,64,13010,11,14340,36,12,0,3,17,28,80,19281,12161,1421,73,13649,52,32985
CED503,39,3,2600,77,207,3,0,213,0,289,6,11,9,0,15,0,25,3,0,0,0,0,0,3,79,223,11,0,230,0,311,3,0,0,0,0,0,3,2637,259,11,5,275,3,2918,740,18,0,0,18,0,755,30,90,0,0,90,0,122,0,11,5,0,11,0,11,0,0,0,0,0,0,0,30,98,7,0,102,0,136,3,0,0,0,0,0,3,777,110,7,0,115,0,895,282,6,0,0,6,0,292,15,34,0,0,34,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,0,0,35,0,49,0,0,0,0,0,0,0,296,42,0,0,42,0,341,19181,353,0,0,355,41,19581,795,1860,31,15,1901,4,2700,7,116,37,0,154,0,162,11,12,0,12,23,0,36,818,1986,67,23,2075,4,2902,36,5,3,0,5,27,73,20036,2347,71,27,2442,76,22549
