CED_CODE_2016,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
CED319,5101,178,10,5284,51,10,0,0,60,4,3,4,67,6,0,73,103,15,3,10,129,14,0,14,139,0,0,139,153,27,5,10,189,17,3,16,206,13,0,216,4523,507,62,66,5161,121,20,145,5303,185,10,5499,1153,129,22,26,1336,54,6,60,1391,146,3,1544,6,0,0,10,17,0,0,0,13,0,26,40,5682,637,83,104,6512,171,31,205,6714,335,39,7080,1053,135,5,3,1203,37,5,40,1250,54,0,1300,1356,135,15,19,1515,26,3,31,1543,30,0,1577,31,5,3,0,36,0,0,0,38,0,0,38,22,3,0,22,50,0,0,0,52,3,0,52,2463,275,27,45,2808,69,10,76,2885,88,4,2976,30,0,0,0,38,10,0,8,49,0,0,48,46,8,3,0,60,5,3,10,66,4,0,70,79,11,4,3,95,17,3,17,114,5,0,124,2543,287,31,46,2904,87,10,93,3001,92,5,3099,504,54,7,10
CED320,4587,229,8,4824,75,14,6,3,95,23,0,23,122,17,0,136,171,26,0,4,205,4,7,11,215,23,0,240,246,32,11,11,298,32,6,34,337,38,0,377,4090,496,103,85,4769,121,39,156,4921,268,16,5203,1604,206,68,63,1941,97,27,122,2066,356,14,2430,7,3,0,5,15,0,0,0,15,4,10,33,5699,702,174,150,6720,216,66,284,7001,627,34,7669,1002,89,16,8,1113,32,9,38,1153,89,0,1242,1254,171,25,4,1453,28,5,31,1490,70,0,1557,37,3,20,0,60,0,0,0,66,5,0,68,20,0,0,21,36,0,0,0,38,0,0,45,2318,265,59,37,2669,59,14,68,2743,165,0,2909,47,12,6,6,66,13,0,13,75,3,0,85,79,7,4,3,90,12,0,13,104,12,0,113,120,19,5,4,153,21,0,27,180,18,0,195,2439,286,67,39,2830,79,12,96,2923,184,0,3103,756,112,27,25
CED321,4621,172,6,4808,46,0,3,0,52,23,3,29,72,19,0,92,65,13,0,0,82,10,0,12,93,16,0,108,114,19,5,0,131,34,3,32,167,31,0,196,4109,421,93,72,4694,85,11,96,4790,204,6,5004,1298,178,45,38,1555,68,14,85,1637,397,4,2034,3,3,0,3,13,0,0,0,13,3,17,29,5414,601,135,112,6262,150,29,180,6437,603,27,7072,1016,90,6,4,1115,27,0,28,1141,50,0,1197,1250,136,27,16,1432,15,0,15,1445,84,3,1539,38,9,13,0,58,3,3,7,63,4,0,70,18,0,0,18,41,0,0,0,41,4,0,44,2320,238,47,41,2652,39,6,45,2702,147,3,2850,43,0,0,0,43,7,0,7,51,10,0,62,33,3,0,3,39,0,5,3,40,3,0,44,73,3,0,3,79,7,5,10,92,15,0,106,2394,248,47,45,2733,55,3,58,2792,164,3,2956,552,78,18,24
CED322,4782,162,3,4955,37,3,0,0,49,9,0,9,52,0,0,52,143,10,3,0,163,4,0,7,173,5,0,177,184,18,3,4,211,13,0,17,225,5,0,231,4187,573,67,64,4892,89,25,116,5011,166,3,5185,1057,158,33,27,1272,50,6,55,1326,142,3,1466,10,3,0,0,11,0,0,0,9,0,5,20,5255,729,102,94,6176,139,29,174,6347,306,17,6671,890,128,15,7,1033,22,5,29,1057,45,3,1111,1295,195,30,6,1526,23,5,32,1555,42,0,1602,31,5,8,0,44,0,0,0,44,4,0,49,12,0,0,11,26,4,0,4,28,3,0,28,2224,327,53,30,2626,51,14,58,2690,94,9,2793,27,6,0,0,36,7,0,7,39,3,0,44,69,13,0,7,85,3,4,6,86,4,0,95,92,13,0,6,116,12,4,10,128,6,0,138,2314,347,49,31,2742,57,15,76,2820,102,9,2929,498,81,14,15
CED323,3411,153,10,3574,39,10,7,0,52,18,0,18,65,16,0,79,108,19,0,6,128,3,3,9,138,13,0,148,144,32,9,7,183,19,3,25,206,26,0,232,2964,442,44,46,3495,87,26,114,3613,180,10,3799,878,154,14,18,1075,39,15,53,1123,174,3,1303,0,0,0,0,7,0,0,0,4,0,11,23,3853,603,58,67,4575,129,44,173,4744,353,28,5126,617,111,3,0,729,18,5,22,752,56,0,802,893,160,8,6,1060,17,3,21,1079,53,3,1136,26,0,14,0,39,3,0,3,44,0,0,45,16,3,0,12,27,0,0,0,27,3,0,28,1547,267,19,16,1859,40,10,49,1903,115,3,2019,21,7,0,0,27,7,0,11,40,0,0,46,39,6,0,0,43,0,0,3,51,4,0,49,60,14,0,0,76,12,0,9,90,4,0,92,1607,279,24,22,1935,50,10,55,1991,119,3,2110,378,76,9,16
CED324,4680,198,7,4882,73,21,0,0,92,31,0,31,123,4,0,127,124,27,0,0,150,25,5,33,189,9,0,195,198,47,0,0,245,54,5,62,307,15,0,322,4058,640,48,60,4800,160,28,183,4991,207,6,5203,1418,222,22,35,1690,96,38,132,1822,311,0,2138,10,3,0,11,16,0,0,0,16,0,25,40,5475,859,68,101,6513,252,64,315,6829,519,30,7379,900,134,3,4,1042,27,10,42,1081,67,0,1150,1128,171,5,12,1315,27,0,28,1342,37,3,1383,26,8,11,0,49,0,0,0,49,0,0,49,12,4,0,16,27,0,0,0,27,0,0,27,2072,314,23,36,2437,57,13,67,2505,109,3,2616,28,11,0,0,39,20,0,20,55,0,0,59,41,11,0,0,55,13,6,14,70,4,0,75,69,19,0,0,90,27,6,32,128,9,0,135,2141,331,21,37,2528,88,12,101,2633,121,3,2750,592,133,10,13
CED325,5508,233,6,5755,127,35,3,9,172,41,0,40,207,17,0,224,190,20,0,5,215,23,10,34,253,9,9,268,317,61,3,14,390,64,8,75,464,29,9,494,4872,662,80,94,5701,230,36,266,5975,262,17,6250,1614,279,32,60,1985,125,39,161,2150,516,5,2666,18,3,0,7,24,0,0,0,24,0,23,47,6504,944,108,160,7710,358,72,432,8146,780,46,8973,1195,142,13,8,1360,48,6,53,1412,90,3,1498,1220,170,20,3,1418,32,7,39,1456,72,4,1535,40,6,8,0,54,0,0,0,52,4,0,57,16,3,0,17,34,0,0,0,39,7,3,47,2472,321,41,34,2867,81,12,92,2960,171,11,3142,59,11,0,0,79,18,0,24,101,9,0,106,72,6,0,3,85,12,7,21,108,8,0,118,133,18,0,3,160,34,15,45,206,14,0,223,2606,343,38,35,3023,114,27,141,3163,191,13,3362,696,133,18,35
CED326,4959,227,22,5207,99,15,3,0,118,27,0,26,144,18,0,160,165,23,8,4,203,20,3,24,224,10,0,234,266,35,8,8,315,50,7,55,369,22,0,393,4475,512,73,91,5147,154,28,184,5329,257,22,5603,1509,198,47,53,1805,69,13,77,1884,217,5,2105,0,0,0,3,8,0,0,0,8,0,30,34,5982,712,121,144,6965,219,36,256,7224,471,54,7745,1077,140,14,10,1240,23,4,30,1269,77,0,1348,1207,132,25,13,1372,46,7,50,1429,53,7,1484,44,14,13,0,66,0,0,0,62,0,0,68,13,3,0,18,37,3,0,3,40,7,4,48,2336,282,52,41,2717,74,17,90,2799,134,7,2947,57,5,0,0,61,13,3,19,76,8,0,87,87,8,0,3,100,3,3,5,105,8,0,115,141,14,0,0,160,20,3,27,184,22,0,203,2478,297,51,44,2873,89,18,110,2984,156,7,3146,650,93,20,30
CED327,5359,272,11,5649,135,38,0,3,175,51,0,46,224,28,0,254,196,43,7,6,245,25,4,29,281,13,0,293,335,77,3,7,423,75,8,83,505,38,0,547,4749,704,75,92,5619,199,48,243,5866,314,11,6191,2033,436,48,80,2596,210,39,256,2845,623,7,3480,9,0,0,10,21,0,3,3,21,3,53,78,6788,1142,124,179,8232,411,90,499,8731,941,74,9753,1135,139,17,7,1295,31,11,35,1332,97,3,1436,1235,174,25,8,1445,33,5,36,1478,72,0,1552,66,8,5,0,78,0,0,0,81,8,0,89,20,4,0,35,55,0,0,0,56,3,3,68,2454,324,51,48,2874,60,13,76,2952,182,8,3144,74,17,0,0,95,19,0,18,115,5,0,124,100,29,0,3,133,10,0,17,147,15,0,159,176,46,0,3,224,29,3,33,256,24,0,283,2635,369,46,56,3105,89,14,110,3213,206,8,3422,919,193,21,40
CED328,5710,155,3,5870,75,10,3,0,85,23,3,25,114,5,0,117,179,9,4,4,196,8,4,10,205,7,0,211,251,23,7,4,285,35,3,41,323,10,0,328,5181,550,72,47,5847,161,21,186,6034,167,3,6206,1484,131,28,17,1656,40,12,51,1709,119,0,1825,4,0,0,0,10,0,0,0,10,0,5,14,6672,680,102,66,7515,206,29,234,7747,293,6,8043,1252,143,14,6,1423,47,6,52,1469,56,0,1523,1645,162,19,13,1840,39,0,44,1880,29,3,1911,36,5,3,0,47,0,0,3,47,0,0,53,12,0,0,15,31,0,0,0,29,0,0,29,2952,312,38,32,3336,91,3,97,3433,86,0,3519,58,3,0,0,56,6,0,6,68,0,0,68,100,3,0,3,103,3,0,3,106,0,0,106,156,9,0,3,166,7,0,10,176,0,0,176,3110,319,39,34,3495,103,9,106,3606,86,0,3695,678,54,11,7
CED329,3374,213,9,3591,58,18,3,0,80,37,3,38,115,13,0,124,65,21,0,0,86,6,6,16,97,14,0,111,122,40,3,0,161,45,3,52,210,24,0,233,2814,519,62,49,3439,120,25,141,3582,236,10,3827,893,186,64,33,1180,99,23,120,1293,345,6,1649,3,0,3,3,6,0,0,0,6,3,19,26,3712,702,127,89,4625,218,47,259,4884,587,34,5507,724,117,12,5,861,16,10,18,878,54,0,935,1088,173,20,16,1297,26,3,31,1327,98,0,1422,26,16,7,0,55,3,0,3,58,9,0,61,9,3,0,22,33,0,0,0,31,0,0,35,1850,307,43,36,2240,40,9,52,2292,158,4,2455,29,7,0,0,31,16,0,19,50,9,0,54,36,11,3,0,51,0,5,3,55,6,0,59,62,15,3,0,77,18,3,23,99,14,0,116,1914,319,48,36,2321,57,15,73,2395,171,4,2573,461,84,23,16
CED330,5595,232,3,5828,64,5,0,0,72,11,0,11,86,12,0,97,161,13,0,5,182,8,0,8,183,5,0,190,219,21,0,7,252,19,0,18,268,18,0,285,5030,541,94,81,5740,106,19,127,5868,250,3,6115,1591,205,44,35,1878,87,11,97,1973,294,3,2273,23,4,0,8,30,0,0,0,30,0,29,55,6636,742,136,126,7646,191,34,225,7867,545,32,8446,1346,112,26,13,1500,22,3,24,1521,84,5,1616,1617,240,17,22,1891,29,4,29,1921,69,3,1993,48,17,13,0,74,0,0,0,71,5,0,81,16,3,0,29,53,0,0,0,56,4,4,61,3024,373,53,60,3508,54,9,57,3568,161,8,3746,34,0,0,5,41,6,0,6,52,7,0,56,78,6,3,3,96,0,0,0,98,4,0,100,115,8,0,12,140,6,0,6,146,15,0,159,3142,378,58,69,3654,65,9,70,3719,175,8,3908,791,109,30,31
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,4229,148,9,4388,59,15,4,0,81,25,0,25,109,6,0,113,119,21,0,4,144,15,3,16,158,4,0,165,181,35,6,4,220,40,3,47,266,13,0,282,3694,560,52,47,4359,110,35,140,4498,162,9,4665,919,209,14,25,1174,76,15,89,1265,220,0,1483,12,3,0,0,14,0,0,0,13,0,15,31,4630,775,68,76,5548,184,47,229,5780,380,19,6177,785,117,6,3,911,35,8,41,950,57,0,1011,1214,191,4,5,1415,15,8,27,1437,35,0,1478,29,8,13,0,49,0,0,0,49,0,0,49,5,6,0,11,21,0,0,0,21,0,0,21,2039,323,22,12,2395,47,19,66,2459,93,0,2558,33,9,0,0,47,25,0,22,68,3,0,71,43,3,3,0,51,3,0,3,52,6,0,63,82,14,5,0,95,26,4,29,124,11,0,138,2115,334,20,17,2489,77,19,96,2588,104,0,2695,413,72,3,8
CED402,4365,160,4,4532,36,9,0,0,41,15,0,15,53,11,0,71,87,15,0,3,104,8,0,5,108,9,0,119,116,17,4,3,139,20,0,18,165,22,3,190,3860,415,112,63,4459,68,10,71,4530,180,8,4720,1087,178,30,33,1332,53,12,66,1401,275,3,1682,0,3,0,3,11,0,0,0,11,0,10,20,4956,598,146,104,5799,124,19,141,5936,462,27,6425,832,91,19,3,949,13,0,16,960,37,0,1002,1485,183,27,21,1717,15,3,19,1742,56,5,1799,42,3,9,0,58,0,0,0,58,3,0,63,8,0,0,19,31,0,0,0,36,3,0,39,2371,284,62,45,2760,32,3,37,2798,97,4,2898,16,3,0,0,25,16,0,16,39,12,0,47,56,8,0,0,58,3,0,6,63,3,0,69,72,6,0,3,88,16,0,19,104,9,0,111,2444,291,62,52,2843,48,5,56,2902,107,4,3016,482,90,21,9
CED403,4894,144,6,5042,22,11,0,0,38,9,0,14,46,3,0,51,102,9,3,0,121,7,0,11,130,3,0,130,129,25,5,0,152,20,3,20,177,8,0,180,4258,527,91,64,4948,104,20,122,5069,151,6,5228,923,125,22,8,1079,29,10,41,1116,202,3,1321,0,0,0,4,3,0,0,0,3,0,0,8,5180,655,115,72,6025,138,32,166,6193,357,5,6556,864,128,9,8,1005,18,8,30,1033,57,0,1088,1556,199,23,12,1785,39,3,42,1826,46,0,1873,39,9,16,0,61,4,0,3,63,4,0,67,9,0,0,5,19,0,0,0,19,0,4,20,2464,343,41,20,2873,58,13,71,2944,110,3,3053,19,3,3,0,20,5,4,12,36,4,0,38,67,7,0,3,76,3,0,5,82,0,0,80,82,11,3,3,98,7,4,16,116,4,0,123,2551,355,45,23,2969,70,21,90,3057,115,3,3178,423,56,8,3
CED404,3811,168,3,3984,28,7,0,0,38,23,0,24,57,14,0,79,68,3,3,8,85,19,12,26,110,11,0,118,93,14,3,8,117,43,12,52,171,29,0,195,3311,385,94,67,3861,106,24,126,3982,197,3,4182,945,138,30,25,1141,66,16,86,1223,321,11,1554,3,0,0,0,3,0,0,0,3,0,46,48,4258,531,121,92,5000,166,42,212,5210,520,57,5786,691,63,10,11,771,18,3,21,789,46,0,833,1142,179,25,13,1358,28,8,34,1387,61,3,1456,39,11,22,0,72,0,0,0,80,7,0,80,7,0,0,13,28,3,0,3,31,3,0,35,1880,247,62,40,2229,49,8,52,2280,115,3,2400,18,3,0,0,30,17,0,21,48,9,0,60,34,0,4,5,42,6,5,12,60,4,0,64,55,7,5,5,72,30,4,36,104,16,0,126,1933,257,63,42,2299,78,14,91,2393,132,3,2522,330,64,8,16
CED405,4026,137,3,4170,40,11,0,0,59,10,0,13,70,3,0,73,122,17,3,3,142,9,3,11,151,4,0,157,159,29,3,4,197,19,3,26,223,6,0,230,3531,489,66,49,4136,93,22,113,4252,147,3,4399,796,165,21,15,998,48,12,61,1059,181,3,1243,7,5,0,0,9,0,0,0,9,0,8,23,4335,664,86,58,5144,137,40,175,5317,326,18,5662,658,111,11,4,782,24,6,31,808,43,0,855,1179,140,7,7,1327,25,6,28,1361,36,0,1400,28,4,9,0,42,0,0,0,43,8,0,50,6,0,0,9,19,0,0,0,19,3,0,24,1866,258,23,24,2169,48,11,61,2235,90,3,2329,18,7,0,0,31,14,0,16,42,0,0,41,32,9,4,4,51,14,3,15,65,0,0,63,49,15,5,4,74,21,4,30,101,3,0,108,1917,270,28,28,2246,75,13,87,2336,92,3,2434,349,63,5,3
CED406,4160,211,6,4383,43,4,0,0,49,15,0,15,65,9,0,71,128,15,4,0,146,14,3,12,163,10,0,170,171,18,4,0,196,24,3,33,225,15,0,245,3664,475,71,51,4257,110,24,131,4391,223,6,4621,1216,171,34,30,1459,64,10,73,1530,223,0,1754,10,0,0,0,9,0,0,0,9,0,29,35,4885,653,104,86,5721,171,32,205,5931,448,37,6411,640,103,9,9,761,22,0,23,790,57,0,848,1227,176,26,11,1447,30,11,40,1486,61,0,1548,41,9,9,0,62,0,0,0,62,0,0,61,3,0,0,12,23,0,0,0,20,3,0,22,1913,288,50,30,2288,53,9,65,2355,124,3,2475,29,7,0,0,36,7,0,8,43,9,0,50,64,3,3,0,69,3,0,9,79,4,0,86,92,5,3,0,101,13,3,14,115,13,0,134,2009,300,51,32,2391,64,10,78,2469,136,3,2606,505,96,18,21
CED407,4464,172,3,4638,67,10,4,3,91,14,3,15,106,8,0,111,126,28,0,0,159,13,0,15,175,5,0,183,200,43,5,3,248,29,4,35,280,11,0,295,4007,499,73,51,4629,96,16,116,4744,184,3,4928,1200,208,30,28,1470,56,10,66,1536,264,6,1807,6,0,0,0,6,0,0,0,6,0,13,22,5213,711,102,80,6106,157,25,184,6285,446,24,6761,776,93,8,13,884,25,4,24,912,44,0,956,1413,162,17,9,1601,29,8,36,1641,38,0,1676,36,12,8,0,55,3,0,3,63,0,0,61,8,3,0,10,17,0,0,5,23,6,0,26,2233,262,33,30,2562,60,13,69,2630,89,0,2722,26,6,0,0,31,14,0,18,48,4,0,55,59,19,0,0,76,12,0,9,91,6,0,95,84,24,0,0,116,23,0,31,139,12,0,152,2316,287,36,30,2679,86,15,100,2775,95,0,2869,480,101,11,12
CED408,4710,202,14,4917,33,6,0,0,37,13,0,13,48,0,0,47,76,17,0,0,95,4,0,3,98,3,0,102,108,20,0,0,134,15,0,15,147,10,0,151,4002,632,81,62,4774,66,15,80,4855,206,14,5066,1050,164,30,21,1268,15,3,22,1288,148,0,1437,15,0,0,3,17,0,0,0,17,0,6,25,5068,794,106,83,6056,83,21,98,6162,350,17,6528,769,150,6,7,932,32,5,39,972,55,0,1021,1500,196,23,12,1739,23,3,29,1769,63,3,1833,40,7,20,0,66,0,0,0,66,4,0,71,10,0,0,15,29,0,0,0,29,0,0,26,2323,356,46,37,2766,52,12,67,2829,122,3,2951,22,3,0,0,26,10,0,10,32,4,0,41,53,9,0,0,60,0,0,0,58,8,0,62,75,13,0,0,81,9,0,9,94,11,0,104,2396,362,52,42,2848,62,12,73,2921,128,3,3055,461,87,13,14
CED409,3970,232,4,4201,63,19,5,0,84,35,0,38,123,18,3,147,121,36,0,3,159,23,5,29,184,13,0,200,187,52,5,5,243,59,4,68,306,30,0,343,3332,609,68,60,4072,155,44,202,4277,264,5,4542,1234,270,35,53,1593,127,37,166,1759,597,19,2366,10,3,0,12,24,0,0,0,24,4,16,38,4581,887,97,128,5688,282,79,368,6057,859,38,6951,702,106,4,4,816,30,7,40,852,62,0,918,1031,184,15,12,1240,29,7,35,1283,77,4,1366,28,0,13,0,49,5,0,5,47,5,0,54,9,3,0,20,31,3,0,3,36,5,0,43,1778,292,28,38,2134,63,18,81,2219,147,5,2372,41,11,0,3,53,16,0,16,74,8,0,76,50,13,0,0,65,9,0,16,73,12,0,86,89,17,0,3,118,30,0,30,143,14,0,163,1870,313,31,34,2249,96,19,112,2368,163,3,2532,518,136,15,29
CED410,4631,125,0,4761,75,10,0,0,86,13,0,14,101,3,0,102,136,25,0,4,158,15,3,14,176,13,0,190,204,34,0,4,244,28,7,27,279,17,0,294,4080,581,59,39,4760,125,26,146,4908,142,0,5050,970,171,11,20,1172,56,12,73,1243,154,4,1392,10,0,0,8,18,0,0,0,18,0,5,26,5065,749,73,62,5949,182,41,217,6169,291,9,6473,838,107,6,4,961,39,3,41,1004,50,0,1059,1433,194,13,5,1651,36,10,47,1692,46,3,1740,23,0,12,0,31,0,0,0,36,0,0,34,9,3,0,7,16,0,0,0,16,0,0,19,2307,311,32,17,2671,76,11,88,2756,96,6,2858,38,3,0,0,40,8,0,8,48,3,0,49,45,8,0,0,59,9,3,11,71,5,0,69,81,14,0,0,96,21,3,18,116,8,0,127,2390,324,31,22,2767,94,12,104,2870,107,6,2981,488,74,4,10
