CED_CODE_2016,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
CED319,577,22,3,21,597,97,0,697,0,3,0,0,6,0,0,0,6,0,16,23,3051,345,38,56,3488,103,14,119,3605,184,16,3809,746,77,5,4,834,23,0,27,857,29,0,886,734,91,10,0,832,12,4,17,844,20,0,869,14,3,8,0,31,0,0,0,26,0,0,28,18,0,0,5,23,0,0,0,24,3,0,27,1512,169,20,14,1717,36,4,38,1752,57,3,1813,18,3,0,0,23,6,0,3,23,4,0,30,26,5,0,3,30,4,0,4,37,3,0,38,46,9,0,3,52,6,3,9,62,7,0,66,1554,177,21,19,1765,44,10,52,1820,61,3,1878,266,37,6,5,313,16,0,16,333,61,0,391,0,0,0,0,3,0,0,0,3,0,5,5,1823,207,30,25,2087,54,10,66,2153,119,8,2282,1016,96,11,7,1124,35,4,38,1166,60,0,1220,913,113,13,3,1039,23,3,24,1064,45,0,1106
CED320,925,46,18,59,987,192,3,1183,6,0,0,3,8,0,0,0,8,0,6,19,3202,395,93,66,3764,129,25,159,3918,373,13,4303,684,78,9,4,777,16,0,18,796,71,0,869,743,89,19,5,854,17,3,25,881,48,3,932,26,3,6,0,33,0,0,0,39,3,0,41,7,0,0,11,22,0,0,0,21,0,0,22,1465,176,31,22,1693,39,8,43,1733,123,3,1861,40,7,0,0,52,13,0,13,59,9,0,64,55,10,3,3,67,3,3,7,78,5,0,77,96,13,3,3,115,16,3,20,132,10,0,143,1564,188,38,27,1812,51,9,64,1868,134,3,2009,446,71,18,14,547,28,0,32,582,141,0,727,3,0,0,5,5,0,0,0,5,0,0,10,2010,257,60,40,2365,86,9,96,2460,273,3,2741,1013,85,17,10,1121,28,6,30,1154,81,0,1237,943,130,31,6,1102,24,3,29,1131,62,0,1195
CED321,676,18,7,29,700,231,12,945,3,7,0,0,12,0,0,0,12,3,6,21,2950,328,68,70,3416,75,12,83,3508,397,18,3924,642,69,10,5,724,7,4,7,731,36,0,770,688,98,26,4,814,8,0,10,829,43,0,875,28,3,5,0,35,0,0,0,38,4,0,47,16,0,0,14,33,0,0,0,33,0,0,31,1372,165,38,28,1601,19,3,23,1627,88,0,1713,20,0,0,0,24,4,0,4,25,8,0,29,15,6,0,0,27,0,3,3,24,3,0,31,37,12,0,0,45,6,3,9,49,12,0,63,1409,177,38,25,1645,26,6,31,1681,98,0,1781,276,44,9,15,343,21,10,30,370,137,0,509,3,0,0,0,3,0,0,0,6,0,11,12,1689,221,46,41,1991,46,14,66,2057,239,14,2302,790,74,7,3,876,8,3,9,889,43,0,935,799,125,24,12,960,14,3,16,975,59,0,1034
CED322,605,24,7,28,638,97,0,729,0,0,0,0,6,0,0,0,6,0,3,11,2816,426,66,49,3359,83,21,107,3463,199,8,3672,629,89,9,5,733,11,8,14,752,32,3,789,753,113,20,10,891,10,0,10,907,24,0,932,14,7,9,0,31,0,0,0,31,0,0,26,11,0,0,17,32,0,0,0,32,3,0,32,1408,215,34,34,1682,22,8,27,1713,59,6,1777,19,3,0,0,26,6,0,6,32,3,0,35,35,10,0,0,47,0,0,0,47,4,0,55,56,15,0,0,67,9,0,9,75,7,0,84,1459,225,34,35,1750,33,8,36,1790,67,6,1864,289,41,11,7,349,20,3,18,368,65,3,440,0,0,0,0,3,0,0,0,4,0,3,7,1747,270,50,43,2104,51,8,60,2162,136,9,2308,930,107,12,8,1055,23,3,24,1076,57,0,1138,932,159,24,9,1128,19,0,17,1143,40,0,1189
CED323,478,9,4,12,490,107,3,598,3,0,0,0,9,0,0,0,6,0,8,13,1985,357,34,33,2414,60,13,77,2489,225,12,2727,485,75,3,8,570,7,3,14,582,30,3,621,522,91,3,0,621,7,0,7,628,37,0,659,21,0,7,0,32,0,0,0,32,0,0,28,6,0,0,6,11,0,0,0,14,0,0,16,1040,168,16,6,1234,14,6,17,1255,69,3,1324,17,3,0,3,27,3,0,3,29,3,0,35,23,7,0,0,28,3,0,5,30,3,0,35,39,10,0,3,55,3,0,7,63,7,0,66,1075,184,17,13,1287,20,5,27,1313,75,3,1388,232,42,6,8,279,7,0,10,292,58,0,352,0,0,0,0,4,0,0,0,7,0,3,7,1312,221,18,20,1571,26,8,35,1614,137,11,1758,745,105,12,3,865,13,8,26,887,42,0,929,676,122,12,3,809,15,7,21,830,44,0,870
CED324,744,50,22,64,813,195,0,1009,0,0,0,3,10,0,0,0,10,0,12,20,2730,464,29,54,3279,136,34,171,3448,310,17,3776,610,90,4,3,702,21,0,21,726,52,0,771,686,102,7,3,797,18,4,25,821,31,0,848,16,0,3,0,27,0,0,0,23,0,0,23,5,0,0,4,16,0,0,0,14,0,0,14,1317,189,16,9,1535,41,6,51,1584,77,0,1661,19,9,0,0,23,11,0,11,33,0,0,30,27,8,0,3,39,4,4,6,46,3,0,53,42,18,0,3,62,12,4,17,79,3,0,85,1361,204,13,15,1595,57,10,64,1664,85,0,1745,282,53,8,5,351,20,14,29,382,131,0,513,0,0,0,3,5,0,0,0,5,0,8,11,1647,259,21,24,1951,79,24,98,2047,217,8,2271,850,100,11,7,965,37,7,42,1012,71,0,1081,908,148,11,3,1074,33,3,38,1111,36,0,1149
CED325,881,66,13,81,960,292,11,1264,8,0,0,0,12,0,0,0,12,0,19,33,3311,474,54,77,3914,185,40,218,4136,483,39,4659,808,86,7,4,902,31,0,31,930,60,0,996,741,121,10,8,884,21,7,30,916,51,4,968,25,4,4,0,32,0,0,0,38,4,0,40,8,3,0,17,26,0,0,0,29,0,0,29,1577,210,26,28,1849,61,7,62,1913,122,3,2035,48,10,0,3,61,13,0,13,73,8,0,86,31,12,0,3,49,9,8,10,58,3,0,61,81,24,0,7,110,22,8,27,136,15,0,149,1660,236,26,38,1957,79,12,85,2047,130,3,2184,428,92,7,18,548,35,11,50,600,197,5,801,6,0,0,5,12,0,0,0,12,0,7,15,2098,326,38,62,2516,111,26,137,2652,333,15,3000,1212,106,20,19,1355,42,3,50,1403,88,0,1496,880,165,21,6,1075,31,4,38,1114,69,0,1190
CED326,789,26,3,29,815,146,0,962,3,0,0,0,4,0,0,0,4,0,21,23,3133,385,71,78,3665,114,23,136,3801,301,30,4128,743,80,7,3,832,19,5,22,859,44,0,904,733,79,16,7,839,17,3,18,860,43,3,907,12,5,8,0,25,3,0,3,29,0,0,25,11,0,0,15,30,3,0,3,32,0,0,31,1497,171,37,24,1728,34,7,47,1773,89,3,1862,32,6,0,0,43,8,0,9,51,10,0,58,42,4,0,0,53,8,0,5,57,9,0,59,77,7,0,4,93,12,3,10,105,15,0,117,1579,174,37,29,1815,50,11,55,1876,105,3,1986,332,52,7,18,412,20,0,20,432,80,3,515,3,0,0,0,3,0,0,0,3,0,14,14,1912,233,44,48,2232,70,11,77,2312,189,12,2519,1092,106,13,11,1216,28,9,36,1253,75,0,1329,892,109,26,8,1034,27,7,29,1067,51,0,1114
CED327,1174,77,13,94,1266,384,9,1651,4,0,0,0,3,0,0,0,3,3,28,40,3551,560,70,92,4279,169,31,198,4482,594,41,5118,769,81,11,3,857,23,10,32,892,60,3,954,667,116,13,3,797,28,3,32,835,58,0,891,28,3,11,0,43,0,0,0,43,4,0,43,16,8,0,14,37,0,0,0,36,5,0,44,1475,204,27,27,1735,57,15,65,1803,124,8,1930,43,3,0,0,48,9,0,8,59,9,0,60,54,20,0,3,71,0,4,3,76,6,0,84,99,20,0,3,122,11,4,9,133,12,0,146,1573,227,26,28,1851,66,16,83,1931,136,8,2077,450,122,15,25,612,37,12,46,661,261,3,928,3,0,0,7,9,0,0,0,9,0,7,18,2022,351,41,62,2474,99,29,125,2604,402,15,3020,1087,132,18,6,1243,41,10,52,1292,90,3,1383,845,146,18,12,1024,21,7,30,1055,57,4,1115
CED328,745,19,0,21,769,74,0,842,5,0,0,0,11,0,0,0,11,0,6,15,3794,370,47,48,4258,121,9,129,4383,162,6,4552,840,99,9,7,950,30,3,33,980,43,0,1024,938,122,14,0,1074,25,0,27,1099,30,0,1131,30,0,3,0,38,0,0,0,34,0,0,36,5,0,0,3,14,0,0,0,14,0,0,14,1819,225,20,15,2071,57,7,59,2129,73,0,2203,33,3,0,0,36,6,0,8,42,0,0,45,50,5,0,0,60,0,0,4,61,3,0,64,80,8,0,5,94,11,3,11,101,4,0,106,1899,230,18,20,2165,59,11,67,2233,70,0,2309,342,31,7,3,384,10,0,11,398,49,0,443,3,3,0,0,8,0,0,0,8,0,0,7,2243,258,33,25,2552,76,9,86,2636,122,0,2754,1206,104,14,3,1334,36,7,41,1375,55,0,1428,1240,138,12,6,1403,33,3,36,1439,42,0,1478
CED329,585,54,12,57,644,284,0,932,3,0,0,8,9,0,0,0,14,0,7,23,2379,402,73,62,2919,115,26,136,3054,460,16,3525,510,83,10,3,601,15,3,22,617,42,0,661,642,140,13,8,811,19,0,19,833,84,0,918,15,6,3,0,23,0,0,0,29,3,0,33,4,4,0,6,20,0,0,0,20,4,0,27,1178,230,25,23,1457,36,0,41,1499,137,4,1632,13,3,0,0,22,9,3,16,32,9,0,46,20,5,0,0,26,4,0,4,29,5,0,34,37,9,0,0,46,13,3,20,70,12,0,82,1214,240,25,20,1506,53,3,61,1567,149,4,1714,234,80,14,5,323,25,6,37,360,196,0,560,3,0,0,3,3,0,0,0,6,0,5,13,1450,318,39,27,1833,83,15,98,1929,344,9,2286,707,98,6,7,817,22,3,20,836,61,0,906,733,162,18,7,920,22,3,23,945,85,0,1037
CED330,960,36,10,46,1004,189,3,1198,15,0,0,3,19,0,0,0,19,3,10,32,3946,495,88,106,4629,100,18,109,4745,367,25,5133,895,98,17,12,1018,24,0,24,1042,60,0,1101,988,131,16,8,1145,14,8,20,1166,45,0,1214,36,9,4,0,51,0,0,0,49,4,0,56,15,0,0,29,41,0,0,0,41,4,0,51,1935,236,40,46,2263,37,8,46,2303,109,4,2419,24,0,0,0,27,4,0,4,34,7,0,38,42,7,0,4,47,4,3,7,56,3,0,58,64,4,3,6,79,7,3,14,88,4,0,90,1994,242,45,51,2334,50,8,57,2388,118,4,2516,463,65,16,12,547,20,3,20,573,134,3,710,10,0,0,11,16,0,0,0,16,0,13,30,2463,311,60,70,2900,66,8,73,2976,256,18,3254,1199,108,32,10,1342,30,5,34,1379,62,0,1438,1168,166,23,22,1376,22,3,28,1408,77,0,1486
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,495,33,4,42,538,135,0,674,6,4,0,0,11,0,0,0,9,0,6,18,2539,406,31,25,2998,112,24,134,3136,241,8,3385,520,69,7,0,595,22,3,21,622,36,0,658,683,93,3,0,788,16,3,15,803,19,0,821,13,0,6,0,20,0,0,0,20,0,0,18,3,0,0,5,8,0,0,0,10,0,0,10,1223,170,16,5,1412,30,11,43,1454,63,0,1515,19,3,0,0,26,10,0,10,33,3,0,36,21,3,0,4,29,0,0,0,35,5,0,40,45,8,0,3,62,9,0,9,68,7,0,75,1265,179,16,13,1468,44,11,52,1518,68,0,1587,223,37,10,3,266,15,4,20,284,71,0,361,3,3,0,0,7,3,0,3,11,0,3,10,1496,215,23,10,1745,55,14,74,1812,142,3,1963,762,94,3,6,867,19,3,20,889,51,0,943,817,152,11,4,980,12,5,14,997,33,0,1038
CED402,598,25,6,31,627,158,0,789,0,4,0,3,7,0,0,0,7,0,3,12,2926,382,75,65,3451,75,6,84,3539,266,14,3820,622,50,15,3,690,11,0,9,703,36,0,734,924,93,15,13,1042,17,0,16,1059,37,0,1102,31,4,11,0,40,0,0,0,40,0,0,45,12,0,0,16,26,0,0,0,26,4,0,25,1587,147,33,31,1803,23,3,26,1826,73,0,1905,15,3,0,0,17,6,0,7,21,3,0,27,28,4,3,0,35,0,0,0,35,0,0,32,44,3,3,0,51,6,0,7,52,3,0,56,1628,152,35,31,1848,32,3,34,1883,76,0,1966,262,44,6,6,323,12,0,7,329,88,7,424,4,7,0,0,12,0,0,0,12,0,7,12,1892,205,43,36,2182,41,3,42,2227,165,9,2401,931,70,12,3,1015,15,6,17,1035,41,0,1083,1107,167,23,11,1303,13,3,21,1326,60,5,1385
CED403,498,11,0,16,510,87,0,595,0,0,0,0,7,0,0,0,7,0,3,10,2972,416,55,28,3472,83,21,101,3575,198,10,3775,644,70,15,3,730,18,3,23,754,24,0,776,915,118,5,3,1045,19,4,23,1068,26,0,1100,24,3,6,0,27,0,0,0,28,3,0,36,15,0,0,9,22,0,0,0,22,4,0,24,1598,191,26,13,1830,38,8,41,1872,55,3,1931,15,3,0,0,15,3,0,3,19,0,0,19,38,6,0,0,41,0,0,0,48,3,0,48,52,6,0,0,63,3,0,4,63,3,0,66,1650,196,25,17,1892,42,4,46,1935,58,3,1998,241,40,0,11,286,12,0,13,299,61,0,354,0,0,0,0,4,0,0,0,4,0,3,7,1892,236,25,26,2178,56,9,63,2245,114,6,2362,1035,117,21,3,1176,34,4,34,1215,62,0,1276,1255,178,22,5,1454,21,3,27,1488,56,0,1539
CED404,418,33,3,37,452,192,3,651,5,0,0,0,9,0,0,0,10,0,31,41,2269,324,74,57,2732,106,19,128,2855,320,38,3210,490,55,8,5,558,14,0,18,573,30,0,603,736,114,6,14,864,14,3,21,889,46,0,932,27,0,12,0,36,0,0,0,42,3,0,38,8,0,0,15,29,0,0,0,33,3,0,36,1260,168,27,30,1489,32,3,35,1533,83,0,1611,19,5,0,0,23,8,0,13,33,8,0,38,25,3,0,0,24,6,0,9,35,3,0,34,37,7,0,0,49,14,3,20,67,8,0,77,1302,175,30,30,1537,52,9,55,1597,86,3,1686,166,41,10,4,231,19,3,24,249,116,0,365,7,3,0,0,9,0,0,0,9,0,10,22,1475,222,34,43,1772,70,10,80,1854,199,19,2074,718,67,6,13,806,19,3,25,828,42,0,869,873,122,26,6,1021,21,6,26,1050,57,4,1112
CED405,416,16,3,26,442,97,0,545,0,0,0,0,3,0,0,0,3,0,7,12,2269,333,35,32,2668,94,18,114,2782,195,15,2985,479,61,3,8,553,12,0,12,558,28,0,589,736,72,9,6,824,16,3,21,846,20,3,867,18,3,9,0,30,0,0,0,30,5,0,35,8,0,0,3,14,0,0,0,14,0,0,9,1237,138,22,17,1417,24,3,26,1441,54,3,1498,17,5,0,0,18,3,0,3,27,0,0,23,22,9,0,5,26,3,0,3,35,0,0,33,33,11,0,5,48,9,0,9,61,0,0,57,1274,153,17,21,1463,36,3,39,1500,54,3,1556,187,24,3,4,218,12,3,14,237,57,0,294,0,0,0,0,0,0,0,0,0,0,3,6,1464,180,25,20,1688,49,3,53,1742,113,8,1860,822,99,13,3,933,17,6,27,965,40,0,1005,998,131,18,9,1152,14,0,14,1174,42,0,1212
CED406,629,40,5,48,679,143,0,828,8,0,0,3,7,0,0,0,7,0,3,12,2519,390,68,56,3034,111,18,127,3163,281,7,3444,450,76,9,6,533,12,0,14,543,53,0,599,759,141,14,3,919,20,3,30,944,39,0,986,22,3,3,0,32,0,0,0,32,0,0,31,4,0,0,11,13,0,0,0,13,0,0,18,1231,217,23,13,1495,37,5,42,1534,98,0,1634,18,0,0,0,19,0,0,5,22,6,0,24,36,4,3,0,43,0,0,5,45,4,0,48,49,8,3,0,57,5,3,9,67,7,0,73,1283,227,28,14,1551,41,6,51,1607,101,0,1710,276,46,15,10,340,21,6,27,365,83,0,449,0,0,0,0,4,0,0,0,4,0,11,8,1563,274,38,25,1898,67,12,78,1971,182,10,2170,736,113,8,3,860,24,0,24,882,52,0,933,1004,167,24,14,1210,23,6,27,1240,78,0,1315
CED407,600,30,3,33,637,160,0,793,0,0,0,0,3,0,0,0,3,0,14,14,2794,393,49,43,3279,116,17,133,3411,258,13,3682,574,63,13,4,644,13,0,17,659,45,0,704,861,96,8,3,967,16,8,20,990,31,0,1020,28,0,6,0,38,0,0,0,36,0,0,36,6,0,0,8,17,0,0,0,17,0,0,20,1470,155,21,14,1663,33,5,35,1704,81,0,1782,19,6,3,0,28,4,3,5,31,0,0,36,35,7,0,0,39,8,0,8,45,0,0,50,49,15,3,0,70,11,3,11,79,3,0,85,1520,167,25,15,1732,44,7,51,1782,81,0,1865,301,54,9,3,367,20,4,22,389,93,0,483,0,0,0,0,0,0,0,0,0,0,4,4,1818,224,38,19,2097,62,14,72,2172,179,10,2353,890,76,14,13,993,26,11,31,1026,46,0,1069,1108,120,25,13,1267,31,3,34,1298,47,3,1352
CED408,574,8,7,14,591,94,0,687,9,0,0,0,13,0,0,0,13,0,11,23,2865,449,62,53,3434,72,16,88,3526,224,11,3764,584,74,7,6,671,13,4,15,689,45,0,734,903,146,17,9,1075,18,5,22,1099,44,0,1143,17,3,11,0,37,0,0,0,34,0,0,36,13,0,4,15,31,0,0,0,33,0,0,34,1517,223,37,31,1808,30,12,40,1847,88,4,1939,10,3,4,0,19,0,0,0,25,3,0,22,19,0,0,0,23,3,0,3,22,5,0,27,38,4,4,0,41,3,0,3,46,3,0,48,1551,227,42,31,1853,36,12,42,1893,91,4,1990,269,57,7,10,329,8,0,6,342,78,0,415,3,0,0,0,5,0,0,0,5,0,3,11,1822,282,47,43,2186,37,9,48,2240,167,10,2419,925,130,17,4,1077,24,0,27,1109,47,0,1153,1167,203,31,13,1414,28,3,31,1445,71,0,1515
CED409,698,47,17,68,761,338,7,1102,4,3,0,0,8,0,0,0,8,0,8,20,2397,453,47,63,2956,146,37,183,3138,499,20,3655,489,76,4,3,578,16,8,22,599,32,0,626,619,133,14,8,768,14,5,20,787,72,0,858,14,3,6,0,24,0,0,0,24,3,0,25,3,0,0,0,11,0,0,3,8,0,0,16,1125,208,28,14,1375,32,12,41,1415,106,0,1523,26,13,3,0,37,19,0,20,60,3,0,59,32,13,0,0,37,8,0,8,50,7,0,50,59,23,3,0,80,26,0,27,103,12,0,110,1182,229,24,15,1450,59,12,65,1520,115,0,1633,335,83,10,20,449,21,17,32,482,251,3,740,3,0,0,3,3,0,0,0,3,0,6,9,1521,316,36,31,1907,74,25,103,2010,367,4,2383,726,117,11,3,853,29,5,35,882,73,0,962,770,171,14,9,965,22,9,29,988,85,0,1074
CED410,576,24,13,34,615,102,0,716,3,0,0,4,6,0,0,0,7,0,4,13,2885,399,38,31,3355,120,26,142,3493,208,15,3711,624,79,8,4,707,25,9,31,741,32,0,774,943,123,8,5,1081,12,7,22,1100,31,0,1135,18,0,4,0,21,0,0,0,18,0,0,18,7,0,0,5,13,0,0,0,13,0,0,17,1587,207,18,16,1822,38,11,52,1881,71,0,1947,23,6,0,0,29,3,0,3,31,0,0,36,24,3,0,0,28,5,0,3,36,0,0,37,50,9,0,0,60,11,0,9,66,3,0,73,1639,216,18,16,1882,49,15,65,1947,72,0,2015,275,41,3,4,326,8,3,12,335,69,0,410,0,0,0,0,0,0,0,0,3,0,0,0,1914,257,20,21,2210,61,18,78,2286,140,3,2433,924,131,12,8,1074,40,5,40,1117,68,0,1189,1170,198,13,6,1392,36,9,43,1435,40,0,1472
