CED_CODE_2016,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
CED323,7,0,0,9,11,0,0,0,12,6,5,7,25,0,0,27,554,96,12,3,669,17,9,27,689,51,3,741,85,22,0,0,110,3,0,3,113,43,0,161,0,0,0,0,0,0,0,0,0,0,0,0,639,118,15,7,775,24,9,29,808,93,4,906,129,25,3,0,157,3,0,3,159,10,0,170,78,17,0,0,97,0,0,3,97,13,0,113,3,0,0,0,0,0,0,0,5,0,0,4,0,0,0,3,3,0,0,0,3,0,0,3,211,41,6,3,257,7,3,7,267,27,0,291,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,220,41,6,3,265,7,5,8,273,27,0,299,32,8,0,0,45,4,0,7,49,28,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,49,6,3
CED324,28,9,0,30,32,6,0,0,41,7,0,10,48,6,0,58,996,183,18,11,1212,69,9,73,1285,83,0,1366,235,49,10,3,292,19,4,26,317,122,0,439,0,0,0,0,0,0,0,0,0,0,0,3,1230,234,28,18,1503,86,10,99,1599,208,4,1813,247,28,0,0,276,9,3,13,287,14,0,303,183,66,3,0,254,11,0,12,265,27,0,293,4,0,3,0,8,0,0,0,11,0,0,15,3,0,0,4,3,0,0,0,3,0,0,3,437,96,7,3,550,16,7,21,567,47,0,613,6,3,0,0,10,0,0,0,13,0,0,13,0,3,0,0,3,0,3,3,10,5,0,16,8,5,0,0,14,3,4,9,19,5,0,27,441,100,7,3,557,21,7,25,584,54,0,640,114,34,10,0,159,8,3,9,170,105,0,282,0,0,0,0,3,0,0,0,3,0,0,8,565,136,16,3
CED325,25,3,0,34,38,7,0,4,46,12,3,15,59,7,0,72,973,142,15,20,1147,49,16,70,1214,84,3,1301,182,31,3,8,227,10,5,19,248,133,3,376,3,0,0,5,4,0,0,0,4,0,3,7,1159,171,26,28,1377,60,26,88,1463,213,7,1686,271,36,0,0,302,8,3,10,319,26,0,339,150,33,4,0,184,3,0,3,185,35,0,220,10,3,0,0,15,0,0,0,15,0,0,15,0,0,0,8,8,0,0,0,8,0,0,5,427,66,3,6,504,11,3,19,524,59,0,580,11,0,0,0,10,3,0,4,15,3,0,23,8,4,0,0,13,0,0,0,10,3,0,14,18,7,0,0,28,6,0,4,31,5,0,40,442,76,3,9,532,20,3,20,553,66,0,622,84,15,6,3,108,7,12,13,128,70,0,196,0,0,0,0,0,0,0,0,0,0,0,0,530,90,11,13
CED326,20,4,0,18,17,3,3,0,24,0,0,0,24,6,0,30,697,108,27,9,844,27,0,29,876,52,0,933,92,12,0,0,112,9,0,10,119,35,3,152,0,0,0,0,0,0,0,0,0,0,3,5,791,125,30,16,961,33,6,36,998,84,4,1095,126,15,5,4,148,5,0,5,151,8,0,165,112,7,3,0,126,8,0,8,134,14,0,151,10,0,3,0,18,0,0,0,13,0,0,13,0,0,0,3,3,0,0,0,3,3,0,7,250,25,11,3,298,14,0,14,309,25,0,332,3,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,3,3,0,3,4,0,0,0,5,0,0,0,9,3,0,8,257,22,11,3,302,12,0,12,317,30,0,345,53,8,0,0,67,0,0,0,68,26,0,90,0,0,0,0,0,0,0,0,0,0,0,0,308,31,15,8
CED327,34,3,0,32,41,7,0,0,43,16,4,15,63,11,0,70,851,129,11,15,1008,43,14,61,1071,83,4,1154,198,63,4,7,271,16,4,15,287,163,3,453,0,0,0,0,0,0,0,0,0,0,3,3,1052,190,15,26,1282,56,16,77,1359,242,3,1605,198,24,4,0,228,6,0,12,235,20,0,258,134,34,0,0,174,6,3,3,181,22,0,199,8,4,5,0,14,0,0,0,14,3,0,20,3,0,0,6,9,0,0,0,11,0,0,11,346,61,11,6,430,11,4,15,448,43,0,491,12,0,0,0,9,4,0,4,16,3,0,16,15,3,0,0,17,4,5,3,18,0,0,21,21,3,0,0,23,5,5,11,32,9,0,41,363,66,11,13,448,18,5,26,476,51,0,530,94,27,0,0,129,9,4,18,143,76,0,218,0,0,0,0,0,0,0,0,0,0,3,3,463,96,15,9
CED328,35,0,0,35,43,5,0,0,46,9,0,8,53,8,0,58,1393,123,18,12,1542,47,8,62,1601,82,3,1688,271,33,8,8,318,5,0,10,327,50,0,374,0,0,0,3,3,0,0,0,3,0,0,0,1664,155,23,20,1863,59,9,69,1932,132,5,2068,298,32,5,0,337,4,3,9,342,23,0,366,268,40,3,0,320,9,3,15,333,16,0,342,21,0,3,0,22,0,0,0,28,0,0,28,6,0,0,0,9,0,0,0,9,0,0,11,599,74,14,7,683,16,5,25,711,40,0,752,5,0,0,0,5,0,0,0,8,0,0,4,8,0,0,0,12,3,0,3,13,3,0,15,12,0,0,0,17,3,0,3,19,3,0,19,610,76,14,7,703,19,5,26,730,43,0,770,111,23,0,8,147,7,0,7,155,38,0,188,0,0,0,0,0,0,0,0,0,0,0,0,723,98,16,13
CED329,7,3,0,10,8,0,0,0,10,5,0,5,9,3,0,15,205,35,4,8,247,6,0,11,260,27,0,281,25,16,0,0,39,0,0,3,41,29,0,71,0,0,0,0,0,0,0,0,0,0,0,0,230,55,3,7,291,7,0,10,300,57,0,355,29,6,3,0,37,0,0,0,37,7,0,45,28,5,0,0,32,0,0,3,37,10,0,46,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,3,3,0,0,0,3,0,0,6,60,16,3,3,76,0,0,3,77,17,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,14,3,3,77,0,0,3,82,17,0,95,3,10,3,0,16,5,0,3,22,14,0,34,0,0,0,0,0,0,0,0,0,0,0,0,63,25,4,3
CED330,13,4,0,10,11,0,0,0,12,3,0,4,19,4,0,20,620,86,17,14,731,19,4,23,751,46,0,802,105,17,3,0,126,3,0,3,128,20,0,151,0,0,0,0,0,0,0,0,0,0,0,3,723,106,20,17,857,23,4,22,885,69,3,951,106,6,0,0,113,4,0,4,114,11,0,126,87,23,0,0,115,3,0,3,118,5,0,127,5,0,0,0,7,0,0,0,7,0,0,7,0,0,0,3,4,0,0,0,4,3,0,8,199,31,3,5,242,4,0,5,243,19,0,264,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,3,3,0,0,0,3,0,0,0,3,0,0,5,205,31,3,5,247,6,0,8,253,20,0,271,37,4,3,0,42,0,0,3,49,19,0,68,0,0,0,0,0,0,0,0,0,0,0,0,242,38,8,8
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,16,4,0,24,21,4,0,0,31,4,4,4,39,9,0,46,1008,157,16,14,1189,36,9,36,1231,74,0,1306,143,40,9,4,190,13,4,23,212,81,0,292,4,0,0,0,3,0,0,0,3,0,0,6,1151,198,22,15,1383,51,14,59,1443,154,3,1602,257,43,0,0,310,10,0,10,319,21,0,339,283,60,3,3,349,3,0,3,353,30,0,376,16,0,8,0,23,0,0,0,23,0,0,25,6,0,0,3,8,0,0,0,8,0,0,8,563,105,11,3,689,16,0,16,697,53,0,750,5,0,0,0,4,0,0,5,8,0,0,13,4,3,0,0,7,0,0,0,7,4,0,7,8,3,0,0,14,0,0,5,17,6,0,21,576,113,11,3,699,14,0,21,718,54,0,774,89,27,3,0,118,9,3,13,133,66,0,202,0,0,0,0,0,0,0,0,0,0,0,0,665,137,11,9
CED402,12,0,0,14,7,3,0,0,11,0,0,0,18,0,0,14,359,51,7,8,424,3,3,6,428,25,0,450,49,3,8,0,63,0,0,3,65,34,0,97,0,0,0,0,3,0,0,0,3,0,0,3,411,56,16,8,486,0,7,6,490,54,0,553,51,9,0,0,57,0,0,0,57,0,0,59,31,10,0,0,36,0,0,0,36,5,0,49,3,0,4,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,80,19,3,0,102,0,0,0,102,7,0,112,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,5,80,19,4,0,107,3,0,3,106,12,0,121,13,0,0,0,12,0,0,0,12,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,92,18,4,0
CED403,13,3,0,11,20,9,0,0,30,3,0,3,31,3,0,36,1222,184,24,15,1443,38,8,45,1492,68,3,1561,150,33,0,6,190,7,0,7,199,60,3,257,0,0,0,0,0,0,0,0,0,0,0,3,1376,213,23,27,1641,41,8,53,1689,134,7,1824,285,44,4,0,331,14,0,14,352,32,0,387,326,52,9,0,383,5,3,13,393,21,0,416,9,0,4,0,21,0,0,0,21,7,0,20,5,0,0,4,12,0,0,0,12,0,0,12,628,96,17,8,745,23,6,28,773,64,0,836,5,0,0,0,3,0,0,0,10,0,0,10,5,0,0,0,10,0,0,0,9,0,0,11,15,3,0,0,12,0,0,3,17,0,0,18,637,99,18,8,758,24,9,34,795,61,0,853,76,30,0,3,111,3,0,3,114,43,0,153,0,0,0,0,0,0,0,0,0,0,0,0,713,131,17,8
CED404,3,0,0,3,3,0,0,0,3,3,0,3,7,0,0,7,187,33,10,4,227,9,0,10,242,21,0,261,22,6,0,0,29,0,0,0,35,22,0,56,0,0,0,0,0,0,0,0,0,0,0,3,211,42,10,4,260,10,0,13,269,42,3,316,20,0,0,0,20,0,0,0,21,0,0,21,14,3,0,0,16,0,0,0,17,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,40,3,0,3,41,0,0,42,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,38,4,0,0,41,4,0,3,46,0,0,44,9,0,0,0,8,0,0,0,10,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0
CED405,28,3,0,25,26,11,0,0,35,8,0,9,46,3,0,44,998,148,38,8,1185,30,4,39,1225,64,0,1288,121,24,3,5,153,7,3,7,162,64,0,223,0,0,0,0,0,0,0,0,0,0,3,3,1120,172,34,16,1343,37,6,42,1390,123,4,1512,246,26,3,4,283,14,4,17,296,20,0,322,228,42,7,0,283,8,0,13,289,24,0,313,5,0,5,0,16,3,0,3,18,3,0,21,0,0,0,0,3,0,0,0,3,0,0,3,484,70,19,7,577,27,3,28,607,49,0,653,6,0,0,0,8,3,0,3,10,0,0,10,6,3,0,0,11,0,0,0,11,3,0,14,9,5,0,0,18,3,0,3,21,3,0,25,497,77,20,7,594,26,8,33,627,49,0,681,71,17,0,0,92,7,0,10,108,52,0,157,0,0,0,0,0,0,0,0,0,0,0,0,567,96,20,3
CED406,14,0,0,15,24,0,0,0,27,0,0,0,24,4,0,25,680,112,25,4,822,20,0,20,845,74,0,923,118,25,4,6,150,11,0,14,165,59,0,219,0,0,0,0,0,0,0,0,0,0,0,3,800,141,31,10,979,35,0,32,1012,135,3,1151,123,26,5,0,154,3,0,3,156,27,0,184,142,39,3,0,185,4,0,9,193,19,0,210,7,0,3,0,9,0,0,0,13,3,0,16,0,0,0,0,3,0,0,0,3,0,0,3,279,65,10,0,350,6,0,9,362,51,0,410,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,9,0,0,0,4,0,0,9,282,66,10,0,357,12,0,10,368,51,0,421,62,8,3,3,76,3,0,0,79,33,0,112,0,0,0,0,0,0,0,0,0,0,0,0,341,74,9,3
CED407,30,0,0,30,26,8,0,0,31,12,3,14,53,0,0,55,1015,127,22,12,1170,47,5,54,1227,73,0,1297,151,26,3,4,187,8,4,8,194,97,0,291,0,0,0,0,3,0,0,0,3,0,3,3,1168,149,23,17,1360,52,14,58,1420,171,3,1591,212,22,0,3,240,4,0,7,245,15,0,267,193,33,4,3,234,9,0,9,237,17,0,257,7,0,5,0,14,0,0,0,15,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,415,52,7,4,485,16,0,12,499,35,0,544,3,3,0,0,9,0,0,0,7,3,0,8,4,4,0,0,4,0,0,0,4,0,0,6,8,3,0,0,15,0,0,0,15,3,0,20,423,60,7,4,498,15,3,19,514,41,0,560,80,25,0,0,114,6,0,5,115,67,0,182,0,0,0,0,0,0,0,0,0,0,0,0,500,91,10,6
CED408,14,0,0,14,15,0,0,0,17,0,0,0,22,3,0,23,827,117,22,10,981,14,3,18,998,67,3,1065,98,17,3,7,117,0,0,0,121,25,0,143,0,0,3,0,3,0,0,0,3,0,0,3,928,138,31,17,1109,16,3,18,1121,90,5,1217,161,19,3,0,181,0,0,0,187,17,0,202,168,32,4,0,203,0,3,3,210,16,0,221,6,6,4,0,10,0,0,0,10,0,0,10,3,0,0,3,3,0,0,0,3,0,0,3,342,50,12,3,404,3,3,7,408,35,0,445,7,0,0,0,7,0,0,0,7,0,0,7,8,0,3,0,12,0,0,3,11,0,0,14,16,0,3,0,19,0,0,3,17,0,0,19,355,48,17,3,422,0,4,6,428,36,0,458,56,13,3,0,66,3,0,3,73,14,0,86,0,0,0,0,0,0,0,0,0,0,0,0,409,59,20,3
CED409,26,3,0,35,29,10,3,3,47,16,3,19,60,9,0,67,794,170,14,22,1008,49,14,57,1064,119,0,1179,179,73,7,11,264,10,11,22,289,213,0,503,0,0,0,0,0,0,0,0,0,0,0,6,976,243,22,28,1276,58,18,76,1355,332,0,1685,187,32,0,3,225,3,0,4,230,31,0,265,131,39,3,0,176,3,0,5,181,32,0,214,3,3,0,0,9,0,0,0,9,3,0,10,0,0,0,4,9,0,0,0,9,0,0,10,328,73,10,11,418,11,3,7,431,67,0,498,0,3,0,0,4,0,0,0,5,0,0,7,4,0,0,0,4,0,0,3,7,3,0,7,8,3,0,0,7,3,0,4,14,3,0,15,336,77,7,11,427,11,4,12,440,70,0,512,76,27,7,4,121,11,4,21,137,156,0,295,0,0,0,4,4,0,0,0,4,3,3,6,410,106,17,19
CED410,32,0,0,32,31,6,3,0,42,8,4,7,53,0,0,53,1317,183,28,17,1549,21,11,30,1584,95,0,1674,198,50,4,0,247,7,3,6,260,57,0,313,3,0,0,0,3,3,0,3,6,0,0,6,1513,236,31,22,1800,31,11,43,1842,150,3,1995,295,39,8,3,345,16,0,15,357,26,0,383,298,55,9,0,362,6,3,8,376,26,0,400,8,4,3,0,17,0,0,0,16,0,0,19,5,0,0,5,11,0,0,0,11,0,0,16,610,100,18,6,735,26,6,28,763,55,0,818,6,0,0,0,5,0,0,0,5,0,0,6,10,6,0,0,14,0,0,0,10,0,0,16,14,4,0,0,22,0,0,0,17,4,0,20,627,100,18,6,752,26,6,29,780,58,0,839,98,18,3,0,122,8,3,11,132,54,0,187,0,0,0,0,0,0,0,0,0,0,0,0,724,119,23,12
CED411,30,3,0,33,35,6,0,0,42,10,0,10,50,8,0,56,667,98,23,10,795,24,0,20,819,78,0,898,157,41,8,6,208,8,3,15,220,168,0,388,3,0,0,0,3,0,0,0,3,0,0,3,824,138,26,22,1012,33,6,36,1045,238,0,1289,110,17,0,0,131,0,0,0,133,11,0,141,98,21,0,0,120,0,0,3,124,11,0,135,0,0,0,0,9,0,0,0,9,0,0,6,0,0,0,0,3,0,0,0,3,0,0,3,211,45,3,4,260,3,0,3,261,18,0,283,8,3,0,0,7,4,0,4,16,0,0,14,0,0,0,0,0,3,0,3,0,3,0,4,5,3,0,0,8,8,0,8,19,3,0,19,222,48,3,4,269,10,0,11,280,21,0,304,53,22,6,0,74,6,0,6,83,81,0,162,0,0,0,0,0,0,0,0,0,0,0,3,271,64,6,4
CED494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,17,0,0,21,27,3,3,0,37,6,0,6,45,3,0,44,670,68,28,11,773,39,0,38,811,47,0,857,133,17,10,5,161,9,0,9,165,28,0,195,0,0,0,0,0,0,0,0,0,0,0,0,798,83,32,12,934,46,0,50,980,70,0,1054,118,11,0,0,132,6,0,13,138,6,0,150,77,19,3,0,101,8,0,8,108,16,0,125,5,0,3,0,6,0,0,0,6,3,0,9,3,0,0,0,5,0,0,0,5,0,0,3,205,29,8,0,244,13,0,17,255,27,0,284,9,0,0,0,4,0,0,0,10,3,0,12,5,0,0,0,10,0,0,0,10,0,0,10,16,3,0,0,16,0,0,0,14,3,0,20,215,30,8,0,256,15,0,16,273,29,0,302,36,11,0,0,52,0,0,0,55,20,0,71,0,0,0,0,0,0,0,0,0,0,0,0,254,42,13,3
CED502,23,4,0,26,40,11,0,0,46,7,0,7,52,6,0,61,946,119,24,27,1120,80,6,88,1205,59,3,1272,262,55,8,7,327,25,3,26,348,80,0,433,0,0,0,3,7,0,0,0,7,0,0,8,1208,173,34,32,1450,104,10,112,1562,144,4,1705,237,14,0,0,258,10,0,14,267,21,0,290,167,42,8,0,220,13,0,14,236,18,0,257,12,0,0,0,11,0,0,0,15,0,0,15,3,5,0,3,7,0,0,0,7,0,3,14,420,63,14,10,500,24,3,30,532,35,3,570,11,0,0,0,12,3,0,3,19,0,0,19,15,0,0,0,18,0,0,0,15,0,0,15,26,3,0,0,32,3,0,3,34,0,0,34,443,67,14,10,535,25,3,32,563,35,3,601,97,23,7,3,126,7,0,13,136,55,0,188,3,0,0,0,3,0,0,0,3,0,0,3,542,88,20,10
